"Status","Year","Region_ITL1","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","West Midlands (England)","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Teaching Regulation Agency","Female","40","40","[c]","[c]"
"In post","2021","West Midlands (England)","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Valuation Office Agency","Female","120","100","31550","27540"
"In post","2021","West Midlands (England)","Valuation Office Agency","Male","120","120","35430","32100"
"In post","2021","West Midlands (England)","Water Services Regulation Authority","Female","90","90","49210","43240"
"In post","2021","West Midlands (England)","Water Services Regulation Authority","Male","80","80","51890","50220"
"In post","2021","Yorkshire and The Humber","Advisory, Conciliation and Arbitration Service","Female","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Advisory, Conciliation and Arbitration Service","Male","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Animal and Plant Health Agency","Female","110","100","27970","25320"
"In post","2021","Yorkshire and The Humber","Animal and Plant Health Agency","Male","100","90","30980","25770"
"In post","2021","Yorkshire and The Humber","Cabinet Office (excl. agencies)","Female","400","370","36140","32960"
"In post","2021","Yorkshire and The Humber","Cabinet Office (excl. agencies)","Male","340","330","36570","33300"
"In post","2021","Yorkshire and The Humber","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Crown Prosecution Service","Female","610","540","39610","37890"
"In post","2021","Yorkshire and The Humber","Crown Prosecution Service","Male","330","320","44780","48830"
"In post","2021","Yorkshire and The Humber","Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Education (excl. agencies)","Female","620","570","40530","36960"
"In post","2021","Yorkshire and The Humber","Department for Education (excl. agencies)","Male","500","490","42130","37100"
"In post","2021","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","340","330","39280","36520"
"In post","2021","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","310","300","39400","36520"
"In post","2021","Yorkshire and The Humber","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Female","5880","5000","28610","27570"
"In post","2021","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Male","3370","3220","30970","27570"
"In post","2021","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Female","620","590","41930","36820"
"In post","2021","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Male","420","420","44520","41570"
"In post","2021","Yorkshire and The Humber","Driver and Vehicle Standards Agency","Female","140","120","25350","26470"
"In post","2021","Yorkshire and The Humber","Driver and Vehicle Standards Agency","Male","300","290","28480","26780"
"In post","2021","Yorkshire and The Humber","Education and Skills Funding Agency","Female","200","190","37870","33000"
"In post","2021","Yorkshire and The Humber","Education and Skills Funding Agency","Male","160","160","40930","36960"
"In post","2021","Yorkshire and The Humber","Food Standards Agency","Female","120","120","36090","31570"
"In post","2021","Yorkshire and The Humber","Food Standards Agency","Male","170","170","37270","31450"
"In post","2021","Yorkshire and The Humber","Government Internal Audit Agency","Female","40","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Internal Audit Agency","Male","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Health and Safety Executive","Female","180","170","36010","33520"
"In post","2021","Yorkshire and The Humber","Health and Safety Executive","Male","160","150","43090","40230"
"In post","2021","Yorkshire and The Humber","HM Courts and Tribunals Service","Female","970","810","22880","20100"
"In post","2021","Yorkshire and The Humber","HM Courts and Tribunals Service","Male","310","300","23260","20100"
"In post","2021","Yorkshire and The Humber","HM Land Registry","Female","190","170","28900","27130"
"In post","2021","Yorkshire and The Humber","HM Land Registry","Male","140","130","29410","27130"
"In post","2021","Yorkshire and The Humber","HM Prison and Probation Service","Female","3250","2990","28420","25830"
"In post","2021","Yorkshire and The Humber","HM Prison and Probation Service","Male","3360","3190","29850","27680"
"In post","2021","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","Female","2350","2070","29430","25560"
"In post","2021","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","Male","2320","2240","30300","25560"
"In post","2021","Yorkshire and The Humber","Home Office (incl. agencies)","Female","1860","1650","27590","24890"
"In post","2021","Yorkshire and The Humber","Home Office (incl. agencies)","Male","1780","1730","28010","25040"
"In post","2021","Yorkshire and The Humber","Insolvency Service","Female","70","60","30090","26410"
"In post","2021","Yorkshire and The Humber","Insolvency Service","Male","50","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Legal Aid Agency","Female","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Maritime and Coastguard Agency","Male","50","50","42860","35050"
"In post","2021","Yorkshire and The Humber","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","Female","750","700","27390","22080"
"In post","2021","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","Male","1300","1280","28530","26670"
"In post","2021","Yorkshire and The Humber","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","50","50","42750","38110"
"In post","2021","Yorkshire and The Humber","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Ministry of Justice (excl. agencies)","Female","270","270","36340","34010"
"In post","2021","Yorkshire and The Humber","Ministry of Justice (excl. agencies)","Male","190","190","41800","40910"
"In post","2021","Yorkshire and The Humber","National Crime Agency","Female","120","110","34930","34140"
"In post","2021","Yorkshire and The Humber","National Crime Agency","Male","150","150","38570","36690"
"In post","2021","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","Female","90","90","62410","64500"
"In post","2021","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","Male","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Public Health England","Female","280","250","39270","36330"
"In post","2021","Yorkshire and The Humber","Public Health England","Male","130","130","49690","39880"
"In post","2021","Yorkshire and The Humber","Rural Payments Agency","Female","110","100","27460","25190"
"In post","2021","Yorkshire and The Humber","Rural Payments Agency","Male","120","120","27210","25010"
"In post","2021","Yorkshire and The Humber","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Valuation Office Agency","Female","250","220","29030","25930"
"In post","2021","Yorkshire and The Humber","Valuation Office Agency","Male","210","200","33710","31100"
"In post","2022","East Midlands (England)","Advisory, Conciliation and Arbitration Service","Female","70","60","28910","30950"
"In post","2022","East Midlands (England)","Advisory, Conciliation and Arbitration Service","Male","40","30","[c]","[c]"
"In post","2022","East Midlands (England)","Animal and Plant Health Agency","Female","60","50","32810","29180"
"In post","2022","East Midlands (England)","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Crown Prosecution Service","Female","330","300","38250","33900"
"In post","2022","East Midlands (England)","Crown Prosecution Service","Male","160","150","41380","48080"
"In post","2022","East Midlands (England)","Defence Equipment and Support","Female","70","60","34170","33530"
"In post","2022","East Midlands (England)","Defence Equipment and Support","Male","140","140","37180","36450"
"In post","2022","East Midlands (England)","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Department for Education (excl. agencies)","Female","180","170","40640","36780"
"In post","2022","East Midlands (England)","Department for Education (excl. agencies)","Male","110","110","43340","38370"
"In post","2022","East Midlands (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","80","70","37510","35900"
"In post","2022","East Midlands (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","50","50","37930","35900"
"In post","2022","East Midlands (England)","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","30","30","[c]","[c]"
"In post","2022","East Midlands (England)","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Department for Work and Pensions (excl. agencies)","Female","3010","2560","25840","27570"
"In post","2022","East Midlands (England)","Department for Work and Pensions (excl. agencies)","Male","1520","1450","26030","27570"
"In post","2022","East Midlands (England)","Department of Health and Social Care (excl. agencies)","Female","30","30","[c]","[c]"
"In post","2022","East Midlands (England)","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Driver and Vehicle Standards Agency","Female","200","190","33220","30730"
"In post","2022","East Midlands (England)","Driver and Vehicle Standards Agency","Male","360","340","31350","27930"
"In post","2022","East Midlands (England)","Education and Skills Funding Agency","Female","40","40","[c]","[c]"
"In post","2022","East Midlands (England)","Education and Skills Funding Agency","Male","30","30","[c]","[c]"
"In post","2022","East Midlands (England)","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Food Standards Agency","Male","60","60","33820","27730"
"In post","2022","East Midlands (England)","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Health and Safety Executive","Female","170","150","39370","34880"
"In post","2022","East Midlands (England)","Health and Safety Executive","Male","210","200","46050","44540"
"In post","2022","East Midlands (England)","HM Courts and Tribunals Service","Female","1000","860","24090","20970"
"In post","2022","East Midlands (England)","HM Courts and Tribunals Service","Male","400","390","25550","20970"
"In post","2022","East Midlands (England)","HM Land Registry","Female","580","520","30710","27130"
"In post","2022","East Midlands (England)","HM Land Registry","Male","350","330","31530","27130"
"In post","2022","East Midlands (England)","HM Prison and Probation Service","Female","3010","2780","28590","25830"
"In post","2022","East Midlands (England)","HM Prison and Probation Service","Male","2630","2520","29700","27380"
"In post","2022","East Midlands (England)","HM Revenue and Customs (excl. agencies)","Female","2120","1950","33540","33080"
"In post","2022","East Midlands (England)","HM Revenue and Customs (excl. agencies)","Male","2040","1990","34150","33080"
"In post","2022","East Midlands (England)","Home Office","Female","130","120","28620","26160"
"In post","2022","East Midlands (England)","Home Office","Male","140","130","29680","26870"
"In post","2022","East Midlands (England)","Legal Aid Agency","Female","100","90","25060","20970"
"In post","2022","East Midlands (England)","Legal Aid Agency","Male","70","60","26470","25120"
"In post","2022","East Midlands (England)","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Ministry of Defence (excl. agencies)","Female","790","740","26980","21780"
"In post","2022","East Midlands (England)","Ministry of Defence (excl. agencies)","Male","750","740","28490","25670"
"In post","2022","East Midlands (England)","Ministry of Justice (excl. agencies)","Female","140","140","34520","31030"
"In post","2022","East Midlands (England)","Ministry of Justice (excl. agencies)","Male","80","80","41100","40970"
"In post","2022","East Midlands (England)","National Crime Agency","Female","80","70","35940","36410"
"In post","2022","East Midlands (England)","National Crime Agency","Male","110","110","40230","38540"
"In post","2022","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","Female","150","140","44770","46360"
"In post","2022","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","Male","60","60","53620","51360"
"In post","2022","East Midlands (England)","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Office of the Public Guardian","Female","230","200","24580","25120"
"In post","2022","East Midlands (England)","Office of the Public Guardian","Male","180","170","24180","25120"
"In post","2022","East Midlands (England)","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Planning Inspectorate","Male","30","30","[c]","[c]"
"In post","2022","East Midlands (England)","Rural Payments Agency","Female","50","50","25190","24920"
"In post","2022","East Midlands (England)","Rural Payments Agency","Male","50","50","24720","21300"
"In post","2022","East Midlands (England)","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","The Insolvency Service","Female","40","40","[c]","[c]"
"In post","2022","East Midlands (England)","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","UK Health Security Agency","Female","140","120","39060","33310"
"In post","2022","East Midlands (England)","UK Health Security Agency","Male","50","40","[c]","[c]"
"In post","2022","East Midlands (England)","Valuation Office Agency","Female","80","70","33080","27490"
"In post","2022","East Midlands (England)","Valuation Office Agency","Male","90","80","36830","32390"
"In post","2022","East Midlands (England)","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Vehicle Certification Agency","Male","40","40","[c]","[c]"
"In post","2022","East of England","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Animal and Plant Health Agency","Female","80","70","30270","29180"
"In post","2022","East of England","Animal and Plant Health Agency","Male","70","70","32190","30680"
"In post","2022","East of England","Cabinet Office (excl. agencies)","Female","50","40","[c]","[c]"
"In post","2022","East of England","Cabinet Office (excl. agencies)","Male","50","50","[c]","[c]"
"In post","2022","East of England","Centre for Environment, Fisheries and Aquaculture Science","Female","230","210","32560","29750"
"In post","2022","East of England","Centre for Environment, Fisheries and Aquaculture Science","Male","250","240","36270","34330"
"In post","2022","East of England","Crown Commercial Service","Female","70","70","38240","38330"
"In post","2022","East of England","Crown Commercial Service","Male","90","90","39660","34680"
"In post","2022","East of England","Crown Prosecution Service","Female","370","320","39160","30110"
"In post","2022","East of England","Crown Prosecution Service","Male","150","140","47380","53050"
"In post","2022","East of England","Defence Equipment and Support","Female","50","50","30960","28630"
"In post","2022","East of England","Defence Equipment and Support","Male","140","140","36210","34350"
"In post","2022","East of England","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Department for Education (excl. agencies)","Female","50","40","[c]","[c]"
"In post","2022","East of England","Department for Education (excl. agencies)","Male","30","30","[c]","[c]"
"In post","2022","East of England","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","120","110","37400","36220"
"In post","2022","East of England","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","90","90","38540","36650"
"In post","2022","East of England","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","50","50","42380","38380"
"In post","2022","East of England","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","50","50","[c]","[c]"
"In post","2022","East of England","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Department for Work and Pensions (excl. agencies)","Female","3040","2620","28040","27570"
"In post","2022","East of England","Department for Work and Pensions (excl. agencies)","Male","1450","1400","28550","27570"
"In post","2022","East of England","Department of Health and Social Care (excl. agencies)","Female","30","30","[c]","[c]"
"In post","2022","East of England","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Driver and Vehicle Standards Agency","Female","90","80","28330","26780"
"In post","2022","East of England","Driver and Vehicle Standards Agency","Male","290","270","29120","26830"
"In post","2022","East of England","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Food Standards Agency","Female","40","40","[c]","[c]"
"In post","2022","East of England","Food Standards Agency","Male","90","90","33190","29090"
"In post","2022","East of England","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Health and Safety Executive","Female","70","70","40620","40230"
"In post","2022","East of England","Health and Safety Executive","Male","60","60","47560","46320"
"In post","2022","East of England","HM Courts and Tribunals Service","Female","760","660","25240","21300"
"In post","2022","East of England","HM Courts and Tribunals Service","Male","250","230","26730","21420"
"In post","2022","East of England","HM Land Registry","Female","190","170","30110","27130"
"In post","2022","East of England","HM Land Registry","Male","110","100","32140","33840"
"In post","2022","East of England","HM Prison and Probation Service","Female","3070","2840","28710","26610"
"In post","2022","East of England","HM Prison and Probation Service","Male","2990","2880","30520","30120"
"In post","2022","East of England","HM Revenue and Customs (excl. agencies)","Female","670","590","32520","28920"
"In post","2022","East of England","HM Revenue and Customs (excl. agencies)","Male","610","580","35220","33370"
"In post","2022","East of England","HM Treasury (excl. agencies)","Female","40","40","[c]","[c]"
"In post","2022","East of England","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Home Office","Female","880","780","26500","24890"
"In post","2022","East of England","Home Office","Male","1050","970","28150","25580"
"In post","2022","East of England","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Medicines and Healthcare Products Regulatory Agency","Female","170","160","46110","41100"
"In post","2022","East of England","Medicines and Healthcare Products Regulatory Agency","Male","140","140","46460","41010"
"In post","2022","East of England","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Ministry of Defence (excl. agencies)","Female","1620","1540","30430","26670"
"In post","2022","East of England","Ministry of Defence (excl. agencies)","Male","1940","1910","33540","33000"
"In post","2022","East of England","Ministry of Justice (excl. agencies)","Female","60","60","37700","34110"
"In post","2022","East of England","Ministry of Justice (excl. agencies)","Male","40","40","[c]","[c]"
"In post","2022","East of England","National Crime Agency","Female","90","80","36580","36410"
"In post","2022","East of England","National Crime Agency","Male","90","80","40290","39840"
"In post","2022","East of England","Office for Standards in Education, Children's Services and Skills","Female","70","70","57440","51360"
"In post","2022","East of England","Office for Standards in Education, Children's Services and Skills","Male","30","30","[c]","[c]"
"In post","2022","East of England","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Rural Payments Agency","Male","40","40","[c]","[c]"
"In post","2022","East of England","The Insolvency Service","Female","80","70","31170","26290"
"In post","2022","East of England","The Insolvency Service","Male","50","50","[c]","[c]"
"In post","2022","East of England","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","UK Health Security Agency","Female","240","210","39340","33640"
"In post","2022","East of England","UK Health Security Agency","Male","100","90","46800","36330"
"In post","2022","East of England","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","East of England","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Valuation Office Agency","Female","80","80","33500","31000"
"In post","2022","East of England","Valuation Office Agency","Male","90","90","37050","34000"
"In post","2022","London","Advisory, Conciliation and Arbitration Service","Female","100","100","41120","38670"
"In post","2022","London","Advisory, Conciliation and Arbitration Service","Male","90","90","44560","43750"
"In post","2022","London","Animal and Plant Health Agency","Female","50","50","35890","31800"
"In post","2022","London","Animal and Plant Health Agency","Male","60","50","34790","31800"
"In post","2022","London","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","London","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","London","Cabinet Office (excl. agencies)","Female","3410","3340","47450","40600"
"In post","2022","London","Cabinet Office (excl. agencies)","Male","3010","3000","53140","54700"
"In post","2022","London","Charity Commission","Female","50","50","43990","37910"
"In post","2022","London","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","London","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2022","London","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2022","London","Competition and Markets Authority","Female","400","370","58500","55860"
"In post","2022","London","Competition and Markets Authority","Male","400","390","64440","59450"
"In post","2022","London","Crown Commercial Service","Female","30","30","[c]","[c]"
"In post","2022","London","Crown Commercial Service","Male","40","40","[c]","[c]"
"In post","2022","London","Crown Prosecution Service","Female","1170","1090","43220","39750"
"In post","2022","London","Crown Prosecution Service","Male","610","600","46360","40530"
"In post","2022","London","Defence Equipment and Support","Female","40","40","[c]","[c]"
"In post","2022","London","Defence Equipment and Support","Male","150","140","25110","21780"
"In post","2022","London","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2022","London","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
