"Status","Year","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","East Anglia","100","90","35840","29960"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Essex","40","30","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","120","110","36140","28590"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Greater Manchester","50","40","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Inner London - East","170","150","45280","39990"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Outer London - West and North West","110","100","39710","33100"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","West Midlands","40","30","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Ministry of Defence","Unknown","150","150","35020","32400"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","50","50","28730","22820"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","West Central Scotland","30","30","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","200","180","42710","35110"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","40","40","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","Eastern Scotland","130","120","34910","33650"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","West Central Scotland","80","70","30550","33650"
"Leaver CS","2021","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"Leaver CS","2021","The National Archives","The National Archives","Outer London - West and North West","30","30","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","50","50","35220","33290"
"Leaver CS","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","40","30","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","East Wales","130","120","32960","29540"
"Leaver CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Hampshire and Isle of Wight","160","110","24090","19520"
"Leaver CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Wales Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Water Services Regulation Authority","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Welsh Government","East Wales","80","70","45180","37410"
"Leaver CS","2021","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","60","50","39890","36500"
"Leaver CS","2021","Welsh Revenue Authority","Welsh Government","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Accountant in Bankruptcy","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","60","60","31450","24370"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Office","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","120","120","56280","54700"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","360","360","51490","43890"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","40","40","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","90","90","50940","40600"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","40","40","[c]","[c]"
"Leaver CS","2022","Charity Commission","Charity Commission","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Charity Commission","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Charity Commission","Merseyside","40","40","[c]","[c]"
"Leaver CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","80","70","30490","24500"
"Leaver CS","2022","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","90","90","53200","54190"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","50","40","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Cheshire","[c]","[c]","[c]","[c]"
