"Status","Year","Ethnicity","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Cumbria","Undeclared","100","90","28420","25190"
"In post","2021","White","Cumbria","Unknown","280","230","25710","21550"
"In post","2021","White","Derbyshire and Nottinghamshire","Heterosexual / straight","6730","6240","32000","27570"
"In post","2021","White","Derbyshire and Nottinghamshire","LGBO","420","410","31080","27570"
"In post","2021","White","Derbyshire and Nottinghamshire","Undeclared","650","590","30860","27570"
"In post","2021","White","Derbyshire and Nottinghamshire","Unknown","950","840","29930","27570"
"In post","2021","White","Devon","Heterosexual / straight","4690","4300","29540","27340"
"In post","2021","White","Devon","LGBO","240","230","27170","26440"
"In post","2021","White","Devon","Undeclared","430","390","31020","27570"
"In post","2021","White","Devon","Unknown","1910","1760","37030","35030"
"In post","2021","White","Dorset and Somerset","Heterosexual / straight","3440","3210","29590","27570"
"In post","2021","White","Dorset and Somerset","LGBO","150","150","28310","27570"
"In post","2021","White","Dorset and Somerset","Undeclared","330","300","29610","27570"
"In post","2021","White","Dorset and Somerset","Unknown","400","340","30060","27570"
"In post","2021","White","East Anglia","Heterosexual / straight","7880","7370","30300","27570"
"In post","2021","White","East Anglia","LGBO","360","350","28380","27150"
"In post","2021","White","East Anglia","Undeclared","710","650","30620","27570"
"In post","2021","White","East Anglia","Unknown","1120","990","30590","28130"
"In post","2021","White","East Wales","Heterosexual / straight","12290","11510","33690","28850"
"In post","2021","White","East Wales","LGBO","810","790","31940","27570"
"In post","2021","White","East Wales","Undeclared","1220","1130","33040","28750"
"In post","2021","White","East Wales","Unknown","1500","1320","30430","27570"
"In post","2021","White","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","3090","2830","28020","26930"
"In post","2021","White","East Yorkshire and Northern Lincolnshire","LGBO","150","150","26950","26300"
"In post","2021","White","East Yorkshire and Northern Lincolnshire","Undeclared","340","310","28090","27370"
"In post","2021","White","East Yorkshire and Northern Lincolnshire","Unknown","430","370","28390","27570"
"In post","2021","White","Eastern Scotland","Heterosexual / straight","10430","9830","35870","30650"
"In post","2021","White","Eastern Scotland","LGBO","700","690","34330","30500"
"In post","2021","White","Eastern Scotland","Undeclared","650","610","33910","27570"
"In post","2021","White","Eastern Scotland","Unknown","1980","1800","34540","29190"
"In post","2021","White","Essex","Heterosexual / straight","3180","2920","30820","29290"
"In post","2021","White","Essex","LGBO","170","160","30610","29290"
"In post","2021","White","Essex","Undeclared","310","280","30060","28400"
"In post","2021","White","Essex","Unknown","450","390","31170","29290"
"In post","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","19650","18700","36840","33300"
"In post","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","920","890","32880","28840"
"In post","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","1640","1510","37570","34290"
"In post","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1240","1110","36490","32010"
"In post","2021","White","Greater Manchester","Heterosexual / straight","10370","9740","32090","27570"
"In post","2021","White","Greater Manchester","LGBO","880","860","31060","27570"
"In post","2021","White","Greater Manchester","Undeclared","930","860","30060","27570"
"In post","2021","White","Greater Manchester","Unknown","1590","1410","29360","27570"
"In post","2021","White","Hampshire and Isle of Wight","Heterosexual / straight","10080","9330","32270","28650"
"In post","2021","White","Hampshire and Isle of Wight","LGBO","470","450","30320","27570"
"In post","2021","White","Hampshire and Isle of Wight","Undeclared","820","750","31970","28170"
"In post","2021","White","Hampshire and Isle of Wight","Unknown","860","750","32960","28650"
"In post","2021","White","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","2500","2350","28330","26670"
"In post","2021","White","Herefordshire, Worcestershire and Warwickshire","LGBO","130","120","28310","24800"
"In post","2021","White","Herefordshire, Worcestershire and Warwickshire","Undeclared","230","220","28250","26780"
"In post","2021","White","Herefordshire, Worcestershire and Warwickshire","Unknown","290","260","28250","27570"
"In post","2021","White","Highlands and Islands","Heterosexual / straight","1100","1040","28650","27570"
"In post","2021","White","Highlands and Islands","LGBO","30","30","[c]","[c]"
"In post","2021","White","Highlands and Islands","Undeclared","90","80","28990","27570"
"In post","2021","White","Highlands and Islands","Unknown","410","390","29790","27840"
"In post","2021","White","Inner London - East","Heterosexual / straight","6070","5790","46970","41060"
"In post","2021","White","Inner London - East","LGBO","600","590","43180","36940"
"In post","2021","White","Inner London - East","Undeclared","640","610","46230","40450"
"In post","2021","White","Inner London - East","Unknown","910","850","50620","43510"
"In post","2021","White","Inner London - West","Heterosexual / straight","27140","26350","50380","50520"
"In post","2021","White","Inner London - West","LGBO","2970","2930","48030","44500"
"In post","2021","White","Inner London - West","Undeclared","2360","2290","48880","45200"
"In post","2021","White","Inner London - West","Unknown","1790","1690","50560","46020"
"In post","2021","White","Kent","Heterosexual / straight","5440","5080","29450","27440"
"In post","2021","White","Kent","LGBO","300","290","30370","29290"
"In post","2021","White","Kent","Undeclared","500","460","29910","27370"
"In post","2021","White","Kent","Unknown","530","470","30640","29290"
"In post","2021","White","Lancashire","Heterosexual / straight","8090","7400","29040","27570"
"In post","2021","White","Lancashire","LGBO","420","400","27360","26710"
"In post","2021","White","Lancashire","Undeclared","690","620","28370","27570"
"In post","2021","White","Lancashire","Unknown","1750","1530","27980","27570"
"In post","2021","White","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","3030","2780","28460","26930"
"In post","2021","White","Leicestershire, Rutland and Northamptonshire","LGBO","190","180","28170","27570"
"In post","2021","White","Leicestershire, Rutland and Northamptonshire","Undeclared","310","280","28110","27130"
"In post","2021","White","Leicestershire, Rutland and Northamptonshire","Unknown","370","330","28570","27570"
"In post","2021","White","Lincolnshire","Heterosexual / straight","2020","1910","27830","26670"
"In post","2021","White","Lincolnshire","LGBO","80","70","26490","26810"
"In post","2021","White","Lincolnshire","Undeclared","180","160","27750","26670"
"In post","2021","White","Lincolnshire","Unknown","180","160","28600","27570"
"In post","2021","White","Merseyside","Heterosexual / straight","12590","11530","28990","25560"
"In post","2021","White","Merseyside","LGBO","560","540","28560","25560"
"In post","2021","White","Merseyside","Undeclared","900","810","28350","25650"
"In post","2021","White","Merseyside","Unknown","1810","1540","27560","26580"
"In post","2021","White","North Eastern Scotland","Heterosexual / straight","990","940","37150","31160"
"In post","2021","White","North Eastern Scotland","LGBO","60","50","31190","28410"
"In post","2021","White","North Eastern Scotland","Undeclared","80","70","37200","30360"
"In post","2021","White","North Eastern Scotland","Unknown","180","160","33200","31060"
"In post","2021","White","North Yorkshire","Heterosexual / straight","3130","2960","33840","29930"
"In post","2021","White","North Yorkshire","LGBO","170","170","32850","28890"
"In post","2021","White","North Yorkshire","Undeclared","230","210","31260","29190"
"In post","2021","White","North Yorkshire","Unknown","250","220","36280","28660"
"In post","2021","White","Northern Ireland","Heterosexual / straight","2570","2420","28580","25560"
"In post","2021","White","Northern Ireland","LGBO","90","90","26110","24890"
"In post","2021","White","Northern Ireland","Undeclared","140","140","27330","24970"
"In post","2021","White","Northern Ireland","Unknown","230","210","27810","25560"
"In post","2021","White","Northumberland and Tyne and Wear","Heterosexual / straight","12560","11310","29170","26380"
"In post","2021","White","Northumberland and Tyne and Wear","LGBO","640","620","28150","25560"
"In post","2021","White","Northumberland and Tyne and Wear","Undeclared","860","750","27900","25560"
"In post","2021","White","Northumberland and Tyne and Wear","Unknown","2460","2040","26590","21440"
"In post","2021","White","Outer London - East and North East","Heterosexual / straight","1110","1040","31410","31060"
"In post","2021","White","Outer London - East and North East","LGBO","90","80","32380","31060"
"In post","2021","White","Outer London - East and North East","Undeclared","140","120","31230","30780"
"In post","2021","White","Outer London - East and North East","Unknown","220","200","31170","31060"
"In post","2021","White","Outer London - South","Heterosexual / straight","4160","3930","40900","36160"
"In post","2021","White","Outer London - South","LGBO","220","220","40360","36160"
"In post","2021","White","Outer London - South","Undeclared","460","430","39750","35200"
"In post","2021","White","Outer London - South","Unknown","270","240","36950","31880"
"In post","2021","White","Outer London - West and North West","Heterosexual / straight","2840","2620","34480","31460"
"In post","2021","White","Outer London - West and North West","LGBO","190","190","35210","31470"
"In post","2021","White","Outer London - West and North West","Undeclared","340","310","35690","31520"
"In post","2021","White","Outer London - West and North West","Unknown","380","350","41570","36650"
"In post","2021","White","Overseas","Heterosexual / straight","2140","2130","50330","50430"
"In post","2021","White","Overseas","LGBO","140","140","51530","53020"
"In post","2021","White","Overseas","Undeclared","200","190","49710","51270"
"In post","2021","White","Overseas","Unknown","150","150","49840","46620"
"In post","2021","White","Shropshire and Staffordshire","Heterosexual / straight","5290","4940","30070","27570"
"In post","2021","White","Shropshire and Staffordshire","LGBO","290","280","27980","26670"
"In post","2021","White","Shropshire and Staffordshire","Undeclared","450","410","29760","27570"
"In post","2021","White","Shropshire and Staffordshire","Unknown","610","530","29880","27570"
"In post","2021","White","South Yorkshire","Heterosexual / straight","6400","5830","31690","27570"
"In post","2021","White","South Yorkshire","LGBO","360","350","31360","27570"
"In post","2021","White","South Yorkshire","Undeclared","510","460","30650","27570"
"In post","2021","White","South Yorkshire","Unknown","690","590","31070","27570"
"In post","2021","White","Southern Scotland","Heterosexual / straight","3220","2920","30620","27570"
"In post","2021","White","Southern Scotland","LGBO","140","130","30630","27570"
"In post","2021","White","Southern Scotland","Undeclared","210","180","28070","26780"
"In post","2021","White","Southern Scotland","Unknown","760","650","27700","26530"
"In post","2021","White","Surrey, East and West Sussex","Heterosexual / straight","4680","4290","30780","27570"
"In post","2021","White","Surrey, East and West Sussex","LGBO","400","380","29440","27570"
"In post","2021","White","Surrey, East and West Sussex","Undeclared","520","470","31350","28130"
"In post","2021","White","Surrey, East and West Sussex","Unknown","600","520","30100","27570"
"In post","2021","White","Tees Valley and Durham","Heterosexual / straight","6060","5500","28190","26490"
"In post","2021","White","Tees Valley and Durham","LGBO","280","270","28290","26810"
"In post","2021","White","Tees Valley and Durham","Undeclared","510","450","28090","27130"
"In post","2021","White","Tees Valley and Durham","Unknown","1010","860","27900","27570"
"In post","2021","White","Unknown","Heterosexual / straight","780","740","34040","27570"
"In post","2021","White","Unknown","LGBO","50","50","32230","27570"
"In post","2021","White","Unknown","Undeclared","60","60","31500","27570"
"In post","2021","White","Unknown","Unknown","80","70","33100","27570"
"In post","2021","White","West Central Scotland","Heterosexual / straight","10610","9820","31220","27570"
"In post","2021","White","West Central Scotland","LGBO","600","580","30260","27570"
"In post","2021","White","West Central Scotland","Undeclared","890","800","29030","26670"
"In post","2021","White","West Central Scotland","Unknown","1570","1380","30100","27570"
"In post","2021","White","West Midlands","Heterosexual / straight","7350","6770","33060","27570"
"In post","2021","White","West Midlands","LGBO","440","430","31640","27570"
"In post","2021","White","West Midlands","Undeclared","670","600","31600","27570"
"In post","2021","White","West Midlands","Unknown","1370","1200","32280","27570"
"In post","2021","White","West Wales and The Valleys","Heterosexual / straight","10070","9210","29480","26780"
"In post","2021","White","West Wales and The Valleys","LGBO","420","410","28270","25560"
"In post","2021","White","West Wales and The Valleys","Undeclared","1940","1630","26680","21590"
"In post","2021","White","West Wales and The Valleys","Unknown","950","800","26080","26750"
"In post","2021","White","West Yorkshire","Heterosexual / straight","8500","7850","32750","28130"
"In post","2021","White","West Yorkshire","LGBO","620","600","31460","27570"
"In post","2021","White","West Yorkshire","Undeclared","750","670","31740","27570"
"In post","2021","White","West Yorkshire","Unknown","1240","1090","32210","27570"
"In post","2022","Asian","Bedfordshire and Hertfordshire","Heterosexual / straight","480","450","32300","29290"
"In post","2022","Asian","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bedfordshire and Hertfordshire","Undeclared","30","30","[c]","[c]"
"In post","2022","Asian","Bedfordshire and Hertfordshire","Unknown","60","60","37370","30770"
"In post","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","530","490","31170","29060"
"In post","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","40","30","[c]","[c]"
"In post","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","50","50","29950","27570"
"In post","2022","Asian","Cheshire","Heterosexual / straight","80","80","28780","27470"
"In post","2022","Asian","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Derbyshire and Nottinghamshire","Heterosexual / straight","730","680","31240","27570"
"In post","2022","Asian","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Derbyshire and Nottinghamshire","Undeclared","30","30","[c]","[c]"
"In post","2022","Asian","Derbyshire and Nottinghamshire","Unknown","110","90","30280","27130"
"In post","2022","Asian","Devon","Heterosexual / straight","60","50","33190","27570"
"In post","2022","Asian","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Dorset and Somerset","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Asian","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Anglia","Heterosexual / straight","330","290","27730","25120"
"In post","2022","Asian","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Anglia","Undeclared","30","30","[c]","[c]"
"In post","2022","Asian","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Wales","Heterosexual / straight","370","360","32310","27570"
"In post","2022","Asian","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Wales","Unknown","40","30","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Heterosexual / straight","240","230","32660","27570"
"In post","2022","Asian","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Heterosexual / straight","180","170","33860","29290"
"In post","2022","Asian","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","670","640","34860","32570"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","40","30","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","70","60","38150","33370"
"In post","2022","Asian","Greater Manchester","Heterosexual / straight","1560","1490","30560","27570"
"In post","2022","Asian","Greater Manchester","LGBO","50","50","28980","26820"
"In post","2022","Asian","Greater Manchester","Undeclared","90","80","28170","26820"
"In post","2022","Asian","Greater Manchester","Unknown","160","140","27810","26820"
"In post","2022","Asian","Hampshire and Isle of Wight","Heterosexual / straight","290","260","30350","26670"
"In post","2022","Asian","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Unknown","40","40","[c]","[c]"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","170","160","28470","26810"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inner London - East","Heterosexual / straight","2430","2320","38440","33440"
"In post","2022","Asian","Inner London - East","LGBO","70","60","38990","35240"
"In post","2022","Asian","Inner London - East","Undeclared","170","150","37270","32090"
"In post","2022","Asian","Inner London - East","Unknown","450","410","38260","33440"
"In post","2022","Asian","Inner London - West","Heterosexual / straight","5520","5360","42550","38600"
"In post","2022","Asian","Inner London - West","LGBO","200","200","43560","40050"
"In post","2022","Asian","Inner London - West","Undeclared","330","320","41440","39050"
"In post","2022","Asian","Inner London - West","Unknown","310","290","43450","39000"
"In post","2022","Asian","Kent","Heterosexual / straight","160","150","28840","29290"
"In post","2022","Asian","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lancashire","Heterosexual / straight","830","760","26280","22600"
"In post","2022","Asian","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lancashire","Undeclared","50","40","24570","21260"
"In post","2022","Asian","Lancashire","Unknown","140","120","25500","21260"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","830","750","26260","24880"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Undeclared","60","60","25270","21260"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","130","110","25810","24810"
"In post","2022","Asian","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Merseyside","Heterosexual / straight","200","190","31670","26590"
"In post","2022","Asian","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Merseyside","Unknown","30","30","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Heterosexual / straight","60","60","32990","29180"
"In post","2022","Asian","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Heterosexual / straight","380","360","30440","27570"
"In post","2022","Asian","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Unknown","40","30","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","Heterosexual / straight","650","600","30260","31060"
"In post","2022","Asian","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","Undeclared","50","40","28350","30470"
"In post","2022","Asian","Outer London - East and North East","Unknown","120","100","29200","30330"
"In post","2022","Asian","Outer London - South","Heterosexual / straight","1600","1510","35950","31060"
"In post","2022","Asian","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - South","Undeclared","160","140","32550","29370"
"In post","2022","Asian","Outer London - South","Unknown","110","100","35550","33440"
"In post","2022","Asian","Outer London - West and North West","Heterosexual / straight","2160","2000","31810","29890"
"In post","2022","Asian","Outer London - West and North West","LGBO","50","40","[c]","[c]"
"In post","2022","Asian","Outer London - West and North West","Undeclared","210","180","30620","29080"
"In post","2022","Asian","Outer London - West and North West","Unknown","200","180","36270","31060"
"In post","2022","Asian","Overseas","Heterosexual / straight","150","140","44240","38300"
"In post","2022","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Heterosexual / straight","290","280","33680","27570"
"In post","2022","Asian","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Unknown","30","30","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Heterosexual / straight","420","390","29680","25260"
"In post","2022","Asian","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Asian","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Heterosexual / straight","320","300","30980","28350"
"In post","2022","Asian","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Heterosexual / straight","110","100","28070","25530"
"In post","2022","Asian","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Heterosexual / straight","120","110","30290","30330"
"In post","2022","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Central Scotland","Heterosexual / straight","290","270","30920","27570"
"In post","2022","Asian","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Central Scotland","Unknown","40","30","[c]","[c]"
"In post","2022","Asian","West Midlands","Heterosexual / straight","3550","3350","28770","27570"
"In post","2022","Asian","West Midlands","LGBO","60","60","28630","26740"
"In post","2022","Asian","West Midlands","Undeclared","210","190","26460","25580"
"In post","2022","Asian","West Midlands","Unknown","500","440","28170","27570"
"In post","2022","Asian","West Wales and The Valleys","Heterosexual / straight","130","120","28600","26130"
"In post","2022","Asian","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Yorkshire","Heterosexual / straight","1900","1770","28980","27570"
"In post","2022","Asian","West Yorkshire","LGBO","40","40","[c]","[c]"
"In post","2022","Asian","West Yorkshire","Undeclared","100","90","27640","25740"
"In post","2022","Asian","West Yorkshire","Unknown","290","260","27720","26820"
"In post","2022","Black","Bedfordshire and Hertfordshire","Heterosexual / straight","220","210","30910","29290"
"In post","2022","Black","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","270","260","30310","28140"
"In post","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cheshire","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Black","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Derbyshire and Nottinghamshire","Heterosexual / straight","340","320","28430","26820"
"In post","2022","Black","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Derbyshire and Nottinghamshire","Unknown","40","40","[c]","[c]"
"In post","2022","Black","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
