"Status","Year","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Food Standards Agency","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Female","430","410","34060","27400"
"In post","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Male","620","600","38800","34770"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","Female","2240","2160","47810","41880"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","Male","2020","2000","51070","48570"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Female","940","940","52310","53470"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Male","1340","1340","51830","53030"
"In post","2021","Foreign, Commonwealth and Development Office","Southern Scotland","Female","550","520","39850","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Southern Scotland","Male","420","410","41510","38500"
"In post","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Female","60","50","33030","28640"
"In post","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Female","370","330","31520","27130"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Male","190","180","32850","27130"
"In post","2021","HM Land Registry","Devon","Female","440","380","32430","31740"
"In post","2021","HM Land Registry","Devon","Male","480","470","36990","38450"
"In post","2021","HM Land Registry","Dorset and Somerset","Female","200","170","29040","27130"
"In post","2021","HM Land Registry","Dorset and Somerset","Male","90","80","29500","27130"
"In post","2021","HM Land Registry","East Anglia","Female","180","160","30320","27130"
"In post","2021","HM Land Registry","East Anglia","Male","110","100","32240","33840"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Female","190","170","28900","27130"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Male","140","130","29410","27130"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Female","220","190","29700","27130"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Male","120","110","31420","27130"
"In post","2021","HM Land Registry","Lancashire","Female","250","220","28830","27130"
"In post","2021","HM Land Registry","Lancashire","Male","160","150","29460","27130"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Female","170","150","29130","27130"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Male","140","140","29220","27130"
"In post","2021","HM Land Registry","Merseyside","Female","310","270","29700","27130"
"In post","2021","HM Land Registry","Merseyside","Male","180","170","29580","27130"
"In post","2021","HM Land Registry","Outer London - South","Female","200","190","39500","37290"
"In post","2021","HM Land Registry","Outer London - South","Male","170","170","43690","37290"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Female","220","190","28690","27130"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Male","120","120","28980","27130"
"In post","2021","HM Land Registry","Tees Valley and Durham","Female","460","410","27810","27130"
"In post","2021","HM Land Registry","Tees Valley and Durham","Male","250","230","29410","27130"
"In post","2021","HM Land Registry","West Midlands","Female","170","150","29860","27130"
"In post","2021","HM Land Registry","West Midlands","Male","100","90","32670","27130"
"In post","2021","HM Land Registry","West Wales and The Valleys","Female","430","380","28240","27130"
"In post","2021","HM Land Registry","West Wales and The Valleys","Male","290","270","30310","27130"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Female","40","30","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Female","210","190","32920","30360"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Male","270","260","31150","28130"
"In post","2021","HM Revenue and Customs","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Female","1750","1600","32240","31810"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Male","1730","1670","33250","31810"
"In post","2021","HM Revenue and Customs","Devon","Female","230","210","25160","21100"
"In post","2021","HM Revenue and Customs","Devon","Male","190","180","28580","24500"
"In post","2021","HM Revenue and Customs","East Anglia","Female","350","310","28730","25930"
"In post","2021","HM Revenue and Customs","East Anglia","Male","330","320","32120","31810"
"In post","2021","HM Revenue and Customs","East Wales","Female","2170","1930","27650","25560"
"In post","2021","HM Revenue and Customs","East Wales","Male","2120","2040","28730","25560"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Female","40","30","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Male","40","40","[c]","[c]"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Female","1170","1060","27060","25560"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Male","1210","1170","28510","25560"
"In post","2021","HM Revenue and Customs","Essex","Female","610","540","31680","31810"
"In post","2021","HM Revenue and Customs","Essex","Male","490","460","35330","32100"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Female","620","560","34050","31810"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Male","780","750","36180","31810"
"In post","2021","HM Revenue and Customs","Greater Manchester","Female","2750","2510","31680","30000"
"In post","2021","HM Revenue and Customs","Greater Manchester","Male","3040","2950","32130","31810"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Female","640","540","26860","25560"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Male","460","430","29790","25750"
"In post","2021","HM Revenue and Customs","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Inner London - East","Female","1480","1380","41680","36160"
"In post","2021","HM Revenue and Customs","Inner London - East","Male","1320","1270","45680","39800"
"In post","2021","HM Revenue and Customs","Inner London - West","Female","1520","1430","45600","37640"
"In post","2021","HM Revenue and Customs","Inner London - West","Male","1740","1700","47390","41760"
"In post","2021","HM Revenue and Customs","Kent","Female","120","110","28500","27540"
"In post","2021","HM Revenue and Customs","Kent","Male","150","150","31190","28130"
"In post","2021","HM Revenue and Customs","Lancashire","Female","1070","910","27330","21440"
"In post","2021","HM Revenue and Customs","Lancashire","Male","900","840","27430","21440"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Female","260","210","25840","21440"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Male","190","170","27330","21440"
"In post","2021","HM Revenue and Customs","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Merseyside","Female","2930","2570","28490","25560"
"In post","2021","HM Revenue and Customs","Merseyside","Male","2200","2120","30370","25560"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northern Ireland","Female","1020","910","28110","25560"
"In post","2021","HM Revenue and Customs","Northern Ireland","Male","980","950","28920","25560"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","Female","6050","5080","26770","21440"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","Male","4420","4210","29480","25560"
"In post","2021","HM Revenue and Customs","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Outer London - South","Female","1140","1060","37520","36160"
"In post","2021","HM Revenue and Customs","Outer London - South","Male","1280","1240","40410","36160"
"In post","2021","HM Revenue and Customs","Outer London - West and North West","Female","130","120","32970","29760"
"In post","2021","HM Revenue and Customs","Outer London - West and North West","Male","110","110","35920","32520"
"In post","2021","HM Revenue and Customs","Shropshire and Staffordshire","Female","470","420","36450","33980"
"In post","2021","HM Revenue and Customs","Shropshire and Staffordshire","Male","410","390","42020","38630"
"In post","2021","HM Revenue and Customs","South Yorkshire","Female","50","40","[c]","[c]"
"In post","2021","HM Revenue and Customs","South Yorkshire","Male","50","50","37700","34120"
"In post","2021","HM Revenue and Customs","Southern Scotland","Female","1370","1140","24780","21440"
"In post","2021","HM Revenue and Customs","Southern Scotland","Male","860","800","26090","21440"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","Female","360","310","31100","28130"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","Male","340","320","33930","31810"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","Female","510","450","23380","21100"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","Male","300","280","24770","21100"
"In post","2021","HM Revenue and Customs","West Central Scotland","Female","1780","1510","26970","25560"
"In post","2021","HM Revenue and Customs","West Central Scotland","Male","1380","1310","28690","25560"
"In post","2021","HM Revenue and Customs","West Midlands","Female","1620","1460","29990","26000"
"In post","2021","HM Revenue and Customs","West Midlands","Male","1600","1550","32470","31810"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","Female","50","50","27240","23700"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","Male","70","70","34390","28130"
"In post","2021","HM Revenue and Customs","West Yorkshire","Female","2510","2220","29300","25560"
"In post","2021","HM Revenue and Customs","West Yorkshire","Male","2440","2360","30390","25560"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","Female","50","40","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","Female","1100","1060","47030","43340"
"In post","2021","HM Treasury","Inner London - West","Male","1220","1210","50560","52500"
"In post","2021","HM Treasury","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Bedfordshire and Hertfordshire","Female","110","100","28400","26070"
"In post","2021","Home Office","Bedfordshire and Hertfordshire","Male","170","150","28950","27370"
"In post","2021","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Female","40","40","[c]","[c]"
"In post","2021","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Male","40","40","[c]","[c]"
"In post","2021","Home Office","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Devon","Female","40","30","[c]","[c]"
"In post","2021","Home Office","Devon","Male","60","60","30800","27370"
"In post","2021","Home Office","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Dorset and Somerset","Male","60","60","27830","27370"
"In post","2021","Home Office","East Anglia","Female","450","390","24210","21430"
"In post","2021","Home Office","East Anglia","Male","380","360","25750","24890"
"In post","2021","Home Office","East Wales","Female","320","290","26930","24890"
"In post","2021","Home Office","East Wales","Male","220","210","28400","25310"
"In post","2021","Home Office","East Yorkshire and Northern Lincolnshire","Female","110","110","25790","25040"
"In post","2021","Home Office","East Yorkshire and Northern Lincolnshire","Male","160","160","26560","25040"
"In post","2021","Home Office","Eastern Scotland","Female","70","60","27820","26410"
"In post","2021","Home Office","Eastern Scotland","Male","100","100","28420","25310"
"In post","2021","Home Office","Essex","Female","350","310","26630","25310"
"In post","2021","Home Office","Essex","Male","510","460","27570","25510"
"In post","2021","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Female","90","80","26010","25040"
"In post","2021","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Male","110","110","28630","25440"
"In post","2021","Home Office","Greater Manchester","Female","700","660","29870","26010"
"In post","2021","Home Office","Greater Manchester","Male","870","850","31190","26910"
"In post","2021","Home Office","Hampshire and Isle of Wight","Female","140","130","27730","25510"
"In post","2021","Home Office","Hampshire and Isle of Wight","Male","400","380","28970","26850"
"In post","2021","Home Office","Herefordshire, Worcestershire and Warwickshire","Female","50","50","24680","21430"
"In post","2021","Home Office","Herefordshire, Worcestershire and Warwickshire","Male","60","60","25410","23160"
"In post","2021","Home Office","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Inner London - East","Female","260","240","35150","30460"
"In post","2021","Home Office","Inner London - East","Male","260","250","35040","29630"
"In post","2021","Home Office","Inner London - West","Female","2460","2350","45540","41970"
"In post","2021","Home Office","Inner London - West","Male","2040","2020","49040","42550"
"In post","2021","Home Office","Kent","Female","990","870","26880","25310"
"In post","2021","Home Office","Kent","Male","1390","1300","27460","25750"
"In post","2021","Home Office","Leicestershire, Rutland and Northamptonshire","Female","100","90","27770","25550"
"In post","2021","Home Office","Leicestershire, Rutland and Northamptonshire","Male","110","110","28540","26180"
"In post","2021","Home Office","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Merseyside","Female","3280","2900","25620","24890"
"In post","2021","Home Office","Merseyside","Male","2300","2220","26680","24890"
"In post","2021","Home Office","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Northern Ireland","Female","270","230","25320","24890"
"In post","2021","Home Office","Northern Ireland","Male","270","260","25430","24880"
"In post","2021","Home Office","Northumberland and Tyne and Wear","Female","140","130","27720","25400"
"In post","2021","Home Office","Northumberland and Tyne and Wear","Male","120","120","28210","25380"
"In post","2021","Home Office","Outer London - South","Female","3020","2770","36940","34170"
"In post","2021","Home Office","Outer London - South","Male","2300","2270","40560","35200"
"In post","2021","Home Office","Outer London - West and North West","Female","1430","1270","31230","29080"
"In post","2021","Home Office","Outer London - West and North West","Male","1580","1440","32570","29080"
"In post","2021","Home Office","Overseas","Female","130","130","[c]","[c]"
"In post","2021","Home Office","Overseas","Male","200","200","28500","27370"
"In post","2021","Home Office","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South Yorkshire","Female","1320","1160","27470","24890"
"In post","2021","Home Office","South Yorkshire","Male","1230","1190","27970","24890"
"In post","2021","Home Office","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Surrey, East and West Sussex","Female","350","300","28010","26620"
"In post","2021","Home Office","Surrey, East and West Sussex","Male","440","390","29120","27760"
"In post","2021","Home Office","Tees Valley and Durham","Female","610","490","24030","21430"
"In post","2021","Home Office","Tees Valley and Durham","Male","420","390","25200","21430"
"In post","2021","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","West Central Scotland","Female","460","410","26830","24890"
"In post","2021","Home Office","West Central Scotland","Male","360","340","27010","24890"
"In post","2021","Home Office","West Midlands","Female","510","450","27880","25310"
"In post","2021","Home Office","West Midlands","Male","390","380","28640","25530"
"In post","2021","Home Office","West Wales and The Valleys","Female","40","40","[c]","[c]"
"In post","2021","Home Office","West Wales and The Valleys","Male","60","60","26890","25240"
"In post","2021","Home Office","West Yorkshire","Female","430","390","28360","25310"
"In post","2021","Home Office","West Yorkshire","Male","380","370","28690","25310"
"In post","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Female","380","360","35440","30750"
"In post","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Male","430","420","36440","35620"
"In post","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Female","1220","1160","31250","28250"
"In post","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Male","1570","1560","33880","33110"
"In post","2021","Ministry of Defence","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Cheshire","Male","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Cornwall and Isles of Scilly","Female","160","150","26310","21130"
"In post","2021","Ministry of Defence","Cornwall and Isles of Scilly","Male","300","300","24930","21950"
"In post","2021","Ministry of Defence","Cumbria","Female","90","90","30540","26350"
"In post","2021","Ministry of Defence","Cumbria","Male","290","290","34090","32710"
"In post","2021","Ministry of Defence","Derbyshire and Nottinghamshire","Female","90","80","26930","22080"
"In post","2021","Ministry of Defence","Derbyshire and Nottinghamshire","Male","160","160","30830","28820"
"In post","2021","Ministry of Defence","Devon","Female","450","420","27760","22080"
"In post","2021","Ministry of Defence","Devon","Male","1000","970","30070","26070"
"In post","2021","Ministry of Defence","Dorset and Somerset","Female","800","740","30070","26900"
"In post","2021","Ministry of Defence","Dorset and Somerset","Male","1400","1360","32360","33000"
"In post","2021","Ministry of Defence","East Anglia","Female","1050","990","28030","26350"
"In post","2021","Ministry of Defence","East Anglia","Male","1350","1330","31350","31000"
"In post","2021","Ministry of Defence","East Wales","Female","280","260","25660","22080"
"In post","2021","Ministry of Defence","East Wales","Male","650","630","27560","27460"
"In post","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Female","120","110","23270","21130"
"In post","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Male","380","370","27890","26670"
"In post","2021","Ministry of Defence","Eastern Scotland","Female","320","310","28900","23330"
"In post","2021","Ministry of Defence","Eastern Scotland","Male","470","460","31510","26930"
"In post","2021","Ministry of Defence","Essex","Female","280","260","29280","26670"
"In post","2021","Ministry of Defence","Essex","Male","330","330","36550","33300"
"In post","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Female","7210","6760","35010","33300"
"In post","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10720","10550","39700","38000"
"In post","2021","Ministry of Defence","Greater Manchester","Female","250","220","26800","22080"
"In post","2021","Ministry of Defence","Greater Manchester","Male","240","230","29310","26670"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","Female","2890","2740","32750","33000"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","Male","3850","3780","35910","33300"
"In post","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Female","230","220","24760","21230"
"In post","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Male","390","390","26730","22500"
"In post","2021","Ministry of Defence","Highlands and Islands","Female","150","140","26420","21030"
"In post","2021","Ministry of Defence","Highlands and Islands","Male","190","190","25720","20720"
"In post","2021","Ministry of Defence","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Inner London - East","Male","50","40","[c]","[c]"
"In post","2021","Ministry of Defence","Inner London - West","Female","1210","1180","44130","41500"
"In post","2021","Ministry of Defence","Inner London - West","Male","1770","1750","45060","43750"
"In post","2021","Ministry of Defence","Kent","Female","200","180","29750","26670"
"In post","2021","Ministry of Defence","Kent","Male","350","340","35130","36890"
"In post","2021","Ministry of Defence","Lancashire","Female","360","330","28100","26670"
"In post","2021","Ministry of Defence","Lancashire","Male","210","210","31900","26670"
"In post","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Female","270","250","28240","21580"
"In post","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Male","170","170","29030","26670"
"In post","2021","Ministry of Defence","Lincolnshire","Female","530","500","26220","21580"
"In post","2021","Ministry of Defence","Lincolnshire","Male","610","600","29550","26670"
"In post","2021","Ministry of Defence","Merseyside","Female","180","160","25760","22080"
"In post","2021","Ministry of Defence","Merseyside","Male","190","190","27350","22500"
"In post","2021","Ministry of Defence","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North Eastern Scotland","Male","90","90","40200","44070"
"In post","2021","Ministry of Defence","North Yorkshire","Female","600","560","28540","22640"
"In post","2021","Ministry of Defence","North Yorkshire","Male","890","870","29230","26670"
"In post","2021","Ministry of Defence","Northern Ireland","Female","280","260","26110","22330"
"In post","2021","Ministry of Defence","Northern Ireland","Male","640","630","23510","20310"
"In post","2021","Ministry of Defence","Northumberland and Tyne and Wear","Female","80","80","23880","21580"
"In post","2021","Ministry of Defence","Northumberland and Tyne and Wear","Male","100","100","25570","20920"
"In post","2021","Ministry of Defence","Outer London - East and North East","Female","50","50","30790","24590"
"In post","2021","Ministry of Defence","Outer London - East and North East","Male","70","70","34310","33950"
"In post","2021","Ministry of Defence","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Outer London - West and North West","Female","250","240","30470","29250"
"In post","2021","Ministry of Defence","Outer London - West and North West","Male","460","440","30780","29250"
"In post","2021","Ministry of Defence","Overseas","Female","340","340","41410","40580"
"In post","2021","Ministry of Defence","Overseas","Male","450","450","43330","40580"
"In post","2021","Ministry of Defence","Shropshire and Staffordshire","Female","810","760","31150","26670"
"In post","2021","Ministry of Defence","Shropshire and Staffordshire","Male","860","850","31850","29670"
"In post","2021","Ministry of Defence","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Southern Scotland","Female","60","60","24120","21830"
"In post","2021","Ministry of Defence","Southern Scotland","Male","280","270","25470","23780"
"In post","2021","Ministry of Defence","Surrey, East and West Sussex","Female","160","150","27280","21580"
"In post","2021","Ministry of Defence","Surrey, East and West Sussex","Male","120","120","25550","21130"
"In post","2021","Ministry of Defence","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Female","230","220","33740","32700"
"In post","2021","Ministry of Defence","Unknown","Male","1830","1830","37620","34160"
"In post","2021","Ministry of Defence","West Central Scotland","Female","890","830","26940","22080"
"In post","2021","Ministry of Defence","West Central Scotland","Male","1640","1600","31570","28890"
"In post","2021","Ministry of Defence","West Midlands","Female","160","150","31990","26670"
"In post","2021","Ministry of Defence","West Midlands","Male","140","140","32770","26670"
"In post","2021","Ministry of Defence","West Wales and The Valleys","Female","70","70","24780","21130"
"In post","2021","Ministry of Defence","West Wales and The Valleys","Male","120","120","25430","21130"
"In post","2021","Ministry of Defence","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Yorkshire","Male","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cheshire","Female","40","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
