"Status","Year","Function_of_post","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","Mixed","Male","110","110","48730","50500"
"In post","2022","Legal","Other ethnicity","Female","70","60","46580","50500"
"In post","2022","Legal","Other ethnicity","Male","50","40","[c]","[c]"
"In post","2022","Legal","Undeclared","Female","170","160","48730","51670"
"In post","2022","Legal","Undeclared","Male","170","170","50040","52730"
"In post","2022","Legal","Unknown","Female","890","810","46830","49470"
"In post","2022","Legal","Unknown","Male","500","490","48850","51070"
"In post","2022","Legal","White","Female","5450","4940","45670","48080"
"In post","2022","Legal","White","Male","2960","2870","50180","51830"
"In post","2022","No function","Asian","Female","10190","9170","31230","27570"
"In post","2022","No function","Asian","Male","7750","7510","31850","27570"
"In post","2022","No function","Black","Female","6620","6280","31340","30210"
"In post","2022","No function","Black","Male","3610","3530","32250","31060"
"In post","2022","No function","Mixed","Female","3210","3000","32370","28990"
"In post","2022","No function","Mixed","Male","2140","2090","34980","31060"
"In post","2022","No function","Other ethnicity","Female","870","810","34120","30750"
"In post","2022","No function","Other ethnicity","Male","720","700","35930","31650"
"In post","2022","No function","Undeclared","Female","4600","4040","31040","27570"
"In post","2022","No function","Undeclared","Male","5350","5110","34640","31060"
"In post","2022","No function","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Unknown","Female","21550","19790","29630","26820"
"In post","2022","No function","Unknown","Male","18010","17390","31320","27570"
"In post","2022","No function","White","Female","112630","100420","30830","27570"
"In post","2022","No function","White","Male","77280","74220","34000","29290"
"In post","2022","No function","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Asian","Female","620","580","41570","37930"
"In post","2022","Project Delivery","Asian","Male","640","630","42400","39920"
"In post","2022","Project Delivery","Black","Female","400","390","39670","37930"
"In post","2022","Project Delivery","Black","Male","280","280","39700","37610"
"In post","2022","Project Delivery","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Mixed","Female","230","220","41610","37930"
"In post","2022","Project Delivery","Mixed","Male","220","210","43140","40050"
"In post","2022","Project Delivery","Other ethnicity","Female","50","50","42410","40000"
"In post","2022","Project Delivery","Other ethnicity","Male","70","70","45740","45590"
"In post","2022","Project Delivery","Undeclared","Female","380","360","39540","38070"
"In post","2022","Project Delivery","Undeclared","Male","890","870","43530","40850"
"In post","2022","Project Delivery","Unknown","Female","1230","1170","42420","40000"
"In post","2022","Project Delivery","Unknown","Male","1470","1450","42400","40000"
"In post","2022","Project Delivery","White","Female","8940","8340","40910","38000"
"In post","2022","Project Delivery","White","Male","11150","10910","43240","40520"
"In post","2022","Property","Asian","Female","220","200","35560","31890"
"In post","2022","Property","Asian","Male","250","240","36550","32280"
"In post","2022","Property","Black","Female","130","120","37280","34260"
"In post","2022","Property","Black","Male","80","70","38430","34550"
"In post","2022","Property","Mixed","Female","60","60","36220","32890"
"In post","2022","Property","Mixed","Male","50","50","37630","37610"
"In post","2022","Property","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Female","290","250","34730","31660"
"In post","2022","Property","Undeclared","Male","420","400","39220","34720"
"In post","2022","Property","Unknown","Female","540","510","29660","26030"
"In post","2022","Property","Unknown","Male","800","780","33850","29900"
"In post","2022","Property","White","Female","2900","2720","35430","33000"
"In post","2022","Property","White","Male","3800","3710","39150","35410"
"In post","2022","Security","Asian","Female","120","120","35030","32260"
"In post","2022","Security","Asian","Male","200","200","32690","30320"
"In post","2022","Security","Black","Female","40","40","[c]","[c]"
"In post","2022","Security","Black","Male","90","90","31930","28890"
"In post","2022","Security","Mixed","Female","50","50","36830","34670"
"In post","2022","Security","Mixed","Male","80","80","37390","34380"
"In post","2022","Security","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Undeclared","Female","90","90","36860","34660"
"In post","2022","Security","Undeclared","Male","440","430","36690","38630"
"In post","2022","Security","Unknown","Female","340","330","31650","28700"
"In post","2022","Security","Unknown","Male","1090","1080","31730","27700"
"In post","2022","Security","White","Female","2100","2020","33050","31180"
"In post","2022","Security","White","Male","6020","5900","32650","30890"
"In post","2022","Unknown","Asian","Female","3120","2840","32270","28990"
"In post","2022","Unknown","Asian","Male","2280","2210","32940","29030"
"In post","2022","Unknown","Black","Female","1440","1350","33230","29250"
"In post","2022","Unknown","Black","Male","780","760","33940","29080"
"In post","2022","Unknown","Mixed","Female","660","620","36310","30830"
"In post","2022","Unknown","Mixed","Male","470","460","35930","30830"
"In post","2022","Unknown","Other ethnicity","Female","150","140","34340","29430"
"In post","2022","Unknown","Other ethnicity","Male","130","130","33980","28670"
"In post","2022","Unknown","Undeclared","Female","1300","1190","34010","29430"
"In post","2022","Unknown","Undeclared","Male","2100","2020","35650","31100"
"In post","2022","Unknown","Unknown","Female","5100","4870","34270","28650"
"In post","2022","Unknown","Unknown","Male","6090","5970","35760","31540"
"In post","2022","Unknown","White","Female","29740","27470","34590","29430"
"In post","2022","Unknown","White","Male","26300","25580","35820","30820"
"Leaver CS","2021","Analysis","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Undeclared","Male","30","30","[c]","[c]"
"Leaver CS","2021","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","White","Female","70","70","33510","29540"
"Leaver CS","2021","Analysis","White","Male","90","90","41670","35770"
"Leaver CS","2021","Commercial","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2021","Commercial","White","Female","70","70","39320","34090"
"Leaver CS","2021","Commercial","White","Male","80","80","42820","40000"
"Leaver CS","2021","Communications","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Male","30","30","[c]","[c]"
"Leaver CS","2021","Communications","White","Female","70","60","36950","33340"
"Leaver CS","2021","Communications","White","Male","70","70","39170","31420"
"Leaver CS","2021","Communications","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Male","90","80","41270","38450"
"Leaver CS","2021","Digital, Data & Technology","White","Female","80","70","41980","38100"
"Leaver CS","2021","Digital, Data & Technology","White","Male","150","140","43050","39210"
"Leaver CS","2021","Digital, Data & Technology","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","White","Female","90","80","36170","32430"
"Leaver CS","2021","Finance","White","Male","70","70","47220","46890"
"Leaver CS","2021","Grants Management","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Unknown","Female","50","40","[c]","[c]"
"Leaver CS","2021","Grants Management","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2021","Grants Management","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","White","Female","140","130","36260","32000"
"Leaver CS","2021","Human Resources","White","Male","90","90","40770","36800"
"Leaver CS","2021","Human Resources","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Female","110","90","36130","26550"
"Leaver CS","2021","Legal","Unknown","Male","100","90","37220","29350"
"Leaver CS","2021","Legal","White","Female","220","180","45880","45960"
"Leaver CS","2021","Legal","White","Male","150","130","50780","52440"
"Leaver CS","2021","No function","Asian","Female","200","180","29780","23610"
"Leaver CS","2021","No function","Asian","Male","140","130","32730","26790"
"Leaver CS","2021","No function","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Black","Female","120","120","28380","23510"
"Leaver CS","2021","No function","Black","Male","90","90","[c]","[c]"
"Leaver CS","2021","No function","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Mixed","Female","80","70","[c]","[c]"
"Leaver CS","2021","No function","Mixed","Male","60","60","[c]","[c]"
"Leaver CS","2021","No function","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Undeclared","Female","210","170","28510","22680"
"Leaver CS","2021","No function","Undeclared","Male","200","180","32850","30460"
"Leaver CS","2021","No function","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Female","1120","1050","27670","22430"
"Leaver CS","2021","No function","Unknown","Male","1180","1120","32690","26380"
"Leaver CS","2021","No function","White","Female","2860","2480","30740","23360"
"Leaver CS","2021","No function","White","Male","2820","2550","35730","27830"
"Leaver CS","2021","No function","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Undeclared","Male","30","30","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Female","50","40","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Male","90","80","33880","30760"
"Leaver CS","2021","Project Delivery","White","Female","220","200","35940","32880"
"Leaver CS","2021","Project Delivery","White","Male","400","380","40640","37390"
"Leaver CS","2021","Property","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Female","70","60","27010","23670"
"Leaver CS","2021","Property","Unknown","Male","100","80","27840","25100"
"Leaver CS","2021","Property","White","Female","110","90","29190","26000"
"Leaver CS","2021","Property","White","Male","230","210","33320","30660"
"Leaver CS","2021","Security","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Male","80","80","28240","25680"
"Leaver CS","2021","Security","White","Female","40","40","[c]","[c]"
"Leaver CS","2021","Security","White","Male","240","230","30290","27050"
"Leaver CS","2021","Unknown","Asian","Female","380","310","26910","25120"
"Leaver CS","2021","Unknown","Asian","Male","300","270","28600","26890"
"Leaver CS","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Female","170","150","29180","25740"
"Leaver CS","2021","Unknown","Black","Male","100","100","29180","25630"
"Leaver CS","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Female","110","100","28840","25220"
"Leaver CS","2021","Unknown","Mixed","Male","80","70","30110","27570"
"Leaver CS","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Female","310","250","27230","26670"
"Leaver CS","2021","Unknown","Undeclared","Male","360","320","31350","27570"
"Leaver CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","1700","1420","29860","27570"
"Leaver CS","2021","Unknown","Unknown","Male","1460","1310","32660","28170"
"Leaver CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Female","5410","4310","28540","26120"
"Leaver CS","2021","Unknown","White","Male","3690","3290","31620","27570"
"Leaver CS","2021","Unknown","White","Unknown","50","50","49630","41090"
"Leaver CS","2022","Analysis","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","Male","40","40","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","White","Female","140","120","36560","33150"
"Leaver CS","2022","Analysis","White","Male","170","150","41370","36560"
"Leaver CS","2022","Commercial","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","Male","[c]","[c]","[c]","[c]"
