"Status","Year","Age","Disability","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","16-19","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","90","80","20180","20370"
"Leaver CS","2022","20-29","Declared disabled","Heterosexual / straight","440","430","26120","24250"
"Leaver CS","2022","20-29","Declared disabled","LGBO","180","180","26250","24920"
"Leaver CS","2022","20-29","Declared disabled","Undeclared","60","50","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","70","50","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Heterosexual / straight","4330","4230","26750","25120"
"Leaver CS","2022","20-29","Declared non-disabled","LGBO","490","480","26800","24900"
"Leaver CS","2022","20-29","Declared non-disabled","Undeclared","280","270","27650","25800"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","690","610","26260","24510"
"Leaver CS","2022","20-29","Undeclared","Heterosexual / straight","160","160","27270","26410"
"Leaver CS","2022","20-29","Undeclared","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Undeclared","100","100","29000","27570"
"Leaver CS","2022","20-29","Undeclared","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Heterosexual / straight","410","360","28210","25780"
"Leaver CS","2022","20-29","Unknown","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Undeclared","220","70","28810","27270"
"Leaver CS","2022","20-29","Unknown","Unknown","3160","3060","25820","23720"
"Leaver CS","2022","30-39","Declared disabled","Heterosexual / straight","410","380","30070","27570"
"Leaver CS","2022","30-39","Declared disabled","LGBO","90","90","28630","27570"
"Leaver CS","2022","30-39","Declared disabled","Undeclared","60","50","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Heterosexual / straight","3600","3390","34110","30040"
"Leaver CS","2022","30-39","Declared non-disabled","LGBO","300","290","35640","31060"
"Leaver CS","2022","30-39","Declared non-disabled","Undeclared","250","230","34790","31060"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","580","510","33440","29230"
"Leaver CS","2022","30-39","Undeclared","Heterosexual / straight","160","150","31270","27570"
"Leaver CS","2022","30-39","Undeclared","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Undeclared","100","100","39770","40580"
"Leaver CS","2022","30-39","Undeclared","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Heterosexual / straight","320","280","37580","34360"
"Leaver CS","2022","30-39","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Undeclared","160","60","39570","39430"
"Leaver CS","2022","30-39","Unknown","Unknown","1880","1780","34230","30060"
"Leaver CS","2022","40-49","Declared disabled","Heterosexual / straight","370","330","31530","27570"
"Leaver CS","2022","40-49","Declared disabled","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Heterosexual / straight","2670","2470","37970","31060"
"Leaver CS","2022","40-49","Declared non-disabled","LGBO","170","160","36370","29170"
"Leaver CS","2022","40-49","Declared non-disabled","Undeclared","200","180","37750","31060"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","500","420","36670","27990"
"Leaver CS","2022","40-49","Undeclared","Heterosexual / straight","120","110","32320","27570"
"Leaver CS","2022","40-49","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Undeclared","80","80","37720","31170"
"Leaver CS","2022","40-49","Undeclared","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Heterosexual / straight","240","210","40150","37330"
"Leaver CS","2022","40-49","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Undeclared","120","50","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","1230","1140","39230","31060"
"Leaver CS","2022","50-59","Declared disabled","Heterosexual / straight","650","580","32070","27570"
"Leaver CS","2022","50-59","Declared disabled","LGBO","60","60","40920","31290"
"Leaver CS","2022","50-59","Declared disabled","Undeclared","100","80","32720","27570"
"Leaver CS","2022","50-59","Declared disabled","Unknown","180","150","33310","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Heterosexual / straight","3520","3220","36250","28550"
"Leaver CS","2022","50-59","Declared non-disabled","LGBO","130","120","39430","29290"
"Leaver CS","2022","50-59","Declared non-disabled","Undeclared","350","320","36270","29000"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","980","830","33990","27570"
"Leaver CS","2022","50-59","Undeclared","Heterosexual / straight","200","180","32410","27570"
"Leaver CS","2022","50-59","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Undeclared","160","150","37330","34090"
"Leaver CS","2022","50-59","Undeclared","Unknown","140","120","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Heterosexual / straight","280","250","41160","36790"
"Leaver CS","2022","50-59","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Undeclared","120","60","42170","39070"
"Leaver CS","2022","50-59","Unknown","Unknown","1320","1210","39980","30350"
"Leaver CS","2022","60-64","Declared disabled","Heterosexual / straight","550","450","32920","27570"
"Leaver CS","2022","60-64","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Undeclared","100","80","31960","27570"
"Leaver CS","2022","60-64","Declared disabled","Unknown","170","130","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Heterosexual / straight","2580","2190","37010","30370"
"Leaver CS","2022","60-64","Declared non-disabled","LGBO","70","60","34710","29290"
"Leaver CS","2022","60-64","Declared non-disabled","Undeclared","370","290","33910","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","990","740","33880","27570"
"Leaver CS","2022","60-64","Undeclared","Heterosexual / straight","150","130","29900","26670"
"Leaver CS","2022","60-64","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Undeclared","150","130","36290","33660"
"Leaver CS","2022","60-64","Undeclared","Unknown","130","100","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Heterosexual / straight","180","150","41800","36460"
"Leaver CS","2022","60-64","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","740","610","37740","33680"
"Leaver CS","2022","65+","Declared disabled","Heterosexual / straight","510","380","27850","26090"
"Leaver CS","2022","65+","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Undeclared","100","70","26760","24310"
"Leaver CS","2022","65+","Declared disabled","Unknown","130","90","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Heterosexual / straight","1950","1490","30880","27370"
"Leaver CS","2022","65+","Declared non-disabled","LGBO","50","40","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Undeclared","310","230","29050","26780"
"Leaver CS","2022","65+","Declared non-disabled","Unknown","800","540","29470","27370"
"Leaver CS","2022","65+","Undeclared","Heterosexual / straight","140","110","27490","23500"
"Leaver CS","2022","65+","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Undeclared","80","60","31260","27370"
"Leaver CS","2022","65+","Undeclared","Unknown","120","80","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Heterosexual / straight","120","100","31790","26900"
"Leaver CS","2022","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","470","350","36870","30450"
"Leaver CS","2022","Unknown","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Heterosexual / straight","170","160","31420","31060"
"Leaver Dept.","2021","20-29","Declared disabled","LGBO","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Heterosexual / straight","1620","1600","31270","30270"
"Leaver Dept.","2021","20-29","Declared non-disabled","LGBO","210","200","32800","32000"
"Leaver Dept.","2021","20-29","Declared non-disabled","Undeclared","100","100","32420","32000"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","400","330","30180","27570"
"Leaver Dept.","2021","20-29","Undeclared","Heterosexual / straight","70","70","33580","32560"
"Leaver Dept.","2021","20-29","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Undeclared","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Heterosexual / straight","110","110","33900","32040"
"Leaver Dept.","2021","20-29","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","1400","1300","32290","32000"
"Leaver Dept.","2021","30-39","Declared disabled","Heterosexual / straight","200","190","36450","32560"
"Leaver Dept.","2021","30-39","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Heterosexual / straight","1580","1510","38910","34400"
"Leaver Dept.","2021","30-39","Declared non-disabled","LGBO","130","130","40100","35150"
"Leaver Dept.","2021","30-39","Declared non-disabled","Undeclared","130","120","40880","38580"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","430","370","39470","33420"
"Leaver Dept.","2021","30-39","Undeclared","Heterosexual / straight","70","70","35130","30830"
"Leaver Dept.","2021","30-39","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Undeclared","60","60","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","70","60","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Heterosexual / straight","90","90","43330","39760"
"Leaver Dept.","2021","30-39","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","810","730","40360","36970"
"Leaver Dept.","2021","40-49","Declared disabled","Heterosexual / straight","160","150","38170","33300"
"Leaver Dept.","2021","40-49","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Heterosexual / straight","960","910","44010","37590"
"Leaver Dept.","2021","40-49","Declared non-disabled","LGBO","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Undeclared","90","80","45670","40200"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","280","260","40880","33350"
"Leaver Dept.","2021","40-49","Undeclared","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Heterosexual / straight","60","60","50680","45860"
"Leaver Dept.","2021","40-49","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","410","360","45540","41340"
"Leaver Dept.","2021","50-59","Declared disabled","Heterosexual / straight","120","120","37250","33180"
"Leaver Dept.","2021","50-59","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Heterosexual / straight","600","590","42350","35070"
"Leaver Dept.","2021","50-59","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Undeclared","50","50","42030","35830"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","200","190","37550","30680"
"Leaver Dept.","2021","50-59","Undeclared","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","290","270","42140","37670"
"Leaver Dept.","2021","60-64","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","100","40","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Heterosexual / straight","330","310","30170","28000"
"Leaver Dept.","2022","20-29","Declared disabled","LGBO","110","110","29400","28450"
"Leaver Dept.","2022","20-29","Declared disabled","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Heterosexual / straight","3280","3200","30400","28120"
"Leaver Dept.","2022","20-29","Declared non-disabled","LGBO","390","380","31640","29640"
"Leaver Dept.","2022","20-29","Declared non-disabled","Undeclared","260","250","29510","27570"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","350","300","29240","27570"
"Leaver Dept.","2022","20-29","Undeclared","Heterosexual / straight","110","110","30480","28000"
"Leaver Dept.","2022","20-29","Undeclared","LGBO","30","30","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Undeclared","80","80","31970","31180"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Heterosexual / straight","260","210","30450","29030"
"Leaver Dept.","2022","20-29","Unknown","LGBO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Undeclared","380","50","32750","29100"
"Leaver Dept.","2022","20-29","Unknown","Unknown","1460","1430","31690","32000"
"Leaver Dept.","2022","30-39","Declared disabled","Heterosexual / straight","330","310","36200","31990"
"Leaver Dept.","2022","30-39","Declared disabled","LGBO","80","80","35080","32880"
"Leaver Dept.","2022","30-39","Declared disabled","Undeclared","50","50","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Heterosexual / straight","3410","3260","37840","33670"
"Leaver Dept.","2022","30-39","Declared non-disabled","LGBO","260","260","39690","36730"
"Leaver Dept.","2022","30-39","Declared non-disabled","Undeclared","250","240","38300","34360"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","450","370","37940","31860"
"Leaver Dept.","2022","30-39","Undeclared","Heterosexual / straight","120","120","34400","31060"
"Leaver Dept.","2022","30-39","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","110","110","40770","40060"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Heterosexual / straight","260","210","37430","36370"
"Leaver Dept.","2022","30-39","Unknown","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","300","70","42840","40470"
"Leaver Dept.","2022","30-39","Unknown","Unknown","1030","950","38920","34230"
"Leaver Dept.","2022","40-49","Declared disabled","Heterosexual / straight","300","280","38460","33300"
"Leaver Dept.","2022","40-49","Declared disabled","LGBO","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Heterosexual / straight","2510","2370","42990","37360"
"Leaver Dept.","2022","40-49","Declared non-disabled","LGBO","150","140","47590","43290"
"Leaver Dept.","2022","40-49","Declared non-disabled","Undeclared","210","200","42280","38070"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","350","300","38460","31990"
"Leaver Dept.","2022","40-49","Undeclared","Heterosexual / straight","80","80","36700","33300"
"Leaver Dept.","2022","40-49","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Undeclared","70","70","41070","38790"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Heterosexual / straight","280","220","46380","41530"
"Leaver Dept.","2022","40-49","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Undeclared","310","80","48800","47600"
"Leaver Dept.","2022","40-49","Unknown","Unknown","760","700","46810","42190"
"Leaver Dept.","2022","50-59","Declared disabled","Heterosexual / straight","250","240","38800","31880"
"Leaver Dept.","2022","50-59","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Undeclared","40","30","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Heterosexual / straight","1620","1530","42970","36330"
"Leaver Dept.","2022","50-59","Declared non-disabled","LGBO","60","50","44530","38200"
"Leaver Dept.","2022","50-59","Declared non-disabled","Undeclared","150","140","44100","36370"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","260","230","46790","35420"
"Leaver Dept.","2022","50-59","Undeclared","Heterosexual / straight","60","60","37550","31990"
"Leaver Dept.","2022","50-59","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Undeclared","50","50","39000","35640"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Heterosexual / straight","280","230","53460","48880"
"Leaver Dept.","2022","50-59","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Undeclared","250","70","56620","50810"
"Leaver Dept.","2022","50-59","Unknown","Unknown","510","480","50350","42830"
"Leaver Dept.","2022","60-64","Declared disabled","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Heterosexual / straight","260","230","46220","36420"
"Leaver Dept.","2022","60-64","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Heterosexual / straight","80","60","48100","40060"
"Leaver Dept.","2022","60-64","Unknown","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","120","110","60340","49620"
"Leaver Dept.","2022","65+","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Heterosexual / straight","100","70","46370","37510"
"Leaver Dept.","2022","65+","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Heterosexual / straight","370","360","22010","21010"
