"Status","Year","Age","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","East Midlands (England)","Lincolnshire","1110","1060","30020","27570"
"In post","2022","50-59","East of England","Bedfordshire and Hertfordshire","1430","1350","35010","30700"
"In post","2022","50-59","East of England","East Anglia","4170","3950","31960","27570"
"In post","2022","50-59","East of England","Essex","1810","1680","33000","29290"
"In post","2022","50-59","London","Inner London - East","5070","4900","43480","37930"
"In post","2022","50-59","London","Inner London - West","11490","11200","51430","46000"
"In post","2022","50-59","London","Outer London - East and North East","1200","1130","32340","31060"
"In post","2022","50-59","London","Outer London - South","3830","3670","39900","35200"
"In post","2022","50-59","London","Outer London - West and North West","2550","2410","35030","31060"
"In post","2022","50-59","North East (England)","Northumberland, and Tyne and Wear","6520","5840","30810","27370"
"In post","2022","50-59","North East (England)","Tees Valley and Durham","3120","2860","30490","27570"
"In post","2022","50-59","North West (England)","Cheshire","1320","1240","33450","30640"
"In post","2022","50-59","North West (England)","Cumbria","730","690","30320","26830"
"In post","2022","50-59","North West (England)","Greater Manchester","5770","5430","33170","27570"
"In post","2022","50-59","North West (England)","Lancashire","5120","4710","30950","27570"
"In post","2022","50-59","North West (England)","Merseyside","5890","5430","31240","27570"
"In post","2022","50-59","Northern Ireland","Northern Ireland","1250","1190","30640","26820"
"In post","2022","50-59","Overseas","Overseas","970","960","52380","52400"
"In post","2022","50-59","Scotland","Eastern Scotland","5740","5460","37830","33240"
"In post","2022","50-59","Scotland","Highlands and Islands","700","670","30880","27570"
"In post","2022","50-59","Scotland","North Eastern Scotland","600","570","39420","33790"
"In post","2022","50-59","Scotland","Southern Scotland","1910","1740","30980","27570"
"In post","2022","50-59","Scotland","West Central Scotland","5980","5550","33010","27570"
"In post","2022","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","2820","2700","35770","33000"
"In post","2022","50-59","South East (England)","Hampshire and Isle of Wight","5100","4740","33850","29230"
"In post","2022","50-59","South East (England)","Kent","2790","2630","31380","29290"
"In post","2022","50-59","South East (England)","Surrey, East and West Sussex","2800","2600","32600","28410"
"In post","2022","50-59","South West (England)","Cornwall and Isles of Scilly","690","640","28360","26930"
"In post","2022","50-59","South West (England)","Devon","2960","2750","33790","28200"
"In post","2022","50-59","South West (England)","Dorset and Somerset","1930","1810","31570","27570"
"In post","2022","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","7910","7600","40430","37830"
"In post","2022","50-59","Unknown","Unknown","870","840","39420","34290"
"In post","2022","50-59","Wales","East Wales","5280","4980","35830","30660"
"In post","2022","50-59","Wales","West Wales and The Valleys","4650","4300","31370","27570"
"In post","2022","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","1410","1330","30140","27570"
"In post","2022","50-59","West Midlands (England)","Shropshire and Staffordshire","2970","2790","32790","28200"
"In post","2022","50-59","West Midlands (England)","West Midlands","5320","4920","32610","27570"
"In post","2022","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","1740","1600","29720","27570"
"In post","2022","50-59","Yorkshire and The Humber","North Yorkshire","1570","1490","33780","29360"
"In post","2022","50-59","Yorkshire and The Humber","South Yorkshire","3010","2770","33410","28200"
"In post","2022","50-59","Yorkshire and The Humber","West Yorkshire","5020","4690","35090","30780"
"In post","2022","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","1040","850","30610","27570"
"In post","2022","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","550","460","27270","26820"
"In post","2022","60-64","East Midlands (England)","Lincolnshire","380","330","27760","25870"
"In post","2022","60-64","East of England","Bedfordshire and Hertfordshire","440","390","32960","29290"
"In post","2022","60-64","East of England","East Anglia","1240","1060","29650","27380"
"In post","2022","60-64","East of England","Essex","510","430","30650","28920"
"In post","2022","60-64","London","Inner London - East","1360","1210","40990","34650"
"In post","2022","60-64","London","Inner London - West","2560","2370","46870","40580"
"In post","2022","60-64","London","Outer London - East and North East","370","300","30820","30780"
"In post","2022","60-64","London","Outer London - South","1040","920","36760","31610"
"In post","2022","60-64","London","Outer London - West and North West","860","730","33530","30780"
"In post","2022","60-64","North East (England)","Northumberland, and Tyne and Wear","2230","1690","27300","22080"
"In post","2022","60-64","North East (England)","Tees Valley and Durham","900","680","27860","27130"
"In post","2022","60-64","North West (England)","Cheshire","340","280","30450","27570"
"In post","2022","60-64","North West (England)","Cumbria","210","180","28860","24800"
"In post","2022","60-64","North West (England)","Greater Manchester","1490","1200","29710","27570"
"In post","2022","60-64","North West (England)","Lancashire","1360","1070","28770","27380"
"In post","2022","60-64","North West (England)","Merseyside","1860","1480","28110","26120"
"In post","2022","60-64","Northern Ireland","Northern Ireland","270","240","28480","25310"
"In post","2022","60-64","Overseas","Overseas","180","170","56030","54330"
"In post","2022","60-64","Scotland","Eastern Scotland","1520","1240","34400","28920"
"In post","2022","60-64","Scotland","Highlands and Islands","250","210","28730","27570"
"In post","2022","60-64","Scotland","North Eastern Scotland","160","130","35400","27570"
"In post","2022","60-64","Scotland","Southern Scotland","670","520","28800","26820"
"In post","2022","60-64","Scotland","West Central Scotland","1660","1300","30250","26900"
"In post","2022","60-64","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","890","780","33570","29290"
"In post","2022","60-64","South East (England)","Hampshire and Isle of Wight","1750","1480","31110","27570"
"In post","2022","60-64","South East (England)","Kent","780","640","30150","27380"
"In post","2022","60-64","South East (England)","Surrey, East and West Sussex","920","760","30200","27570"
"In post","2022","60-64","South West (England)","Cornwall and Isles of Scilly","220","190","27450","26670"
"In post","2022","60-64","South West (England)","Devon","850","700","29990","27370"
"In post","2022","60-64","South West (England)","Dorset and Somerset","610","520","30180","27570"
"In post","2022","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","2150","1870","38040","33840"
"In post","2022","60-64","Unknown","Unknown","230","210","37480","33570"
"In post","2022","60-64","Wales","East Wales","1440","1190","32190","27570"
"In post","2022","60-64","Wales","West Wales and The Valleys","1570","1200","29010","26670"
"In post","2022","60-64","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","380","320","28790","26670"
"In post","2022","60-64","West Midlands (England)","Shropshire and Staffordshire","900","740","30240","27570"
"In post","2022","60-64","West Midlands (England)","West Midlands","1540","1270","30330","27570"
"In post","2022","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","470","370","28770","27570"
"In post","2022","60-64","Yorkshire and The Humber","North Yorkshire","460","410","29990","26700"
"In post","2022","60-64","Yorkshire and The Humber","South Yorkshire","750","570","29130","27570"
"In post","2022","60-64","Yorkshire and The Humber","West Yorkshire","1260","980","30980","27570"
"In post","2022","65+","East Midlands (England)","Derbyshire and Nottinghamshire","250","180","31400","27570"
"In post","2022","65+","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","130","100","25950","22550"
"In post","2022","65+","East Midlands (England)","Lincolnshire","110","90","28280","26710"
"In post","2022","65+","East of England","Bedfordshire and Hertfordshire","150","120","33670","29290"
"In post","2022","65+","East of England","East Anglia","410","320","28940","26500"
"In post","2022","65+","East of England","Essex","200","140","29080","28200"
"In post","2022","65+","London","Inner London - East","550","450","39180","33270"
"In post","2022","65+","London","Inner London - West","910","800","42860","35900"
"In post","2022","65+","London","Outer London - East and North East","140","100","29970","30150"
"In post","2022","65+","London","Outer London - South","390","320","32730","29080"
"In post","2022","65+","London","Outer London - West and North West","430","330","32380","29050"
"In post","2022","65+","North East (England)","Northumberland, and Tyne and Wear","490","360","25450","22080"
"In post","2022","65+","North East (England)","Tees Valley and Durham","220","150","26150","22210"
"In post","2022","65+","North West (England)","Cheshire","90","70","30120","27570"
"In post","2022","65+","North West (England)","Cumbria","50","40","30750","26710"
"In post","2022","65+","North West (England)","Greater Manchester","370","270","29660","27570"
"In post","2022","65+","North West (England)","Lancashire","350","260","27540","25700"
"In post","2022","65+","North West (England)","Merseyside","530","390","26610","22080"
"In post","2022","65+","Northern Ireland","Northern Ireland","90","70","26700","21680"
"In post","2022","65+","Overseas","Overseas","30","30","[c]","[c]"
"In post","2022","65+","Scotland","Eastern Scotland","450","350","32910","27570"
"In post","2022","65+","Scotland","Highlands and Islands","50","40","27210","26780"
"In post","2022","65+","Scotland","North Eastern Scotland","40","30","[c]","[c]"
"In post","2022","65+","Scotland","Southern Scotland","170","120","26820","25930"
"In post","2022","65+","Scotland","West Central Scotland","420","300","28430","23230"
"In post","2022","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","380","310","33060","27570"
"In post","2022","65+","South East (England)","Hampshire and Isle of Wight","740","570","29450","26120"
"In post","2022","65+","South East (England)","Kent","230","180","29160","27370"
"In post","2022","65+","South East (England)","Surrey, East and West Sussex","370","290","29300","27470"
"In post","2022","65+","South West (England)","Cornwall and Isles of Scilly","70","60","26650","26130"
"In post","2022","65+","South West (England)","Devon","300","230","29160","26420"
"In post","2022","65+","South West (England)","Dorset and Somerset","220","170","28340","27260"
"In post","2022","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","700","560","34770","30220"
"In post","2022","65+","Unknown","Unknown","50","50","33920","30780"
"In post","2022","65+","Wales","East Wales","490","360","33250","27570"
"In post","2022","65+","Wales","West Wales and The Valleys","470","330","27840","22600"
"In post","2022","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","140","110","27490","26510"
"In post","2022","65+","West Midlands (England)","Shropshire and Staffordshire","260","200","30380","27570"
"In post","2022","65+","West Midlands (England)","West Midlands","400","290","29100","27000"
"In post","2022","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","110","80","27640","27130"
"In post","2022","65+","Yorkshire and The Humber","North Yorkshire","140","110","28500","25060"
"In post","2022","65+","Yorkshire and The Humber","South Yorkshire","210","150","27630","26000"
"In post","2022","65+","Yorkshire and The Humber","West Yorkshire","290","210","30300","27570"
"In post","2022","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","130","120","21680","21010"
"Leaver CS","2021","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","110","110","22490","19950"
"Leaver CS","2021","20-29","East Midlands (England)","Lincolnshire","30","30","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Bedfordshire and Hertfordshire","70","70","[c]","[c]"
"Leaver CS","2021","20-29","East of England","East Anglia","150","150","22910","21090"
"Leaver CS","2021","20-29","East of England","Essex","50","40","[c]","[c]"
"Leaver CS","2021","20-29","London","Inner London - East","280","270","30600","27520"
"Leaver CS","2021","20-29","London","Inner London - West","970","900","29440","27500"
"Leaver CS","2021","20-29","London","Outer London - East and North East","50","50","[c]","[c]"
"Leaver CS","2021","20-29","London","Outer London - South","90","90","28160","27760"
"Leaver CS","2021","20-29","London","Outer London - West and North West","120","110","26530","26000"
"Leaver CS","2021","20-29","North East (England)","Northumberland and Tyne and Wear","160","150","22440","21010"
"Leaver CS","2021","20-29","North East (England)","Tees Valley and Durham","90","80","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Cheshire","30","30","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester","190","190","24770","23530"
"Leaver CS","2021","20-29","North West (England)","Lancashire","100","100","22120","21010"
"Leaver CS","2021","20-29","North West (England)","Merseyside","140","130","22240","21430"
"Leaver CS","2021","20-29","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Eastern Scotland","140","130","24460","22820"
"Leaver CS","2021","20-29","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","West Central Scotland","100","90","24020","21850"
"Leaver CS","2021","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","150","150","22580","21100"
"Leaver CS","2021","20-29","South East (England)","Hampshire and Isle of Wight","150","140","23290","20920"
"Leaver CS","2021","20-29","South East (England)","Kent","100","100","20750","17710"
"Leaver CS","2021","20-29","South East (England)","Surrey, East and West Sussex","100","100","24830","24270"
"Leaver CS","2021","20-29","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Devon","100","100","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Dorset and Somerset","60","60","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","350","340","24340","22420"
"Leaver CS","2021","20-29","Unknown","Unknown","200","200","28450","28000"
"Leaver CS","2021","20-29","Wales","East Wales","240","230","23060","21010"
"Leaver CS","2021","20-29","Wales","West Wales and The Valleys","120","120","21800","21590"
"Leaver CS","2021","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","60","60","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","120","120","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","West Midlands","160","150","23970","21010"
"Leaver CS","2021","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","50","50","[c]","[c]"
"Leaver CS","2021","20-29","Yorkshire and The Humber","North Yorkshire","30","30","[c]","[c]"
"Leaver CS","2021","20-29","Yorkshire and The Humber","South Yorkshire","110","100","23530","21010"
"Leaver CS","2021","20-29","Yorkshire and The Humber","West Yorkshire","200","190","25120","21010"
"Leaver CS","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","90","80","[c]","[c]"
"Leaver CS","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","80","80","[c]","[c]"
"Leaver CS","2021","30-39","East Midlands (England)","Lincolnshire","40","30","[c]","[c]"
"Leaver CS","2021","30-39","East of England","Bedfordshire and Hertfordshire","60","60","[c]","[c]"
"Leaver CS","2021","30-39","East of England","East Anglia","140","120","27930","27570"
"Leaver CS","2021","30-39","East of England","Essex","60","50","[c]","[c]"
"Leaver CS","2021","30-39","London","Inner London - East","240","230","42620","39880"
"Leaver CS","2021","30-39","London","Inner London - West","590","540","46560","49280"
"Leaver CS","2021","30-39","London","Outer London - East and North East","40","40","[c]","[c]"
"Leaver CS","2021","30-39","London","Outer London - South","60","60","[c]","[c]"
"Leaver CS","2021","30-39","London","Outer London - West and North West","100","90","34210","31060"
"Leaver CS","2021","30-39","North East (England)","Northumberland and Tyne and Wear","120","110","24020","21010"
"Leaver CS","2021","30-39","North East (England)","Tees Valley and Durham","70","60","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Greater Manchester","150","140","28680","27570"
"Leaver CS","2021","30-39","North West (England)","Lancashire","70","60","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Merseyside","80","70","25090","22720"
"Leaver CS","2021","30-39","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","Eastern Scotland","190","160","31850","28870"
"Leaver CS","2021","30-39","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","Southern Scotland","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","West Central Scotland","90","80","29160","26180"
"Leaver CS","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","110","100","32900","29290"
"Leaver CS","2021","30-39","South East (England)","Hampshire and Isle of Wight","110","100","31370","29540"
"Leaver CS","2021","30-39","South East (England)","Kent","80","80","[c]","[c]"
"Leaver CS","2021","30-39","South East (England)","Surrey, East and West Sussex","90","80","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Devon","80","70","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Dorset and Somerset","40","40","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","210","200","33200","31500"
"Leaver CS","2021","30-39","Unknown","Unknown","130","130","39400","32000"
"Leaver CS","2021","30-39","Wales","East Wales","170","160","32960","29200"
"Leaver CS","2021","30-39","Wales","West Wales and The Valleys","110","100","25410","21590"
"Leaver CS","2021","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","50","40","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands (England)","Shropshire and Staffordshire","70","60","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands (England)","West Midlands","140","130","32270","27570"
"Leaver CS","2021","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","South Yorkshire","70","60","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","West Yorkshire","130","120","30520","27570"
"Leaver CS","2021","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","100","90","29340","27350"
"Leaver CS","2021","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","100","80","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","Lincolnshire","40","40","[c]","[c]"
"Leaver CS","2021","40-49","East of England","Bedfordshire and Hertfordshire","50","50","[c]","[c]"
"Leaver CS","2021","40-49","East of England","East Anglia","130","120","30640","27570"
"Leaver CS","2021","40-49","East of England","Essex","50","40","[c]","[c]"
"Leaver CS","2021","40-49","London","Inner London - East","140","130","47770","41190"
"Leaver CS","2021","40-49","London","Inner London - West","370","340","56180","54910"
"Leaver CS","2021","40-49","London","Outer London - East and North East","40","30","[c]","[c]"
"Leaver CS","2021","40-49","London","Outer London - South","50","50","[c]","[c]"
"Leaver CS","2021","40-49","London","Outer London - West and North West","70","60","34830","31060"
"Leaver CS","2021","40-49","North East (England)","Northumberland and Tyne and Wear","100","90","29130","24250"
"Leaver CS","2021","40-49","North East (England)","Tees Valley and Durham","90","80","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","Greater Manchester","100","90","29870","27230"
"Leaver CS","2021","40-49","North West (England)","Lancashire","90","80","25320","21010"
"Leaver CS","2021","40-49","North West (England)","Merseyside","70","60","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","Northern Ireland","30","30","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Overseas","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Scotland","Eastern Scotland","150","130","35880","30540"
"Leaver CS","2021","40-49","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland","West Central Scotland","90","70","28650","25200"
"Leaver CS","2021","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","90","90","34780","29290"
"Leaver CS","2021","40-49","South East (England)","Hampshire and Isle of Wight","100","90","32920","28650"
"Leaver CS","2021","40-49","South East (England)","Kent","80","70","[c]","[c]"
"Leaver CS","2021","40-49","South East (England)","Surrey, East and West Sussex","80","70","[c]","[c]"
"Leaver CS","2021","40-49","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South West (England)","Devon","80","70","[c]","[c]"
"Leaver CS","2021","40-49","South West (England)","Dorset and Somerset","40","40","[c]","[c]"
"Leaver CS","2021","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","140","130","39200","33300"
"Leaver CS","2021","40-49","Unknown","Unknown","90","90","[c]","[c]"
"Leaver CS","2021","40-49","Wales","East Wales","110","100","[c]","[c]"
"Leaver CS","2021","40-49","Wales","West Wales and The Valleys","100","90","27140","21590"
"Leaver CS","2021","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands (England)","Shropshire and Staffordshire","60","60","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands (England)","West Midlands","150","130","37980","27570"
"Leaver CS","2021","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","60","50","[c]","[c]"
"Leaver CS","2021","40-49","Yorkshire and The Humber","North Yorkshire","30","30","[c]","[c]"
"Leaver CS","2021","40-49","Yorkshire and The Humber","South Yorkshire","70","60","[c]","[c]"
"Leaver CS","2021","40-49","Yorkshire and The Humber","West Yorkshire","120","100","30490","27570"
"Leaver CS","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","140","120","30270","26890"
"Leaver CS","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","170","160","26760","26380"
"Leaver CS","2021","50-59","East Midlands (England)","Lincolnshire","120","110","29490","29930"
"Leaver CS","2021","50-59","East of England","Bedfordshire and Hertfordshire","150","140","[c]","[c]"
"Leaver CS","2021","50-59","East of England","East Anglia","260","240","33450","27570"
"Leaver CS","2021","50-59","East of England","Essex","80","70","33480","29290"
"Leaver CS","2021","50-59","London","Inner London - East","180","170","50060","40980"
"Leaver CS","2021","50-59","London","Inner London - West","520","470","56340","53550"
"Leaver CS","2021","50-59","London","Outer London - East and North East","50","40","[c]","[c]"
"Leaver CS","2021","50-59","London","Outer London - South","90","80","42550","34250"
"Leaver CS","2021","50-59","London","Outer London - West and North West","110","100","38770","31060"
"Leaver CS","2021","50-59","North East (England)","Northumberland and Tyne and Wear","210","180","28390","26120"
"Leaver CS","2021","50-59","North East (England)","Tees Valley and Durham","170","140","30320","26600"
"Leaver CS","2021","50-59","North West (England)","Cheshire","50","50","[c]","[c]"
"Leaver CS","2021","50-59","North West (England)","Cumbria","30","30","[c]","[c]"
"Leaver CS","2021","50-59","North West (England)","Greater Manchester","210","190","33820","27370"
"Leaver CS","2021","50-59","North West (England)","Lancashire","190","170","28240","26890"
"Leaver CS","2021","50-59","North West (England)","Merseyside","180","160","32770","27360"
"Leaver CS","2021","50-59","Northern Ireland","Northern Ireland","70","60","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Overseas","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland","Eastern Scotland","260","240","38000","33650"
"Leaver CS","2021","50-59","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland","North Eastern Scotland","60","50","[c]","[c]"
"Leaver CS","2021","50-59","Scotland","Southern Scotland","60","50","[c]","[c]"
"Leaver CS","2021","50-59","Scotland","West Central Scotland","160","140","33910","33020"
"Leaver CS","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","150","140","35250","29930"
