"Status","Year","Disability","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Undeclared","Lincolnshire","50","50","31710","30210"
"In post","2022","Undeclared","Undeclared","Merseyside","250","230","33170","28210"
"In post","2022","Undeclared","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","North Yorkshire","90","80","33700","32000"
"In post","2022","Undeclared","Undeclared","Northern Ireland","50","40","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Northumberland, and Tyne and Wear","350","320","32500","27570"
"In post","2022","Undeclared","Undeclared","Outer London - East and North East","50","40","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Outer London - South","240","230","42190","37450"
"In post","2022","Undeclared","Undeclared","Outer London - West and North West","170","160","35230","31520"
"In post","2022","Undeclared","Undeclared","Overseas","80","70","46400","41900"
"In post","2022","Undeclared","Undeclared","Shropshire and Staffordshire","130","120","33380","28150"
"In post","2022","Undeclared","Undeclared","South Yorkshire","130","120","33910","31500"
"In post","2022","Undeclared","Undeclared","Southern Scotland","60","50","31870","26900"
"In post","2022","Undeclared","Undeclared","Surrey, East and West Sussex","170","150","34050","32170"
"In post","2022","Undeclared","Undeclared","Tees Valley and Durham","100","90","31690","27680"
"In post","2022","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","West Central Scotland","170","160","33290","27570"
"In post","2022","Undeclared","Undeclared","West Midlands","230","220","33790","28920"
"In post","2022","Undeclared","Undeclared","West Wales and The Valleys","230","220","33410","28280"
"In post","2022","Undeclared","Undeclared","West Yorkshire","230","220","33540","30910"
"In post","2022","Undeclared","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2022","Undeclared","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","East Anglia","40","40","[c]","[c]"
"In post","2022","Undeclared","Unknown","East Wales","40","30","[c]","[c]"
"In post","2022","Undeclared","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","35960","35900"
"In post","2022","Undeclared","Unknown","Greater Manchester","60","50","31990","31650"
"In post","2022","Undeclared","Unknown","Hampshire and Isle of Wight","40","30","[c]","[c]"
"In post","2022","Undeclared","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Inner London - East","40","40","[c]","[c]"
"In post","2022","Undeclared","Unknown","Inner London - West","150","140","44160","41370"
"In post","2022","Undeclared","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Lancashire","60","50","28850","27570"
"In post","2022","Undeclared","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Merseyside","30","30","[c]","[c]"
"In post","2022","Undeclared","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Northumberland, and Tyne and Wear","40","30","[c]","[c]"
"In post","2022","Undeclared","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Shropshire and Staffordshire","30","30","[c]","[c]"
"In post","2022","Undeclared","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Tees Valley and Durham","40","40","[c]","[c]"
"In post","2022","Undeclared","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","West Midlands","30","30","[c]","[c]"
"In post","2022","Undeclared","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","West Yorkshire","40","30","[c]","[c]"
"In post","2022","Undeclared","White","Bedfordshire and Hertfordshire","140","130","32780","29290"
"In post","2022","Undeclared","White","Berkshire, Buckinghamshire and Oxfordshire","470","440","33060","33410"
"In post","2022","Undeclared","White","Cheshire","210","200","30990","31650"
"In post","2022","Undeclared","White","Cornwall and Isles of Scilly","70","70","27670","26590"
"In post","2022","Undeclared","White","Cumbria","70","70","28430","27220"
"In post","2022","Undeclared","White","Derbyshire and Nottinghamshire","490","460","31010","27570"
"In post","2022","Undeclared","White","Devon","320","290","29430","27570"
"In post","2022","Undeclared","White","Dorset and Somerset","260","230","30460","27570"
"In post","2022","Undeclared","White","East Anglia","730","670","30910","31180"
"In post","2022","Undeclared","White","East Wales","620","590","31180","29430"
"In post","2022","Undeclared","White","East Yorkshire and Northern Lincolnshire","300","270","31020","31650"
"In post","2022","Undeclared","White","Eastern Scotland","410","390","32800","27570"
"In post","2022","Undeclared","White","Essex","170","150","31680","29290"
"In post","2022","Undeclared","White","Gloucestershire, Wiltshire and Bath/Bristol area","960","900","36110","33300"
"In post","2022","Undeclared","White","Greater Manchester","710","670","30590","27570"
"In post","2022","Undeclared","White","Hampshire and Isle of Wight","650","600","30780","28080"
"In post","2022","Undeclared","White","Herefordshire, Worcestershire and Warwickshire","310","290","30270","31180"
"In post","2022","Undeclared","White","Highlands and Islands","30","30","[c]","[c]"
"In post","2022","Undeclared","White","Inner London - East","320","310","43680","37070"
"In post","2022","Undeclared","White","Inner London - West","1430","1390","48140","43940"
"In post","2022","Undeclared","White","Kent","440","400","30260","29290"
"In post","2022","Undeclared","White","Lancashire","680","620","28920","27570"
"In post","2022","Undeclared","White","Leicestershire, Rutland and Northamptonshire","260","240","29840","27570"
"In post","2022","Undeclared","White","Lincolnshire","200","190","28460","27570"
"In post","2022","Undeclared","White","Merseyside","580","540","29570","27570"
"In post","2022","Undeclared","White","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","North Yorkshire","200","180","30750","28200"
"In post","2022","Undeclared","White","Northern Ireland","160","150","29510","26820"
"In post","2022","Undeclared","White","Northumberland, and Tyne and Wear","610","560","29790","27570"
"In post","2022","Undeclared","White","Outer London - East and North East","150","140","33020","33950"
"In post","2022","Undeclared","White","Outer London - South","180","170","41560","37930"
"In post","2022","Undeclared","White","Outer London - West and North West","170","150","33720","31060"
"In post","2022","Undeclared","White","Overseas","70","60","46880","42130"
"In post","2022","Undeclared","White","Shropshire and Staffordshire","460","420","30190","27570"
"In post","2022","Undeclared","White","South Yorkshire","400","380","32480","30450"
"In post","2022","Undeclared","White","Southern Scotland","110","100","29950","26900"
"In post","2022","Undeclared","White","Surrey, East and West Sussex","410","380","32050","29290"
"In post","2022","Undeclared","White","Tees Valley and Durham","640","570","30310","31650"
"In post","2022","Undeclared","White","Unknown","30","30","[c]","[c]"
"In post","2022","Undeclared","White","West Central Scotland","480","440","29740","27570"
"In post","2022","Undeclared","White","West Midlands","400","370","30540","27570"
"In post","2022","Undeclared","White","West Wales and The Valleys","720","640","27930","26130"
"In post","2022","Undeclared","White","West Yorkshire","570","520","31940","31420"
"In post","2022","Unknown","Asian","Bedfordshire and Hertfordshire","50","50","40900","38730"
"In post","2022","Unknown","Asian","Berkshire, Buckinghamshire and Oxfordshire","60","50","34150","31640"
"In post","2022","Unknown","Asian","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Derbyshire and Nottinghamshire","70","70","32430","33080"
"In post","2022","Unknown","Asian","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","East Wales","60","60","31260","26820"
"In post","2022","Unknown","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Eastern Scotland","40","30","[c]","[c]"
"In post","2022","Unknown","Asian","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","39380","34140"
"In post","2022","Unknown","Asian","Greater Manchester","160","160","32730","29360"
"In post","2022","Unknown","Asian","Hampshire and Isle of Wight","60","50","29960","25240"
"In post","2022","Unknown","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Inner London - East","440","420","41110","36430"
"In post","2022","Unknown","Asian","Inner London - West","580","560","43000","40050"
"In post","2022","Unknown","Asian","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Lancashire","40","30","[c]","[c]"
"In post","2022","Unknown","Asian","Leicestershire, Rutland and Northamptonshire","50","50","28410","22600"
"In post","2022","Unknown","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"In post","2022","Unknown","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Outer London - South","130","120","38820","35050"
"In post","2022","Unknown","Asian","Outer London - West and North West","150","150","40990","32330"
"In post","2022","Unknown","Asian","Overseas","40","40","[c]","[c]"
"In post","2022","Unknown","Asian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","South Yorkshire","40","40","[c]","[c]"
"In post","2022","Unknown","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","West Central Scotland","40","40","[c]","[c]"
"In post","2022","Unknown","Asian","West Midlands","340","330","31930","28840"
"In post","2022","Unknown","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","West Yorkshire","190","180","30220","26820"
"In post","2022","Unknown","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2022","Unknown","Black","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Gloucestershire, Wiltshire and Bath/Bristol area","40","30","[c]","[c]"
"In post","2022","Unknown","Black","Greater Manchester","60","60","30860","27570"
"In post","2022","Unknown","Black","Hampshire and Isle of Wight","30","30","[c]","[c]"
"In post","2022","Unknown","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Inner London - East","210","210","37210","33390"
"In post","2022","Unknown","Black","Inner London - West","310","300","40630","36240"
"In post","2022","Unknown","Black","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Outer London - South","80","80","35370","34240"
"In post","2022","Unknown","Black","Outer London - West and North West","40","40","[c]","[c]"
"In post","2022","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","West Midlands","80","80","35760","28880"
"In post","2022","Unknown","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","West Yorkshire","30","30","[c]","[c]"
"In post","2022","Unknown","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","East Wales","40","40","[c]","[c]"
"In post","2022","Unknown","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","40","30","[c]","[c]"
"In post","2022","Unknown","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Inner London - East","80","80","42250","37930"
"In post","2022","Unknown","Mixed","Inner London - West","200","200","46050","44960"
"In post","2022","Unknown","Mixed","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","West Midlands","40","40","[c]","[c]"
"In post","2022","Unknown","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Inner London - East","40","40","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Inner London - West","80","80","43080","39190"
"In post","2022","Unknown","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","50","50","38630","35000"
"In post","2022","Unknown","Undeclared","Cheshire","30","30","[c]","[c]"
"In post","2022","Unknown","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Derbyshire and Nottinghamshire","60","60","38130","33080"
"In post","2022","Unknown","Undeclared","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","East Anglia","60","50","39430","33300"
"In post","2022","Unknown","Undeclared","East Wales","120","110","40650","38340"
"In post","2022","Unknown","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Eastern Scotland","210","190","37300","35000"
"In post","2022","Unknown","Undeclared","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","150","150","41890","39070"
"In post","2022","Unknown","Undeclared","Greater Manchester","70","70","33900","33370"
"In post","2022","Unknown","Undeclared","Hampshire and Isle of Wight","60","50","34450","32230"
"In post","2022","Unknown","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Inner London - East","160","150","44520","40170"
"In post","2022","Unknown","Undeclared","Inner London - West","140","140","48170","44270"
"In post","2022","Unknown","Undeclared","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Merseyside","40","40","[c]","[c]"
"In post","2022","Unknown","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Northumberland, and Tyne and Wear","80","70","33010","26820"
"In post","2022","Unknown","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outer London - South","30","30","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outer London - West and North West","70","60","50480","44310"
"In post","2022","Unknown","Undeclared","Overseas","80","80","53620","53470"
"In post","2022","Unknown","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","West Central Scotland","180","160","35520","35000"
"In post","2022","Unknown","Undeclared","West Midlands","80","80","35060","28920"
"In post","2022","Unknown","Undeclared","West Wales and The Valleys","50","50","29750","26210"
"In post","2022","Unknown","Undeclared","West Yorkshire","60","60","33790","30950"
"In post","2022","Unknown","Unknown","Bedfordshire and Hertfordshire","360","340","29530","28140"
"In post","2022","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","870","840","31700","28140"
"In post","2022","Unknown","Unknown","Cheshire","360","340","30120","26310"
"In post","2022","Unknown","Unknown","Cornwall and Isles of Scilly","100","90","27450","24450"
"In post","2022","Unknown","Unknown","Cumbria","100","100","29920","27120"
"In post","2022","Unknown","Unknown","Derbyshire and Nottinghamshire","1610","1530","29320","26590"
"In post","2022","Unknown","Unknown","Devon","640","610","26830","23170"
"In post","2022","Unknown","Unknown","Dorset and Somerset","460","430","30290","26740"
"In post","2022","Unknown","Unknown","East Anglia","940","890","29810","26310"
"In post","2022","Unknown","Unknown","East Wales","2450","2340","29880","26820"
"In post","2022","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","360","350","26350","24770"
"In post","2022","Unknown","Unknown","Eastern Scotland","4520","4280","32980","30040"
"In post","2022","Unknown","Unknown","Essex","490","460","28750","26140"
"In post","2022","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","1860","1780","34510","29180"
"In post","2022","Unknown","Unknown","Greater Manchester","2930","2830","31160","26820"
"In post","2022","Unknown","Unknown","Hampshire and Isle of Wight","1150","1040","31370","26350"
"In post","2022","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","250","240","27190","24090"
"In post","2022","Unknown","Unknown","Highlands and Islands","200","180","29210","27230"
"In post","2022","Unknown","Unknown","Inner London - East","2190","2100","40790","36290"
"In post","2022","Unknown","Unknown","Inner London - West","10030","9870","45870","40650"
"In post","2022","Unknown","Unknown","Kent","830","790","27600","25480"
"In post","2022","Unknown","Unknown","Lancashire","1050","990","27680","24260"
"In post","2022","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","560","530","25350","23170"
"In post","2022","Unknown","Unknown","Lincolnshire","130","120","28200","26240"
"In post","2022","Unknown","Unknown","Merseyside","2420","2290","27620","24880"
"In post","2022","Unknown","Unknown","North Eastern Scotland","390","360","31560","29550"
"In post","2022","Unknown","Unknown","North Yorkshire","430","410","32620","28100"
"In post","2022","Unknown","Unknown","Northern Ireland","760","730","27610","24880"
"In post","2022","Unknown","Unknown","Northumberland, and Tyne and Wear","2960","2740","28360","26590"
"In post","2022","Unknown","Unknown","Outer London - East and North East","350","340","29970","30460"
"In post","2022","Unknown","Unknown","Outer London - South","1470","1440","38460","35050"
