"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Chancellor's other departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","Female","110","100","61120","56860"
"In post","2022","Chancellor's other departments","Other","Male","150","150","69640","57250"
"In post","2022","Chancellor's other departments","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","Male","40","40","[c]","[c]"
"In post","2022","Charity Commission","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","Female","190","170","31050","29160"
"In post","2022","Charity Commission","Operational Delivery","Male","100","100","31330","29160"
"In post","2022","Charity Commission","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","Male","50","50","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","Female","50","40","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","Male","50","50","65630","61130"
"In post","2022","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Legal","Female","80","80","64370","59870"
"In post","2022","Competition and Markets Authority","Legal","Male","70","70","73910","72430"
"In post","2022","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Project Delivery","Female","200","190","59100","55860"
"In post","2022","Competition and Markets Authority","Project Delivery","Male","180","170","64850","59790"
"In post","2022","Competition and Markets Authority","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Commercial","Female","130","120","42670","41870"
"In post","2022","Department for Business, Energy and Industrial Strategy","Commercial","Male","120","120","45810","45340"
"In post","2022","Department for Business, Energy and Industrial Strategy","Communications","Female","150","140","44790","42290"
"In post","2022","Department for Business, Energy and Industrial Strategy","Communications","Male","110","110","41010","38620"
"In post","2022","Department for Business, Energy and Industrial Strategy","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","200","180","31720","31000"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","210","200","35130","35070"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","330","320","39690","38000"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","760","750","41610","39120"
"In post","2022","Department for Business, Energy and Industrial Strategy","Economics","Female","100","100","45880","39610"
"In post","2022","Department for Business, Energy and Industrial Strategy","Economics","Male","160","160","47160","40040"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","Female","200","180","43240","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","Male","170","170","46590","44310"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Female","310","290","40800","39580"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Male","110","100","45300","40110"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","Female","80","80","46640","43020"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","Male","50","50","51170","47390"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","2350","2160","30360","26290"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","1650","1600","34280","30360"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","Female","50","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Female","2320","2240","48070","45200"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Male","2340","2320","50300","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","260","240","42870","40220"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","240","240","46210","42400"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","420","380","38640","38200"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","940","900","43050","40480"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Male","40","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","Female","40","40","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","Male","60","60","48480","52480"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","Female","30","30","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","Male","40","40","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","Female","60","50","43250","34990"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","Female","70","70","39150","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","Male","40","30","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","Female","670","650","47460","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Policy","Male","510","510","45920","43960"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Female","110","110","46100","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Male","110","110","48460","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Commercial","Female","240","230","39050","36500"
"In post","2022","Department for Education","Commercial","Male","210","200","41530","36780"
"In post","2022","Department for Education","Communications","Female","220","210","40070","36720"
"In post","2022","Department for Education","Communications","Male","140","140","40250","36570"
"In post","2022","Department for Education","Digital, Data and Technology","Female","510","490","40580","36780"
"In post","2022","Department for Education","Digital, Data and Technology","Male","570","560","41030","37100"
"In post","2022","Department for Education","Finance","Female","500","470","41250","36960"
"In post","2022","Department for Education","Finance","Male","430","420","42220","37100"
"In post","2022","Department for Education","Human Resources","Female","130","120","35240","30200"
"In post","2022","Department for Education","Human Resources","Male","40","40","[c]","[c]"
"In post","2022","Department for Education","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Legal","Female","40","40","[c]","[c]"
"In post","2022","Department for Education","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Operational Delivery","Female","1010","960","41790","36960"
"In post","2022","Department for Education","Operational Delivery","Male","600","600","42560","37100"
"In post","2022","Department for Education","Policy","Female","2200","2070","44510","40510"
"In post","2022","Department for Education","Policy","Male","1130","1110","46830","43230"
"In post","2022","Department for Education","Project Delivery","Female","30","30","[c]","[c]"
"In post","2022","Department for Education","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Property","Female","280","270","47270","49860"
"In post","2022","Department for Education","Property","Male","340","340","53030","54160"
"In post","2022","Department for Education","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","Female","100","90","35180","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Commercial","Male","60","60","40840","36970"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","Female","170","150","40850","37130"
"In post","2022","Department for Environment, Food and Rural Affairs","Communications","Male","80","80","40780","37150"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","360","340","42000","41030"
"In post","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Male","510","500","43480","47550"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","Female","40","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","Female","250","230","38690","36720"
"In post","2022","Department for Environment, Food and Rural Affairs","Finance","Male","210","210","44650","40210"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Female","240","220","40720","37020"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Male","90","90","42650","39550"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Female","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Male","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","2630","2380","26420","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","1850","1800","27580","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","Female","70","60","36700","32270"
"In post","2022","Department for Environment, Food and Rural Affairs","Other","Male","60","60","39870","36100"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Female","2200","2090","41990","38750"
"In post","2022","Department for Environment, Food and Rural Affairs","Policy","Male","1730","1710","42860","38750"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Female","120","110","34890","30730"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Male","100","100","35360","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Female","240","220","36070","32560"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Male","180","180","42560","38750"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Female","580","540","31470","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Male","480","470","35740","32560"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Female","190","180","42740","38230"
"In post","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Male","160","150","44540","45440"
"In post","2022","Department for International Trade","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Communications","Female","70","70","43640","38540"
"In post","2022","Department for International Trade","Communications","Male","50","50","[c]","[c]"
"In post","2022","Department for International Trade","Digital, Data and Technology","Female","80","80","45930","44500"
"In post","2022","Department for International Trade","Digital, Data and Technology","Male","90","90","49350","47980"
"In post","2022","Department for International Trade","Economics","Female","50","50","42330","31800"
"In post","2022","Department for International Trade","Economics","Male","100","100","45110","51710"
"In post","2022","Department for International Trade","Finance","Female","40","40","[c]","[c]"
"In post","2022","Department for International Trade","Finance","Male","50","50","[c]","[c]"
"In post","2022","Department for International Trade","Human Resources","Female","90","90","45660","47980"
"In post","2022","Department for International Trade","Human Resources","Male","40","30","[c]","[c]"
"In post","2022","Department for International Trade","International Trade","Female","670","660","47310","48220"
"In post","2022","Department for International Trade","International Trade","Male","790","790","48760","49370"
"In post","2022","Department for International Trade","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Operational Delivery","Female","70","70","35320","31800"
"In post","2022","Department for International Trade","Operational Delivery","Male","80","70","44660","33300"
"In post","2022","Department for International Trade","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Other","Female","80","80","43160","38160"
"In post","2022","Department for International Trade","Other","Male","70","70","48670","44030"
"In post","2022","Department for International Trade","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Policy","Female","110","110","44560","38830"
"In post","2022","Department for International Trade","Policy","Male","120","120","47420","40920"
"In post","2022","Department for International Trade","Project Delivery","Female","50","50","46660","47130"
"In post","2022","Department for International Trade","Project Delivery","Male","40","40","[c]","[c]"
"In post","2022","Department for International Trade","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Statistics","Male","30","30","[c]","[c]"
"In post","2022","Department for International Trade","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for International Trade","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Communications","Female","60","60","43870","39600"
"In post","2022","Department for Levelling Up, Housing and Communities","Communications","Male","60","50","45500","39600"
"In post","2022","Department for Levelling Up, Housing and Communities","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Female","60","50","46970","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Male","90","90","47340","41980"
"In post","2022","Department for Levelling Up, Housing and Communities","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Economics","Male","40","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Female","80","80","49000","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Male","60","60","50010","50660"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Female","70","70","39660","33210"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Female","400","370","33710","30680"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Male","330","320","34710","32530"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Female","70","70","44890","40720"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Male","70","70","44430","40590"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Female","140","120","55350","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Male","240","210","56840","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Policy","Female","970","940","47020","41980"
"In post","2022","Department for Levelling Up, Housing and Communities","Policy","Male","890","880","47560","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","Project Delivery","Female","100","100","45720","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","Project Delivery","Male","70","70","44920","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Statistics","Female","60","50","45240","42980"
"In post","2022","Department for Levelling Up, Housing and Communities","Statistics","Male","80","80","46040","42980"
"In post","2022","Department for Transport","Commercial","Female","190","170","37560","34710"
"In post","2022","Department for Transport","Commercial","Male","200","190","40630","35060"
"In post","2022","Department for Transport","Communications","Female","140","130","37920","32760"
"In post","2022","Department for Transport","Communications","Male","90","90","40500","38650"
"In post","2022","Department for Transport","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Counter Fraud","Male","30","30","[c]","[c]"
"In post","2022","Department for Transport","Digital, Data and Technology","Female","360","340","36890","33350"
"In post","2022","Department for Transport","Digital, Data and Technology","Male","880","880","41030","39040"
"In post","2022","Department for Transport","Economics","Female","50","50","47020","53690"
"In post","2022","Department for Transport","Economics","Male","100","90","49100","54110"
"In post","2022","Department for Transport","Finance","Female","240","230","38390","34710"
"In post","2022","Department for Transport","Finance","Male","230","230","43490","42060"
"In post","2022","Department for Transport","Human Resources","Female","320","300","35770","32180"
"In post","2022","Department for Transport","Human Resources","Male","130","120","37630","34120"
"In post","2022","Department for Transport","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","Female","40","30","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","Male","40","40","[c]","[c]"
