"Status","Year","Organisation","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Social Security Scotland","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","20-29","Unknown","180","180","25180","24400"
"In post","2022","Social Security Scotland","20-29","White","350","340","26740","27230"
"In post","2022","Social Security Scotland","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","30-39","Unknown","200","190","29020","27230"
"In post","2022","Social Security Scotland","30-39","White","480","460","31340","27940"
"In post","2022","Social Security Scotland","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","40-49","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","40-49","Unknown","150","150","30500","27230"
"In post","2022","Social Security Scotland","40-49","White","420","410","33910","27940"
"In post","2022","Social Security Scotland","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","50-59","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","50-59","Unknown","120","120","29710","27230"
"In post","2022","Social Security Scotland","50-59","White","330","310","35850","31540"
"In post","2022","Social Security Scotland","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","60-64","Unknown","30","30","[c]","[c]"
"In post","2022","Social Security Scotland","60-64","White","30","30","[c]","[c]"
"In post","2022","Social Security Scotland","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","65+","White","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","20-29","White","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","30-39","White","30","30","[c]","[c]"
"In post","2022","Standards and Testing Agency","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","40-49","White","30","30","[c]","[c]"
"In post","2022","Standards and Testing Agency","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","50-59","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","50-59","White","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","60-64","White","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","65+","White","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","16-19","White","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","20-29","Unknown","40","40","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","20-29","White","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","30-39","White","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","40-49","White","40","40","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","50-59","White","30","30","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","60-64","White","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","65+","White","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","16-19","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","16-19","White","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","20-29","Unknown","40","40","[c]","[c]"
"In post","2022","Submarine Delivery Agency","20-29","White","370","370","28710","27570"
"In post","2022","Submarine Delivery Agency","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","30-39","Unknown","40","40","[c]","[c]"
"In post","2022","Submarine Delivery Agency","30-39","White","370","360","39030","39100"
"In post","2022","Submarine Delivery Agency","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","40-49","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","40-49","White","340","330","45260","42420"
"In post","2022","Submarine Delivery Agency","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","50-59","Undeclared","40","40","[c]","[c]"
"In post","2022","Submarine Delivery Agency","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","50-59","White","400","390","50240","46630"
"In post","2022","Submarine Delivery Agency","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","60-64","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","60-64","White","100","90","48760","43820"
"In post","2022","Submarine Delivery Agency","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","65+","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","65+","White","30","30","[c]","[c]"
"In post","2022","Teaching Regulation Agency","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","20-29","White","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","30-39","White","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","40-49","White","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","50-59","White","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","60-64","White","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","65+","White","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","16-19","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","16-19","White","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","20-29","Unknown","110","100","23140","21130"
"In post","2022","The Insolvency Service","20-29","White","70","70","25400","21130"
"In post","2022","The Insolvency Service","30-39","Asian","40","40","[c]","[c]"
"In post","2022","The Insolvency Service","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","30-39","Unknown","120","110","30830","28000"
"In post","2022","The Insolvency Service","30-39","White","160","160","31470","30630"
"In post","2022","The Insolvency Service","40-49","Asian","60","60","29570","26140"
"In post","2022","The Insolvency Service","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","40-49","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","40-49","Unknown","110","110","30040","26290"
"In post","2022","The Insolvency Service","40-49","White","290","280","37340","37700"
"In post","2022","The Insolvency Service","50-59","Asian","30","30","[c]","[c]"
"In post","2022","The Insolvency Service","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","50-59","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","50-59","Unknown","130","120","33410","30020"
"In post","2022","The Insolvency Service","50-59","White","320","310","38220","37550"
"In post","2022","The Insolvency Service","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","60-64","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","60-64","Unknown","40","30","[c]","[c]"
"In post","2022","The Insolvency Service","60-64","White","70","60","33200","32060"
"In post","2022","The Insolvency Service","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","65+","White","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","16-19","White","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","20-29","White","60","60","26910","24400"
"In post","2022","The National Archives","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","30-39","Unknown","40","40","[c]","[c]"
"In post","2022","The National Archives","30-39","White","70","70","33200","31500"
"In post","2022","The National Archives","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","40-49","Unknown","30","30","[c]","[c]"
"In post","2022","The National Archives","40-49","White","100","90","42700","39640"
"In post","2022","The National Archives","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","50-59","White","100","90","40210","37590"
"In post","2022","The National Archives","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","60-64","White","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","65+","White","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","16-19","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","16-19","Black","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","16-19","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","16-19","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","16-19","White","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","20-29","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","20-29","White","50","50","[c]","[c]"
"In post","2022","Transport Scotland","30-39","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","30-39","Black","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","30-39","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","30-39","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","30-39","White","90","80","42480","39660"
"In post","2022","Transport Scotland","40-49","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","40-49","Black","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","40-49","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","40-49","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","40-49","Unknown","30","30","[c]","[c]"
"In post","2022","Transport Scotland","40-49","White","120","110","52680","49860"
"In post","2022","Transport Scotland","50-59","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","50-59","Black","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","50-59","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","50-59","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","50-59","White","110","110","51880","47490"
"In post","2022","Transport Scotland","60-64","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","60-64","Black","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","60-64","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","60-64","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","60-64","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","60-64","White","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","65+","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","65+","Black","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","65+","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","65+","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","65+","White","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","20-29","Asian","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","20-29","Black","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","20-29","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","20-29","Undeclared","[c]","[c]","[c]","[c]"
