"Status","Year","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","3300","3130","33210","29780"
"In post","2022","Yorkshire and The Humber","North Yorkshire","LGBO","220","210","31980","29180"
"In post","2022","Yorkshire and The Humber","North Yorkshire","Undeclared","450","420","33380","30240"
"In post","2022","Yorkshire and The Humber","North Yorkshire","Unknown","690","650","31260","27570"
"In post","2022","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","7590","6940","32310","27570"
"In post","2022","Yorkshire and The Humber","South Yorkshire","LGBO","460","440","32380","29360"
"In post","2022","Yorkshire and The Humber","South Yorkshire","Undeclared","840","780","31920","27570"
"In post","2022","Yorkshire and The Humber","South Yorkshire","Unknown","1590","1450","31730","27570"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","12220","11390","33170","28200"
"In post","2022","Yorkshire and The Humber","West Yorkshire","LGBO","840","820","32650","28920"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Undeclared","1560","1430","33620","28970"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Unknown","4530","4200","31060","27570"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","310","270","27650","24500"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","270","230","25990","24000"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","260","230","27180","22370"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","320","280","23890","21010"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Heterosexual / straight","170","160","29240","27680"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Unknown","120","110","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","170","160","30090","26030"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","Unknown","270","240","30630","27570"
"Leaver CS","2021","East of England","East Anglia","Heterosexual / straight","470","430","30560","26670"
"Leaver CS","2021","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","East Anglia","Undeclared","80","60","32010","26900"
"Leaver CS","2021","East of England","East Anglia","Unknown","420","360","30250","27570"
"Leaver CS","2021","East of England","Essex","Heterosexual / straight","160","150","29820","25590"
"Leaver CS","2021","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","East of England","Essex","Unknown","140","120","28370","28330"
"Leaver CS","2021","London","Inner London - East","Heterosexual / straight","520","490","42090","35070"
"Leaver CS","2021","London","Inner London - East","LGBO","40","40","[c]","[c]"
"Leaver CS","2021","London","Inner London - East","Undeclared","70","70","45500","40230"
"Leaver CS","2021","London","Inner London - East","Unknown","380","360","39630","31060"
"Leaver CS","2021","London","Inner London - West","Heterosexual / straight","1330","1250","45720","39340"
"Leaver CS","2021","London","Inner London - West","LGBO","140","130","45920","39130"
"Leaver CS","2021","London","Inner London - West","Undeclared","190","180","48840","41970"
"Leaver CS","2021","London","Inner London - West","Unknown","1420","1170","40210","32910"
"Leaver CS","2021","London","Outer London - East and North East","Heterosexual / straight","100","90","29250","30330"
"Leaver CS","2021","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","Unknown","110","100","29360","31060"
"Leaver CS","2021","London","Outer London - South","Heterosexual / straight","230","200","34780","29080"
"Leaver CS","2021","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","Undeclared","50","50","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","Unknown","150","140","31490","30830"
"Leaver CS","2021","London","Outer London - West and North West","Heterosexual / straight","290","270","33440","30380"
"Leaver CS","2021","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","Undeclared","60","50","35470","31670"
"Leaver CS","2021","London","Outer London - West and North West","Unknown","200","170","31710","31060"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","350","300","26340","21010"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","Unknown","660","520","25790","21050"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Heterosexual / straight","250","210","28430","22350"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Unknown","330","270","24540","21010"
"Leaver CS","2021","North West (England)","Cheshire","Heterosexual / straight","100","80","28310","26000"
"Leaver CS","2021","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","Unknown","80","80","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","Unknown","60","50","24010","21050"
"Leaver CS","2021","North West (England)","Greater Manchester","Heterosexual / straight","450","400","30570","25880"
"Leaver CS","2021","North West (England)","Greater Manchester","LGBO","30","30","[c]","[c]"
"Leaver CS","2021","North West (England)","Greater Manchester","Undeclared","60","60","[c]","[c]"
"Leaver CS","2021","North West (England)","Greater Manchester","Unknown","420","360","28210","26000"
"Leaver CS","2021","North West (England)","Lancashire","Heterosexual / straight","330","280","27840","22350"
"Leaver CS","2021","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Lancashire","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","North West (England)","Lancashire","Unknown","330","270","24600","21010"
"Leaver CS","2021","North West (England)","Merseyside","Heterosexual / straight","380","320","27190","24110"
"Leaver CS","2021","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Merseyside","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","North West (England)","Merseyside","Unknown","320","250","28450","26890"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Heterosexual / straight","70","60","27330","21430"
"Leaver CS","2021","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Unknown","130","110","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Heterosexual / straight","70","70","42050","36960"
"Leaver CS","2021","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Unknown","60","40","[c]","[c]"
"Leaver CS","2021","Scotland","Eastern Scotland","Heterosexual / straight","320","290","34790","29120"
"Leaver CS","2021","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Eastern Scotland","Undeclared","100","90","30660","26550"
"Leaver CS","2021","Scotland","Eastern Scotland","Unknown","680","590","35230","29190"
"Leaver CS","2021","Scotland","Highlands and Islands","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Highlands and Islands","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Scotland","North Eastern Scotland","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Eastern Scotland","Unknown","90","70","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Heterosexual / straight","70","60","30460","27570"
"Leaver CS","2021","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Unknown","170","140","29330","26840"
"Leaver CS","2021","Scotland","West Central Scotland","Heterosexual / straight","330","290","31130","26890"
"Leaver CS","2021","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Central Scotland","Undeclared","80","60","28910","26120"
"Leaver CS","2021","Scotland","West Central Scotland","Unknown","290","240","29680","26050"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","380","350","32810","29290"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","60","60","34980","32560"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","260","230","28810","25540"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","530","470","29490","26890"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","LGBO","40","30","[c]","[c]"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Undeclared","90","70","32800","28410"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Unknown","210","170","29620","24160"
"Leaver CS","2021","South East (England)","Kent","Heterosexual / straight","280","250","27120","25210"
"Leaver CS","2021","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent","Unknown","220","190","25620","24510"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","260","220","27880","25090"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Unknown","230","210","32010","26350"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","60","50","27160","22500"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Heterosexual / straight","230","200","26070","21580"
"Leaver CS","2021","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Unknown","310","280","27490","22790"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Heterosexual / straight","230","210","29490","27260"
"Leaver CS","2021","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Unknown","80","70","29010","27130"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","910","840","35070","31140"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","60","50","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","140","130","34480","33250"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","310","280","34760","28390"
"Leaver CS","2021","Unknown","Unknown","Heterosexual / straight","50","50","40990","33300"
"Leaver CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","630","620","40430","32000"
"Leaver CS","2021","Wales","East Wales","Heterosexual / straight","440","390","34110","27570"
"Leaver CS","2021","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Unknown","670","570","29090","23320"
"Leaver CS","2021","Wales","West Wales and The Valleys","Heterosexual / straight","410","350","26830","21590"
"Leaver CS","2021","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Undeclared","100","70","25860","21590"
"Leaver CS","2021","Wales","West Wales and The Valleys","Unknown","260","220","25620","21590"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","160","140","24530","21760"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","80","80","24880","24920"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","260","230","28930","26670"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","190","170","26100","21590"
"Leaver CS","2021","West Midlands (England)","West Midlands","Heterosexual / straight","400","340","31640","25690"
"Leaver CS","2021","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Undeclared","70","50","33560","27570"
"Leaver CS","2021","West Midlands (England)","West Midlands","Unknown","610","520","32990","26120"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","170","150","28600","26930"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","260","220","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","140","120","34050","27270"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Unknown","90","80","34220","29180"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","300","260","28610","24700"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Unknown","290","240","29400","26120"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","360","320","30310","27570"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Undeclared","60","50","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Unknown","530","410","29510","26220"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","590","520","29380","27570"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","40","30","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","80","70","28570","27570"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","370","330","27070","25660"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","490","450","29480","26320"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","60","50","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","340","300","23680","21260"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Heterosexual / straight","220","200","28000","26850"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","420","390","31430","29290"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Unknown","110","110","32130","28550"
"Leaver CS","2022","East of England","East Anglia","Heterosexual / straight","970","880","31080","27570"
"Leaver CS","2022","East of England","East Anglia","LGBO","70","60","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Undeclared","110","100","32780","27640"
"Leaver CS","2022","East of England","East Anglia","Unknown","310","280","32570","27570"
"Leaver CS","2022","East of England","Essex","Heterosexual / straight","390","350","30420","29290"
"Leaver CS","2022","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Unknown","170","150","29750","26130"
"Leaver CS","2022","London","Inner London - East","Heterosexual / straight","1510","1420","43310","36330"
"Leaver CS","2022","London","Inner London - East","LGBO","130","120","41130","34240"
"Leaver CS","2022","London","Inner London - East","Undeclared","240","220","43520","38030"
"Leaver CS","2022","London","Inner London - East","Unknown","740","680","46930","38000"
"Leaver CS","2022","London","Inner London - West","Heterosexual / straight","2460","2260","45270","40550"
"Leaver CS","2022","London","Inner London - West","LGBO","290","270","41310","35060"
"Leaver CS","2022","London","Inner London - West","Undeclared","610","340","44580","40990"
"Leaver CS","2022","London","Inner London - West","Unknown","1570","1350","43060","36650"
"Leaver CS","2022","London","Outer London - East and North East","Heterosexual / straight","240","220","30170","31060"
"Leaver CS","2022","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Outer London - East and North East","Unknown","130","120","27700","30130"
"Leaver CS","2022","London","Outer London - South","Heterosexual / straight","440","400","35140","31060"
"Leaver CS","2022","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Outer London - South","Undeclared","60","60","37040","31060"
"Leaver CS","2022","London","Outer London - South","Unknown","240","230","33170","30600"
"Leaver CS","2022","London","Outer London - West and North West","Heterosexual / straight","550","490","31750","31060"
"Leaver CS","2022","London","Outer London - West and North West","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","London","Outer London - West and North West","Undeclared","110","90","31310","30660"
"Leaver CS","2022","London","Outer London - West and North West","Unknown","200","180","34140","31060"
"Leaver CS","2022","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","730","640","28260","21840"
"Leaver CS","2022","North East (England)","Northumberland, and Tyne and Wear","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","North East (England)","Northumberland, and Tyne and Wear","Undeclared","70","60","31020","22080"
"Leaver CS","2022","North East (England)","Northumberland, and Tyne and Wear","Unknown","990","810","28100","22080"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","Heterosexual / straight","430","370","27620","22600"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","Unknown","220","190","25730","22600"
"Leaver CS","2022","North West (England)","Cheshire","Heterosexual / straight","230","200","31130","27570"
"Leaver CS","2022","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Cheshire","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","North West (England)","Cheshire","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","North West (England)","Cumbria","Heterosexual / straight","140","120","30730","27570"
"Leaver CS","2022","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Cumbria","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","North West (England)","Greater Manchester","Heterosexual / straight","780","710","31480","27570"
"Leaver CS","2022","North West (England)","Greater Manchester","LGBO","70","70","31180","27570"
"Leaver CS","2022","North West (England)","Greater Manchester","Undeclared","90","80","32430","27570"
"Leaver CS","2022","North West (England)","Greater Manchester","Unknown","670","590","29190","25800"
"Leaver CS","2022","North West (England)","Lancashire","Heterosexual / straight","620","550","26450","21260"
"Leaver CS","2022","North West (England)","Lancashire","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","North West (England)","Lancashire","Undeclared","70","50","28830","26780"
"Leaver CS","2022","North West (England)","Lancashire","Unknown","390","330","26350","21260"
"Leaver CS","2022","North West (England)","Merseyside","Heterosexual / straight","690","580","28140","25040"
"Leaver CS","2022","North West (England)","Merseyside","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","North West (England)","Merseyside","Undeclared","80","60","28070","25310"
"Leaver CS","2022","North West (England)","Merseyside","Unknown","540","460","29460","26120"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Heterosexual / straight","120","100","28210","23040"
"Leaver CS","2022","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Unknown","130","110","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Heterosexual / straight","80","70","48480","43880"
"Leaver CS","2022","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Scotland","Eastern Scotland","Heterosexual / straight","590","540","35000","27570"
"Leaver CS","2022","Scotland","Eastern Scotland","LGBO","50","40","[c]","[c]"
"Leaver CS","2022","Scotland","Eastern Scotland","Undeclared","50","50","32600","27570"
"Leaver CS","2022","Scotland","Eastern Scotland","Unknown","950","840","33120","27940"
"Leaver CS","2022","Scotland","Highlands and Islands","Heterosexual / straight","100","100","27920","27290"
"Leaver CS","2022","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","Unknown","70","60","28500","25940"
"Leaver CS","2022","Scotland","North Eastern Scotland","Heterosexual / straight","80","80","32870","27570"
"Leaver CS","2022","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","North Eastern Scotland","Unknown","60","50","30580","27020"
"Leaver CS","2022","Scotland","Southern Scotland","Heterosexual / straight","170","140","31300","27570"
"Leaver CS","2022","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Southern Scotland","Unknown","340","280","29160","26130"
"Leaver CS","2022","Scotland","West Central Scotland","Heterosexual / straight","570","510","31040","27570"
"Leaver CS","2022","Scotland","West Central Scotland","LGBO","50","40","[c]","[c]"
"Leaver CS","2022","Scotland","West Central Scotland","Undeclared","90","80","30330","23340"
"Leaver CS","2022","Scotland","West Central Scotland","Unknown","510","430","30620","26900"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","840","800","30130","27570"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","100","90","31650","27570"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","300","270","31100","27570"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","970","850","30390","27570"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","LGBO","60","60","[c]","[c]"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","Undeclared","110","100","31300","27570"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","Unknown","400","340","30240","25000"
"Leaver CS","2022","South East (England)","Kent","Heterosexual / straight","510","460","30990","29290"
"Leaver CS","2022","South East (England)","Kent","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","South East (England)","Kent","Undeclared","70","60","[c]","[c]"
"Leaver CS","2022","South East (England)","Kent","Unknown","170","160","30840","25620"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","570","510","30730","27570"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","LGBO","60","60","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","Undeclared","90","80","32470","27570"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","Unknown","220","190","27580","24370"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","120","110","26920","21260"
