"Status","Year","Region_ITL2","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","West Central Scotland","Unknown","Scotland","5130","4760","30890","27230"
"In post","2022","West Midlands","Heterosexual / straight","West Midlands (England)","13320","12430","31780","27570"
"In post","2022","West Midlands","LGBO","West Midlands (England)","700","670","31700","27570"
"In post","2022","West Midlands","Undeclared","West Midlands (England)","1510","1370","31240","27570"
"In post","2022","West Midlands","Unknown","West Midlands (England)","4540","4160","30200","27570"
"In post","2022","West Wales and The Valleys","Heterosexual / straight","Wales","11660","10710","29890","27130"
"In post","2022","West Wales and The Valleys","LGBO","Wales","570","540","28660","26780"
"In post","2022","West Wales and The Valleys","Undeclared","Wales","2300","1980","28140","24630"
"In post","2022","West Wales and The Valleys","Unknown","Wales","2520","2260","26900","23170"
"In post","2022","West Yorkshire","Heterosexual / straight","Yorkshire and The Humber","12220","11390","33170","28200"
"In post","2022","West Yorkshire","LGBO","Yorkshire and The Humber","840","820","32650","28920"
"In post","2022","West Yorkshire","Undeclared","Yorkshire and The Humber","1560","1430","33620","28970"
"In post","2022","West Yorkshire","Unknown","Yorkshire and The Humber","4530","4200","31060","27570"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","East of England","170","160","30090","26030"
"Leaver CS","2021","Bedfordshire and Hertfordshire","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","East of England","270","240","30630","27570"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","South East (England)","380","350","32810","29290"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","South East (England)","60","60","34980","32560"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","South East (England)","260","230","28810","25540"
"Leaver CS","2021","Cheshire","Heterosexual / straight","North West (England)","100","80","28310","26000"
"Leaver CS","2021","Cheshire","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","North West (England)","80","80","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","South West (England)","60","50","27160","22500"
"Leaver CS","2021","Cornwall and Isles of Scilly","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Heterosexual / straight","North West (England)","50","40","[c]","[c]"
"Leaver CS","2021","Cumbria","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Unknown","North West (England)","60","50","24010","21050"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Heterosexual / straight","East Midlands (England)","310","270","27650","24500"
"Leaver CS","2021","Derbyshire and Nottinghamshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Undeclared","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","East Midlands (England)","270","230","25990","24000"
"Leaver CS","2021","Devon","Heterosexual / straight","South West (England)","230","200","26070","21580"
"Leaver CS","2021","Devon","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Undeclared","South West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","South West (England)","310","280","27490","22790"
"Leaver CS","2021","Dorset and Somerset","Heterosexual / straight","South West (England)","230","210","29490","27260"
"Leaver CS","2021","Dorset and Somerset","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","South West (England)","80","70","29010","27130"
"Leaver CS","2021","East Anglia","Heterosexual / straight","East of England","470","430","30560","26670"
"Leaver CS","2021","East Anglia","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Undeclared","East of England","80","60","32010","26900"
"Leaver CS","2021","East Anglia","Unknown","East of England","420","360","30250","27570"
"Leaver CS","2021","East Wales","Heterosexual / straight","Wales","440","390","34110","27570"
"Leaver CS","2021","East Wales","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Undeclared","Wales","50","40","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Wales","670","570","29090","23320"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Yorkshire and The Humber","170","150","28600","26930"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Yorkshire and The Humber","260","220","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Heterosexual / straight","Scotland","320","290","34790","29120"
"Leaver CS","2021","Eastern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Undeclared","Scotland","100","90","30660","26550"
"Leaver CS","2021","Eastern Scotland","Unknown","Scotland","680","590","35230","29190"
"Leaver CS","2021","Essex","Heterosexual / straight","East of England","160","150","29820","25590"
"Leaver CS","2021","Essex","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Undeclared","East of England","30","30","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","East of England","140","120","28370","28330"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","South West (England)","910","840","35070","31140"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","South West (England)","60","50","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","South West (England)","140","130","34480","33250"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","South West (England)","310","280","34760","28390"
"Leaver CS","2021","Greater Manchester","Heterosexual / straight","North West (England)","450","400","30570","25880"
"Leaver CS","2021","Greater Manchester","LGBO","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Undeclared","North West (England)","60","60","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Unknown","North West (England)","420","360","28210","26000"
"Leaver CS","2021","Hampshire and Isle of Wight","Heterosexual / straight","South East (England)","530","470","29490","26890"
"Leaver CS","2021","Hampshire and Isle of Wight","LGBO","South East (England)","40","30","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Undeclared","South East (England)","90","70","32800","28410"
"Leaver CS","2021","Hampshire and Isle of Wight","Unknown","South East (England)","210","170","29620","24160"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","West Midlands (England)","160","140","24530","21760"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","West Midlands (England)","80","80","24880","24920"
"Leaver CS","2021","Highlands and Islands","Heterosexual / straight","Scotland","40","30","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","London","520","490","42090","35070"
"Leaver CS","2021","Inner London - East","LGBO","London","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","London","70","70","45500","40230"
"Leaver CS","2021","Inner London - East","Unknown","London","380","360","39630","31060"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","London","1330","1250","45720","39340"
"Leaver CS","2021","Inner London - West","LGBO","London","140","130","45920","39130"
"Leaver CS","2021","Inner London - West","Undeclared","London","190","180","48840","41970"
"Leaver CS","2021","Inner London - West","Unknown","London","1420","1170","40210","32910"
"Leaver CS","2021","Kent","Heterosexual / straight","South East (England)","280","250","27120","25210"
"Leaver CS","2021","Kent","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Undeclared","South East (England)","40","40","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","South East (England)","220","190","25620","24510"
"Leaver CS","2021","Lancashire","Heterosexual / straight","North West (England)","330","280","27840","22350"
"Leaver CS","2021","Lancashire","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Undeclared","North West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","North West (England)","330","270","24600","21010"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","East Midlands (England)","260","230","27180","22370"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","East Midlands (England)","320","280","23890","21010"
"Leaver CS","2021","Lincolnshire","Heterosexual / straight","East Midlands (England)","170","160","29240","27680"
"Leaver CS","2021","Lincolnshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Undeclared","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","East Midlands (England)","120","110","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","North West (England)","380","320","27190","24110"
"Leaver CS","2021","Merseyside","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Undeclared","North West (England)","50","40","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","North West (England)","320","250","28450","26890"
"Leaver CS","2021","North Eastern Scotland","Heterosexual / straight","Scotland","50","40","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Unknown","Scotland","90","70","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Yorkshire and The Humber","140","120","34050","27270"
"Leaver CS","2021","North Yorkshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Unknown","Yorkshire and The Humber","90","80","34220","29180"
"Leaver CS","2021","Northern Ireland","Heterosexual / straight","Northern Ireland","70","60","27330","21430"
"Leaver CS","2021","Northern Ireland","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","Northern Ireland","130","110","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Heterosexual / straight","North East (England)","350","300","26340","21010"
"Leaver CS","2021","Northumberland and Tyne and Wear","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Undeclared","North East (England)","50","40","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Unknown","North East (England)","660","520","25790","21050"
"Leaver CS","2021","Outer London - East and North East","Heterosexual / straight","London","100","90","29250","30330"
"Leaver CS","2021","Outer London - East and North East","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","London","110","100","29360","31060"
"Leaver CS","2021","Outer London - South","Heterosexual / straight","London","230","200","34780","29080"
"Leaver CS","2021","Outer London - South","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Undeclared","London","50","50","[c]","[c]"
"Leaver CS","2021","Outer London - South","Unknown","London","150","140","31490","30830"
"Leaver CS","2021","Outer London - West and North West","Heterosexual / straight","London","290","270","33440","30380"
"Leaver CS","2021","Outer London - West and North West","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Undeclared","London","60","50","35470","31670"
"Leaver CS","2021","Outer London - West and North West","Unknown","London","200","170","31710","31060"
"Leaver CS","2021","Overseas","Heterosexual / straight","Overseas","70","70","42050","36960"
"Leaver CS","2021","Overseas","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Overseas","60","40","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Heterosexual / straight","West Midlands (England)","260","230","28930","26670"
"Leaver CS","2021","Shropshire and Staffordshire","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Undeclared","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Unknown","West Midlands (England)","190","170","26100","21590"
"Leaver CS","2021","South Yorkshire","Heterosexual / straight","Yorkshire and The Humber","300","260","28610","24700"
"Leaver CS","2021","South Yorkshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Undeclared","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","Yorkshire and The Humber","290","240","29400","26120"
"Leaver CS","2021","Southern Scotland","Heterosexual / straight","Scotland","70","60","30460","27570"
"Leaver CS","2021","Southern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Unknown","Scotland","170","140","29330","26840"
"Leaver CS","2021","Surrey, East and West Sussex","Heterosexual / straight","South East (England)","260","220","27880","25090"
"Leaver CS","2021","Surrey, East and West Sussex","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Undeclared","South East (England)","40","40","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Unknown","South East (England)","230","210","32010","26350"
"Leaver CS","2021","Tees Valley and Durham","Heterosexual / straight","North East (England)","250","210","28430","22350"
"Leaver CS","2021","Tees Valley and Durham","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Unknown","North East (England)","330","270","24540","21010"
"Leaver CS","2021","Unknown","Heterosexual / straight","Unknown","50","50","40990","33300"
"Leaver CS","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","630","620","40430","32000"
"Leaver CS","2021","West Central Scotland","Heterosexual / straight","Scotland","330","290","31130","26890"
"Leaver CS","2021","West Central Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Undeclared","Scotland","80","60","28910","26120"
"Leaver CS","2021","West Central Scotland","Unknown","Scotland","290","240","29680","26050"
"Leaver CS","2021","West Midlands","Heterosexual / straight","West Midlands (England)","400","340","31640","25690"
"Leaver CS","2021","West Midlands","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","Undeclared","West Midlands (England)","70","50","33560","27570"
"Leaver CS","2021","West Midlands","Unknown","West Midlands (England)","610","520","32990","26120"
"Leaver CS","2021","West Wales and The Valleys","Heterosexual / straight","Wales","410","350","26830","21590"
"Leaver CS","2021","West Wales and The Valleys","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Undeclared","Wales","100","70","25860","21590"
"Leaver CS","2021","West Wales and The Valleys","Unknown","Wales","260","220","25620","21590"
"Leaver CS","2021","West Yorkshire","Heterosexual / straight","Yorkshire and The Humber","360","320","30310","27570"
"Leaver CS","2021","West Yorkshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Undeclared","Yorkshire and The Humber","60","50","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Yorkshire and The Humber","530","410","29510","26220"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","East of England","420","390","31430","29290"
"Leaver CS","2022","Bedfordshire and Hertfordshire","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Undeclared","East of England","50","40","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","East of England","110","110","32130","28550"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","South East (England)","840","800","30130","27570"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","LGBO","South East (England)","50","50","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","South East (England)","100","90","31650","27570"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","South East (England)","300","270","31100","27570"
"Leaver CS","2022","Cheshire","Heterosexual / straight","North West (England)","230","200","31130","27570"
"Leaver CS","2022","Cheshire","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Undeclared","North West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Cheshire","Unknown","North West (England)","70","60","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","South West (England)","120","110","26920","21260"
"Leaver CS","2022","Cornwall and Isles of Scilly","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Unknown","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Cumbria","Heterosexual / straight","North West (England)","140","120","30730","27570"
"Leaver CS","2022","Cumbria","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Unknown","North West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Heterosexual / straight","East Midlands (England)","590","520","29380","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","LGBO","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Undeclared","East Midlands (England)","80","70","28570","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Unknown","East Midlands (England)","370","330","27070","25660"
"Leaver CS","2022","Devon","Heterosexual / straight","South West (England)","470","420","30240","26710"
"Leaver CS","2022","Devon","LGBO","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Devon","Undeclared","South West (England)","100","90","30840","27570"
"Leaver CS","2022","Devon","Unknown","South West (England)","150","130","28290","25000"
"Leaver CS","2022","Dorset and Somerset","Heterosexual / straight","South West (England)","360","320","29340","27130"
"Leaver CS","2022","Dorset and Somerset","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Undeclared","South West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Unknown","South West (England)","110","100","31600","27170"
"Leaver CS","2022","East Anglia","Heterosexual / straight","East of England","970","880","31080","27570"
"Leaver CS","2022","East Anglia","LGBO","East of England","70","60","[c]","[c]"
"Leaver CS","2022","East Anglia","Undeclared","East of England","110","100","32780","27640"
"Leaver CS","2022","East Anglia","Unknown","East of England","310","280","32570","27570"
"Leaver CS","2022","East Wales","Heterosexual / straight","Wales","770","700","33110","27570"
"Leaver CS","2022","East Wales","LGBO","Wales","60","60","[c]","[c]"
"Leaver CS","2022","East Wales","Undeclared","Wales","90","80","34890","27570"
"Leaver CS","2022","East Wales","Unknown","Wales","630","550","28670","23780"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Yorkshire and The Humber","290","270","28100","26930"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Yorkshire and The Humber","70","60","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Heterosexual / straight","Scotland","590","540","35000","27570"
"Leaver CS","2022","Eastern Scotland","LGBO","Scotland","50","40","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Undeclared","Scotland","50","50","32600","27570"
"Leaver CS","2022","Eastern Scotland","Unknown","Scotland","950","840","33120","27940"
"Leaver CS","2022","Essex","Heterosexual / straight","East of England","390","350","30420","29290"
"Leaver CS","2022","Essex","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Undeclared","East of England","40","30","[c]","[c]"
"Leaver CS","2022","Essex","Unknown","East of England","170","150","29750","26130"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","South West (England)","1670","1550","34590","30420"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","South West (England)","100","100","29530","27570"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","South West (England)","260","230","36720","35060"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","South West (England)","580","540","31180","27570"
"Leaver CS","2022","Greater Manchester","Heterosexual / straight","North West (England)","780","710","31480","27570"
"Leaver CS","2022","Greater Manchester","LGBO","North West (England)","70","70","31180","27570"
"Leaver CS","2022","Greater Manchester","Undeclared","North West (England)","90","80","32430","27570"
"Leaver CS","2022","Greater Manchester","Unknown","North West (England)","670","590","29190","25800"
"Leaver CS","2022","Hampshire and Isle of Wight","Heterosexual / straight","South East (England)","970","850","30390","27570"
"Leaver CS","2022","Hampshire and Isle of Wight","LGBO","South East (England)","60","60","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Undeclared","South East (England)","110","100","31300","27570"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","South East (England)","400","340","30240","25000"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","West Midlands (England)","300","270","28210","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","West Midlands (England)","120","110","23310","21300"
"Leaver CS","2022","Highlands and Islands","Heterosexual / straight","Scotland","100","100","27920","27290"
"Leaver CS","2022","Highlands and Islands","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Unknown","Scotland","70","60","28500","25940"
"Leaver CS","2022","Inner London - East","Heterosexual / straight","London","1510","1420","43310","36330"
"Leaver CS","2022","Inner London - East","LGBO","London","130","120","41130","34240"
"Leaver CS","2022","Inner London - East","Undeclared","London","240","220","43520","38030"
"Leaver CS","2022","Inner London - East","Unknown","London","740","680","46930","38000"
"Leaver CS","2022","Inner London - West","Heterosexual / straight","London","2460","2260","45270","40550"
"Leaver CS","2022","Inner London - West","LGBO","London","290","270","41310","35060"
"Leaver CS","2022","Inner London - West","Undeclared","London","610","340","44580","40990"
"Leaver CS","2022","Inner London - West","Unknown","London","1570","1350","43060","36650"
"Leaver CS","2022","Kent","Heterosexual / straight","South East (England)","510","460","30990","29290"
"Leaver CS","2022","Kent","LGBO","South East (England)","50","50","[c]","[c]"
"Leaver CS","2022","Kent","Undeclared","South East (England)","70","60","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","South East (England)","170","160","30840","25620"
"Leaver CS","2022","Lancashire","Heterosexual / straight","North West (England)","620","550","26450","21260"
"Leaver CS","2022","Lancashire","LGBO","North West (England)","50","50","[c]","[c]"
"Leaver CS","2022","Lancashire","Undeclared","North West (England)","70","50","28830","26780"
"Leaver CS","2022","Lancashire","Unknown","North West (England)","390","330","26350","21260"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","East Midlands (England)","490","450","29480","26320"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","LGBO","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Undeclared","East Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","East Midlands (England)","340","300","23680","21260"
"Leaver CS","2022","Lincolnshire","Heterosexual / straight","East Midlands (England)","220","200","28000","26850"
"Leaver CS","2022","Lincolnshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Unknown","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Merseyside","Heterosexual / straight","North West (England)","690","580","28140","25040"
"Leaver CS","2022","Merseyside","LGBO","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Merseyside","Undeclared","North West (England)","80","60","28070","25310"
"Leaver CS","2022","Merseyside","Unknown","North West (England)","540","460","29460","26120"
"Leaver CS","2022","North Eastern Scotland","Heterosexual / straight","Scotland","80","80","32870","27570"
"Leaver CS","2022","North Eastern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Unknown","Scotland","60","50","30580","27020"
"Leaver CS","2022","North Yorkshire","Heterosexual / straight","Yorkshire and The Humber","270","250","31650","27570"
"Leaver CS","2022","North Yorkshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Undeclared","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","Yorkshire and The Humber","90","80","30170","25210"
"Leaver CS","2022","Northern Ireland","Heterosexual / straight","Northern Ireland","120","100","28210","23040"
"Leaver CS","2022","Northern Ireland","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","Northern Ireland","130","110","[c]","[c]"
