"Status","Year","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Hackney and Newham","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","White","40","30","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","White","60","50","33360","29080"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","White","200","160","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","White","40","40","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Hertfordshire","White","150","140","33140","31100"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","White","60","60","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","White","40","40","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","White","40","40","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","White","40","30","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","White","50","50","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","White","150","130","[c]","[c]"
"Leaver CS","2021","Lambeth","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Lambeth","White","150","140","47760","40470"
"Leaver CS","2021","Lancaster and Wyre","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","White","40","40","[c]","[c]"
"Leaver CS","2021","Leeds","Asian","40","30","[c]","[c]"
"Leaver CS","2021","Leeds","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Unknown","200","140","30730","26220"
"Leaver CS","2021","Leeds","White","350","300","31160","27570"
"Leaver CS","2021","Leicester","Asian","40","30","[c]","[c]"
"Leaver CS","2021","Leicester","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Leicester","White","80","70","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","White","120","110","28320","24340"
"Leaver CS","2021","Lewisham and Southwark","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","White","60","50","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Lincolnshire","White","250","230","28670","27570"
"Leaver CS","2021","Lisburn and Castlereagh","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Liverpool","White","300","250","25920","22720"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","White","70","60","[c]","[c]"
"Leaver CS","2021","Manchester","Asian","30","30","[c]","[c]"
"Leaver CS","2021","Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Unknown","70","70","[c]","[c]"
"Leaver CS","2021","Manchester","White","300","270","36690","28870"
"Leaver CS","2021","Medway","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","White","80","70","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","White","110","90","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","White","180","150","27580","25190"
"Leaver CS","2021","Milton Keynes","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Milton Keynes","White","110","100","36270","30630"
"Leaver CS","2021","Monmouthshire and Newport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Undeclared","50","50","28560","23050"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","White","150","130","32260","26740"
"Leaver CS","2021","Na h-Eileanan Siar","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","White","80","70","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","White","40","40","[c]","[c]"
"Leaver CS","2021","North Hampshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","White","50","40","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","White","80","60","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","White","50","40","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Chinese","[c]","[c]","[c]","[c]"
