"Status","Year","Region_ITL2","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Tees Valley and Durham","Unknown","White","280","270","26590","22350"
"In post","2021","Unknown","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","White","140","130","31450","27570"
"In post","2021","Unknown","Declared non-disabled","Asian","130","120","28880","27570"
"In post","2021","Unknown","Declared non-disabled","Black","50","50","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Unknown","30","30","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","White","750","710","33510","27570"
"In post","2021","Unknown","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","2400","2390","37080","32700"
"In post","2021","Unknown","Unknown","White","50","50","43360","43480"
"In post","2021","West Central Scotland","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Declared disabled","Undeclared","50","40","[c]","[c]"
"In post","2021","West Central Scotland","Declared disabled","Unknown","80","70","32230","33650"
"In post","2021","West Central Scotland","Declared disabled","White","1570","1400","28200","26120"
"In post","2021","West Central Scotland","Declared non-disabled","Asian","190","170","28450","25220"
"In post","2021","West Central Scotland","Declared non-disabled","Black","80","70","27590","26550"
"In post","2021","West Central Scotland","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Declared non-disabled","Mixed","80","80","31930","27570"
"In post","2021","West Central Scotland","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Declared non-disabled","Undeclared","300","270","28260","26120"
"In post","2021","West Central Scotland","Declared non-disabled","Unknown","220","200","28430","24910"
"In post","2021","West Central Scotland","Declared non-disabled","White","10010","9240","30660","27570"
"In post","2021","West Central Scotland","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Undeclared","Undeclared","150","140","32490","27470"
"In post","2021","West Central Scotland","Undeclared","Unknown","40","30","[c]","[c]"
"In post","2021","West Central Scotland","Undeclared","White","440","400","28720","26800"
"In post","2021","West Central Scotland","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Unknown","Undeclared","190","180","34760","33650"
"In post","2021","West Central Scotland","Unknown","Unknown","2720","2570","29600","26160"
"In post","2021","West Central Scotland","Unknown","White","1640","1540","35550","33650"
"In post","2021","West Midlands","Declared disabled","Asian","360","330","26850","27230"
"In post","2021","West Midlands","Declared disabled","Black","140","120","28210","27570"
"In post","2021","West Midlands","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Declared disabled","Mixed","50","50","26100","26370"
"In post","2021","West Midlands","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Declared disabled","Undeclared","90","80","29090","26670"
"In post","2021","West Midlands","Declared disabled","Unknown","60","50","28640","27570"
"In post","2021","West Midlands","Declared disabled","White","1370","1230","29670","27570"
"In post","2021","West Midlands","Declared non-disabled","Asian","2840","2640","27250","25560"
"In post","2021","West Midlands","Declared non-disabled","Black","790","740","27810","26000"
"In post","2021","West Midlands","Declared non-disabled","Chinese","30","30","[c]","[c]"
"In post","2021","West Midlands","Declared non-disabled","Mixed","270","250","28370","26670"
"In post","2021","West Midlands","Declared non-disabled","Other ethnicity","90","90","29120","25560"
"In post","2021","West Midlands","Declared non-disabled","Undeclared","460","400","28370","27570"
"In post","2021","West Midlands","Declared non-disabled","Unknown","500","450","30840","27570"
"In post","2021","West Midlands","Declared non-disabled","White","7350","6730","33130","27570"
"In post","2021","West Midlands","Undeclared","Asian","140","130","26750","25860"
"In post","2021","West Midlands","Undeclared","Black","40","40","[c]","[c]"
"In post","2021","West Midlands","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Undeclared","Undeclared","240","220","33080","28130"
"In post","2021","West Midlands","Undeclared","Unknown","70","60","30200","27570"
"In post","2021","West Midlands","Undeclared","White","380","350","30620","27570"
"In post","2021","West Midlands","Unknown","Asian","230","220","32910","28840"
"In post","2021","West Midlands","Unknown","Black","60","60","35580","27570"
"In post","2021","West Midlands","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Unknown","Mixed","30","30","[c]","[c]"
"In post","2021","West Midlands","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Unknown","Undeclared","70","70","38210","32770"
"In post","2021","West Midlands","Unknown","Unknown","1760","1680","28590","25560"
"In post","2021","West Midlands","Unknown","White","720","690","36420","33250"
"In post","2021","West Wales and The Valleys","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Declared disabled","Undeclared","50","50","27400","26780"
"In post","2021","West Wales and The Valleys","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Declared disabled","White","1660","1440","26130","22920"
"In post","2021","West Wales and The Valleys","Declared non-disabled","Asian","80","80","29730","22260"
"In post","2021","West Wales and The Valleys","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Declared non-disabled","Mixed","80","70","26810","25640"
"In post","2021","West Wales and The Valleys","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Declared non-disabled","Undeclared","290","260","28970","26780"
"In post","2021","West Wales and The Valleys","Declared non-disabled","Unknown","290","260","28170","25150"
"In post","2021","West Wales and The Valleys","Declared non-disabled","White","10690","9670","29370","26780"
"In post","2021","West Wales and The Valleys","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Undeclared","Undeclared","240","230","32330","27570"
"In post","2021","West Wales and The Valleys","Undeclared","Unknown","40","30","[c]","[c]"
"In post","2021","West Wales and The Valleys","Undeclared","White","660","580","27280","23830"
"In post","2021","West Wales and The Valleys","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Unknown","Undeclared","50","50","27930","24950"
"In post","2021","West Wales and The Valleys","Unknown","Unknown","1080","1000","26460","21590"
"In post","2021","West Wales and The Valleys","Unknown","White","380","350","26940","22350"
"In post","2021","West Yorkshire","Declared disabled","Asian","150","140","27930","27570"
"In post","2021","West Yorkshire","Declared disabled","Black","40","30","[c]","[c]"
"In post","2021","West Yorkshire","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Declared disabled","Mixed","50","40","[c]","[c]"
"In post","2021","West Yorkshire","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Declared disabled","Undeclared","60","60","29110","27380"
"In post","2021","West Yorkshire","Declared disabled","Unknown","40","30","[c]","[c]"
"In post","2021","West Yorkshire","Declared disabled","White","1450","1300","30690","27570"
"In post","2021","West Yorkshire","Declared non-disabled","Asian","1440","1320","27560","25840"
"In post","2021","West Yorkshire","Declared non-disabled","Black","250","240","28320","27570"
"In post","2021","West Yorkshire","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Declared non-disabled","Mixed","190","180","31130","27570"
"In post","2021","West Yorkshire","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Declared non-disabled","Undeclared","280","260","29280","27570"
"In post","2021","West Yorkshire","Declared non-disabled","Unknown","360","320","31460","27570"
"In post","2021","West Yorkshire","Declared non-disabled","White","8480","7810","32680","27730"
"In post","2021","West Yorkshire","Undeclared","Asian","80","70","28080","27570"
"In post","2021","West Yorkshire","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Undeclared","Undeclared","220","200","31990","28130"
"In post","2021","West Yorkshire","Undeclared","Unknown","60","50","30270","27850"
"In post","2021","West Yorkshire","Undeclared","White","560","510","30790","31180"
"In post","2021","West Yorkshire","Unknown","Asian","130","120","30070","25560"
"In post","2021","West Yorkshire","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Unknown","Undeclared","50","50","32690","31810"
"In post","2021","West Yorkshire","Unknown","Unknown","2610","2520","29620","25560"
"In post","2021","West Yorkshire","Unknown","White","620","590","36590","32590"
"In post","2022","Bedfordshire and Hertfordshire","Declared disabled","Asian","80","70","32670","27570"
"In post","2022","Bedfordshire and Hertfordshire","Declared disabled","Black","40","40","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Declared disabled","White","370","340","32050","29290"
"In post","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Asian","440","410","31690","29290"
"In post","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Black","200","200","30780","29180"
"In post","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Mixed","100","90","31320","29290"
"In post","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Undeclared","90","90","31100","29380"
"In post","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Unknown","90","80","35620","31030"
"In post","2022","Bedfordshire and Hertfordshire","Declared non-disabled","White","2220","2080","34140","30210"
"In post","2022","Bedfordshire and Hertfordshire","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Undeclared","Undeclared","80","70","34170","32740"
"In post","2022","Bedfordshire and Hertfordshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Undeclared","White","140","130","32780","29290"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Asian","50","50","40900","38730"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Unknown","360","340","29530","28140"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","White","290","280","40550","36740"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","Asian","60","60","30230","28650"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","Black","30","30","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","Mixed","40","40","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","Undeclared","50","40","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","White","830","780","32630","29530"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","Asian","490","450","30690","28550"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","Black","250","240","30030","28450"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","Mixed","120","120","30530","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","Other ethnicity","40","40","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","Undeclared","160","150","33450","30700"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","Unknown","180","170","32150","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","White","5070","4820","33940","30700"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Asian","30","30","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Undeclared","170","160","37170","34250"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","White","470","440","33060","33410"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Asian","60","50","34150","31640"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","50","50","38630","35000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","870","840","31700","28140"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","White","460","430","40140","38430"
"In post","2022","Cheshire","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Declared disabled","White","410","370","30320","27570"
"In post","2022","Cheshire","Declared non-disabled","Asian","60","60","27460","26350"
"In post","2022","Cheshire","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Declared non-disabled","Mixed","40","30","[c]","[c]"
"In post","2022","Cheshire","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Declared non-disabled","Undeclared","60","50","32780","28200"
"In post","2022","Cheshire","Declared non-disabled","Unknown","100","90","27400","25190"
"In post","2022","Cheshire","Declared non-disabled","White","2220","2070","31750","27570"
"In post","2022","Cheshire","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Undeclared","Undeclared","50","50","[c]","[c]"
"In post","2022","Cheshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Undeclared","White","210","200","30990","31650"
"In post","2022","Cheshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2022","Cheshire","Unknown","Unknown","360","340","30120","26310"
"In post","2022","Cheshire","Unknown","White","720","700","35880","34140"
"In post","2022","Cornwall and Isles of Scilly","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Declared disabled","White","230","210","26930","27570"
"In post","2022","Cornwall and Isles of Scilly","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Declared non-disabled","Undeclared","60","50","27040","26560"
"In post","2022","Cornwall and Isles of Scilly","Declared non-disabled","Unknown","50","50","25550","21260"
"In post","2022","Cornwall and Isles of Scilly","Declared non-disabled","White","1110","1020","27910","27570"
"In post","2022","Cornwall and Isles of Scilly","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Undeclared","White","70","70","27670","26590"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Unknown","100","90","27450","24450"
"In post","2022","Cornwall and Isles of Scilly","Unknown","White","60","60","29850","22750"
"In post","2022","Cumbria","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Declared disabled","White","240","210","28890","25860"
"In post","2022","Cumbria","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Declared non-disabled","Undeclared","40","40","[c]","[c]"
"In post","2022","Cumbria","Declared non-disabled","Unknown","290","270","23650","21300"
"In post","2022","Cumbria","Declared non-disabled","White","1430","1310","29300","26060"
"In post","2022","Cumbria","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Undeclared","Undeclared","30","30","[c]","[c]"
"In post","2022","Cumbria","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Undeclared","White","70","70","28430","27220"
"In post","2022","Cumbria","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Unknown","Unknown","100","100","29920","27120"
"In post","2022","Cumbria","Unknown","White","50","50","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Declared disabled","Asian","90","80","29870","27570"
"In post","2022","Derbyshire and Nottinghamshire","Declared disabled","Black","50","50","28440","27570"
"In post","2022","Derbyshire and Nottinghamshire","Declared disabled","Mixed","50","40","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Declared disabled","Undeclared","60","60","29320","27570"
"In post","2022","Derbyshire and Nottinghamshire","Declared disabled","Unknown","40","40","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Declared disabled","White","1440","1320","30400","27570"
"In post","2022","Derbyshire and Nottinghamshire","Declared non-disabled","Asian","690","640","30820","27570"
"In post","2022","Derbyshire and Nottinghamshire","Declared non-disabled","Black","300","280","28340","26820"
"In post","2022","Derbyshire and Nottinghamshire","Declared non-disabled","Mixed","180","170","31500","27570"
"In post","2022","Derbyshire and Nottinghamshire","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Declared non-disabled","Undeclared","210","190","31110","27570"
"In post","2022","Derbyshire and Nottinghamshire","Declared non-disabled","Unknown","300","270","31830","27570"
"In post","2022","Derbyshire and Nottinghamshire","Declared non-disabled","White","7190","6670","33030","27570"
"In post","2022","Derbyshire and Nottinghamshire","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Undeclared","Undeclared","210","200","35020","33370"
"In post","2022","Derbyshire and Nottinghamshire","Undeclared","Unknown","40","40","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Undeclared","White","490","460","31010","27570"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Asian","70","70","32430","33080"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Black","30","30","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Undeclared","60","60","38130","33080"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","1610","1530","29320","26590"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","White","490","460","34500","32770"
"In post","2022","Devon","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Declared disabled","Undeclared","60","50","28060","27570"
"In post","2022","Devon","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Declared disabled","White","950","850","29340","27570"
"In post","2022","Devon","Declared non-disabled","Asian","60","50","34190","30930"
