"Status","Year","Sexual_orientation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Heterosexual / straight","South Yorkshire","Sheffield","5390","4970","34100","30320"
"In post","2022","Heterosexual / straight","Southern Scotland","Dumfries and Galloway","280","260","30710","27570"
"In post","2022","Heterosexual / straight","Southern Scotland","East Ayrshire and North Ayrshire mainland","770","710","27440","27230"
"In post","2022","Heterosexual / straight","Southern Scotland","Scottish Borders","280","260","31440","27570"
"In post","2022","Heterosexual / straight","Southern Scotland","South Ayrshire","200","190","28320","27570"
"In post","2022","Heterosexual / straight","Southern Scotland","South Lanarkshire","2170","1960","32760","27570"
"In post","2022","Heterosexual / straight","Surrey, East and West Sussex","Brighton and Hove","450","410","33650","27570"
"In post","2022","Heterosexual / straight","Surrey, East and West Sussex","East Surrey","720","680","34010","32950"
"In post","2022","Heterosexual / straight","Surrey, East and West Sussex","East Sussex CC","1400","1270","27700","27570"
"In post","2022","Heterosexual / straight","Surrey, East and West Sussex","West Surrey","1630","1530","33560","29920"
"In post","2022","Heterosexual / straight","Surrey, East and West Sussex","West Sussex (North East)","880","790","31180","27570"
"In post","2022","Heterosexual / straight","Surrey, East and West Sussex","West Sussex (South West)","840","770","32440","27570"
"In post","2022","Heterosexual / straight","Tees Valley and Durham","Darlington","1010","960","36900","32980"
"In post","2022","Heterosexual / straight","Tees Valley and Durham","Durham","3940","3560","28160","26120"
"In post","2022","Heterosexual / straight","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","1200","1110","27900","27570"
"In post","2022","Heterosexual / straight","Tees Valley and Durham","South Teesside","820","740","27370","26120"
"In post","2022","Heterosexual / straight","Unknown","Unknown","870","820","34210","30650"
"In post","2022","Heterosexual / straight","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","1620","1540","31380","27570"
"In post","2022","Heterosexual / straight","West Central Scotland","Glasgow City","8520","8020","33720","28990"
"In post","2022","Heterosexual / straight","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","680","610","31770","27570"
"In post","2022","Heterosexual / straight","West Central Scotland","North Lanarkshire","1690","1490","28140","26820"
"In post","2022","Heterosexual / straight","West Midlands","Birmingham","8520","8020","32210","27570"
"In post","2022","Heterosexual / straight","West Midlands","Coventry","1730","1650","37170","33730"
"In post","2022","Heterosexual / straight","West Midlands","Dudley","730","640","26110","27570"
"In post","2022","Heterosexual / straight","West Midlands","Sandwell","330","300","28200","27570"
"In post","2022","Heterosexual / straight","West Midlands","Solihull","800","740","28750","27370"
"In post","2022","Heterosexual / straight","West Midlands","Walsall","430","380","26390","27570"
"In post","2022","Heterosexual / straight","West Midlands","Wolverhampton","780","700","28020","27570"
"In post","2022","Heterosexual / straight","West Wales and The Valleys","Bridgend and Neath Port Talbot","580","520","28190","27570"
"In post","2022","Heterosexual / straight","West Wales and The Valleys","Central Valleys","1920","1790","32580","27570"
"In post","2022","Heterosexual / straight","West Wales and The Valleys","Conwy and Denbighshire","580","550","35380","29430"
"In post","2022","Heterosexual / straight","West Wales and The Valleys","Gwent Valleys","740","680","30500","27570"
"In post","2022","Heterosexual / straight","West Wales and The Valleys","Gwynedd","530","490","27030","24630"
"In post","2022","Heterosexual / straight","West Wales and The Valleys","Isle of Anglesey","190","180","28910","27370"
"In post","2022","Heterosexual / straight","West Wales and The Valleys","South West Wales","1200","1120","31630","27570"
"In post","2022","Heterosexual / straight","West Wales and The Valleys","Swansea","5910","5370","28500","24800"
"In post","2022","Heterosexual / straight","West Yorkshire","Bradford","1680","1500","26750","25860"
"In post","2022","Heterosexual / straight","West Yorkshire","Calderdale and Kirklees","750","680","28600","27570"
"In post","2022","Heterosexual / straight","West Yorkshire","Leeds","8540","8050","35100","31420"
"In post","2022","Heterosexual / straight","West Yorkshire","Wakefield","1260","1170","31350","28200"
"In post","2022","LGBO","Bedfordshire and Hertfordshire","Bedford","40","40","[c]","[c]"
"In post","2022","LGBO","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Bedfordshire and Hertfordshire","Hertfordshire CC","110","100","34340","30710"
"In post","2022","LGBO","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","100","100","33730","29290"
"In post","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","70","70","31260","28140"
"In post","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","100","100","29250","27570"
"In post","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","100","100","35090","33100"
"In post","2022","LGBO","Cheshire","Cheshire East","80","70","31110","27570"
"In post","2022","LGBO","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cheshire","Warrington","120","110","33380","31470"
"In post","2022","LGBO","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","60","60","27430","27570"
"In post","2022","LGBO","Cumbria","East Cumbria","40","40","[c]","[c]"
"In post","2022","LGBO","Cumbria","West Cumbria","40","40","[c]","[c]"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","Derby","40","40","[c]","[c]"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","North Nottinghamshire","40","40","[c]","[c]"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","Nottingham","420","410","31470","27570"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","South and West Derbyshire","50","50","30960","28850"
"In post","2022","LGBO","Derbyshire and Nottinghamshire","South Nottinghamshire","40","30","[c]","[c]"
"In post","2022","LGBO","Devon","Devon CC","260","240","30500","27570"
"In post","2022","LGBO","Devon","Plymouth","110","110","29180","27570"
"In post","2022","LGBO","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Dorset and Somerset","Bournemouth, Christchurch and Poole","40","40","[c]","[c]"
"In post","2022","LGBO","Dorset and Somerset","Dorset","80","70","29690","27570"
"In post","2022","LGBO","Dorset and Somerset","Somerset CC","80","80","28550","27570"
"In post","2022","LGBO","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Anglia","Cambridgeshire CC","120","110","30480","27570"
"In post","2022","LGBO","East Anglia","North and West Norfolk","30","30","[c]","[c]"
"In post","2022","LGBO","East Anglia","Norwich and East Norfolk","100","90","28070","24330"
"In post","2022","LGBO","East Anglia","Peterborough","40","40","[c]","[c]"
"In post","2022","LGBO","East Anglia","Suffolk CC","140","130","28670","27570"
"In post","2022","LGBO","East Wales","Cardiff and Vale of Glamorgan","620","610","33100","27570"
"In post","2022","LGBO","East Wales","Flintshire and Wrexham","100","90","26790","24730"
"In post","2022","LGBO","East Wales","Monmouthshire and Newport","290","280","33760","30710"
"In post","2022","LGBO","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","70","60","27610","26930"
"In post","2022","LGBO","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","90","80","27540","26520"
"In post","2022","LGBO","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","30","30","[c]","[c]"
"In post","2022","LGBO","Eastern Scotland","Angus and Dundee City","110","110","25570","22140"
"In post","2022","LGBO","Eastern Scotland","City of Edinburgh","750","740","37220","33070"
"In post","2022","LGBO","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Eastern Scotland","Falkirk","60","50","27790","27570"
"In post","2022","LGBO","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Essex","Essex Haven Gateway","30","30","[c]","[c]"
"In post","2022","LGBO","Essex","Essex Thames Gateway","40","40","[c]","[c]"
"In post","2022","LGBO","Essex","Heart of Essex","60","60","32770","29360"
"In post","2022","LGBO","Essex","Southend-on-Sea","40","40","[c]","[c]"
"In post","2022","LGBO","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","470","460","33560","31600"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","370","360","34860","31860"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","60","60","28700","27570"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","200","190","33210","29230"
"In post","2022","LGBO","Greater Manchester","Greater Manchester North East","60","60","29880","27570"
"In post","2022","LGBO","Greater Manchester","Greater Manchester North West","80","70","25780","23170"
"In post","2022","LGBO","Greater Manchester","Greater Manchester South East","50","40","[c]","[c]"
"In post","2022","LGBO","Greater Manchester","Greater Manchester South West","370","360","31580","27570"
"In post","2022","LGBO","Greater Manchester","Manchester","650","640","33620","30090"
"In post","2022","LGBO","Hampshire and Isle of Wight","Central Hampshire","130","130","32860","31350"
"In post","2022","LGBO","Hampshire and Isle of Wight","Isle of Wight","50","50","26560","26100"
"In post","2022","LGBO","Hampshire and Isle of Wight","North Hampshire","30","30","[c]","[c]"
"In post","2022","LGBO","Hampshire and Isle of Wight","Portsmouth","110","110","30130","27570"
"In post","2022","LGBO","Hampshire and Isle of Wight","South Hampshire","140","130","30580","30210"
"In post","2022","LGBO","Hampshire and Isle of Wight","Southampton","70","70","31520","27570"
"In post","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","50","50","28620","25120"
"In post","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","100","100","28490","25210"
"In post","2022","LGBO","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Inner London - East","Hackney and Newham","240","240","43400","37930"
"In post","2022","LGBO","Inner London - East","Haringey and Islington","80","80","35370","32220"
"In post","2022","LGBO","Inner London - East","Lambeth","190","180","40900","36200"
"In post","2022","LGBO","Inner London - East","Lewisham and Southwark","70","60","35550","31060"
"In post","2022","LGBO","Inner London - East","Tower Hamlets","350","350","48290","44860"
"In post","2022","LGBO","Inner London - West","Camden and City of London","90","80","41890","37510"
"In post","2022","LGBO","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","40","40","[c]","[c]"
"In post","2022","LGBO","Inner London - West","Wandsworth","50","50","34100","32830"
"In post","2022","LGBO","Inner London - West","Westminster","3710","3670","47940","44480"
"In post","2022","LGBO","Kent","East Kent","160","150","28690","26840"
"In post","2022","LGBO","Kent","Kent Thames Gateway","70","70","31790","30700"
"In post","2022","LGBO","Kent","Medway","70","70","31850","29290"
"In post","2022","LGBO","Kent","Mid Kent","50","40","[c]","[c]"
"In post","2022","LGBO","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lancashire","Blackpool","230","220","27570","27570"
"In post","2022","LGBO","Lancashire","Chorley and West Lancashire","60","60","29230","27120"
"In post","2022","LGBO","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Lancashire","Lancaster and Wyre","40","40","[c]","[c]"
"In post","2022","LGBO","Lancashire","Mid Lancashire","180","170","28540","26700"
"In post","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Leicester","100","90","28090","27130"
"In post","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","90","80","27840","26470"
"In post","2022","LGBO","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","50","50","[c]","[c]"
"In post","2022","LGBO","Lincolnshire","Lincolnshire CC","90","90","28160","27570"
"In post","2022","LGBO","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Merseyside","Liverpool","500","480","29280","26590"
"In post","2022","LGBO","Merseyside","Sefton","180","170","29870","27470"
"In post","2022","LGBO","Merseyside","Wirral","80","80","26600","22600"
"In post","2022","LGBO","North Eastern Scotland","Aberdeen City and Aberdeenshire","80","80","34400","30200"
"In post","2022","LGBO","North Yorkshire","North Yorkshire CC","60","60","33020","27570"
"In post","2022","LGBO","North Yorkshire","York","150","150","31540","29180"
"In post","2022","LGBO","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Belfast","110","100","28930","26590"
"In post","2022","LGBO","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northumberland, and Tyne and Wear","Sunderland","120","110","26470","22080"
"In post","2022","LGBO","Northumberland, and Tyne and Wear","Tyneside","790","760","30460","27570"
"In post","2022","LGBO","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - East and North East","Bexley and Greenwich","70","60","32550","31890"
"In post","2022","LGBO","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - East and North East","Redbridge and Waltham Forest","30","30","[c]","[c]"
"In post","2022","LGBO","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - South","Croydon","300","290","42360","37540"
"In post","2022","LGBO","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - West and North West","Barnet","70","70","39530","32330"
"In post","2022","LGBO","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Outer London - West and North West","Harrow and Hillingdon","70","60","29560","29080"
"In post","2022","LGBO","Outer London - West and North West","Hounslow and Richmond upon Thames","140","130","32010","31060"
"In post","2022","LGBO","Overseas","Overseas","180","180","50930","52430"
"In post","2022","LGBO","Shropshire and Staffordshire","Shropshire","40","40","[c]","[c]"
"In post","2022","LGBO","Shropshire and Staffordshire","Staffordshire CC","190","180","28270","26670"
"In post","2022","LGBO","Shropshire and Staffordshire","Stoke-on-Trent","50","50","25810","22030"
"In post","2022","LGBO","Shropshire and Staffordshire","Telford and Wrekin","70","70","31350","27570"
"In post","2022","LGBO","South Yorkshire","Barnsley, Doncaster and Rotherham","130","120","28760","27570"
"In post","2022","LGBO","South Yorkshire","Sheffield","330","320","33820","30820"
"In post","2022","LGBO","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Southern Scotland","South Lanarkshire","120","110","31110","26820"
"In post","2022","LGBO","Surrey, East and West Sussex","Brighton and Hove","100","90","31950","27570"
"In post","2022","LGBO","Surrey, East and West Sussex","East Surrey","60","60","33770","33840"
"In post","2022","LGBO","Surrey, East and West Sussex","East Sussex CC","110","110","26600","26730"
"In post","2022","LGBO","Surrey, East and West Sussex","West Surrey","120","110","31050","29200"
"In post","2022","LGBO","Surrey, East and West Sussex","West Sussex (North East)","40","40","[c]","[c]"
"In post","2022","LGBO","Surrey, East and West Sussex","West Sussex (South West)","60","60","30190","27570"
"In post","2022","LGBO","Tees Valley and Durham","Darlington","70","70","35980","34550"
"In post","2022","LGBO","Tees Valley and Durham","Durham","200","190","28290","25700"
"In post","2022","LGBO","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","70","70","26920","27570"
"In post","2022","LGBO","Tees Valley and Durham","South Teesside","40","30","[c]","[c]"
"In post","2022","LGBO","Unknown","Unknown","70","70","34170","30130"
"In post","2022","LGBO","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","50","50","29610","27070"
"In post","2022","LGBO","West Central Scotland","Glasgow City","690","670","31910","27570"
"In post","2022","LGBO","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","30","30","[c]","[c]"
"In post","2022","LGBO","West Central Scotland","North Lanarkshire","70","70","27030","26820"
"In post","2022","LGBO","West Midlands","Birmingham","450","440","32100","27570"
"In post","2022","LGBO","West Midlands","Coventry","90","90","36030","31200"
"In post","2022","LGBO","West Midlands","Dudley","30","30","[c]","[c]"
"In post","2022","LGBO","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands","Wolverhampton","50","50","30380","27570"
"In post","2022","LGBO","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Wales and The Valleys","Central Valleys","120","120","30700","27570"
"In post","2022","LGBO","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Wales and The Valleys","Gwent Valleys","50","50","29550","27570"
"In post","2022","LGBO","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Wales and The Valleys","South West Wales","50","50","32050","27570"
"In post","2022","LGBO","West Wales and The Valleys","Swansea","280","260","26520","21840"
"In post","2022","LGBO","West Yorkshire","Bradford","90","80","25550","23050"
"In post","2022","LGBO","West Yorkshire","Calderdale and Kirklees","40","40","[c]","[c]"
"In post","2022","LGBO","West Yorkshire","Leeds","620","600","34450","31000"
"In post","2022","LGBO","West Yorkshire","Wakefield","100","90","29240","27570"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Bedford","80","80","32700","29530"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Central Bedfordshire","60","50","32660","32280"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Hertfordshire CC","210","200","35100","31880"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Luton","50","40","[c]","[c]"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","270","260","35160","33330"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","160","150","32460","32280"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","170","160","34660","31280"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","280","260","35640","33300"
"In post","2022","Undeclared","Cheshire","Cheshire East","130","120","30520","27570"
"In post","2022","Undeclared","Cheshire","Cheshire West and Chester","40","40","[c]","[c]"
"In post","2022","Undeclared","Cheshire","Warrington","190","180","33630","32770"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","180","160","28120","26930"
"In post","2022","Undeclared","Cumbria","East Cumbria","90","80","29090","25100"
"In post","2022","Undeclared","Cumbria","West Cumbria","80","80","32490","28050"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Derby","100","80","28180","21440"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","East Derbyshire","40","30","[c]","[c]"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","North Nottinghamshire","70","70","30170","27570"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Nottingham","710","660","33430","31740"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","South and West Derbyshire","130","110","37830","31710"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","South Nottinghamshire","90","90","31280","29180"
"In post","2022","Undeclared","Devon","Devon CC","670","610","34940","32800"
"In post","2022","Undeclared","Devon","Plymouth","300","270","34080","33000"
"In post","2022","Undeclared","Devon","Torbay","30","30","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","Bournemouth, Christchurch and Poole","80","70","27730","27470"
"In post","2022","Undeclared","Dorset and Somerset","Dorset","210","190","30630","28010"
"In post","2022","Undeclared","Dorset and Somerset","Somerset CC","250","230","32090","29290"
"In post","2022","Undeclared","East Anglia","Breckland and South Norfolk","30","30","[c]","[c]"
"In post","2022","Undeclared","East Anglia","Cambridgeshire CC","390","380","35070","33100"
"In post","2022","Undeclared","East Anglia","North and West Norfolk","60","60","31440","31650"
"In post","2022","Undeclared","East Anglia","Norwich and East Norfolk","200","180","30520","27570"
"In post","2022","Undeclared","East Anglia","Peterborough","180","160","28560","27130"
"In post","2022","Undeclared","East Anglia","Suffolk CC","400","370","29500","27570"
"In post","2022","Undeclared","East Wales","Cardiff and Vale of Glamorgan","970","900","37130","33080"
"In post","2022","Undeclared","East Wales","Flintshire and Wrexham","410","390","29600","28430"
"In post","2022","Undeclared","East Wales","Monmouthshire and Newport","300","290","35840","31320"
"In post","2022","Undeclared","East Wales","Powys","70","70","29540","26670"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","200","180","29660","27570"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","210","190","29410","27570"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","80","70","25750","26780"
"In post","2022","Undeclared","Eastern Scotland","Angus and Dundee City","110","100","24650","21260"
"In post","2022","Undeclared","Eastern Scotland","City of Edinburgh","680","640","39610","35000"
"In post","2022","Undeclared","Eastern Scotland","Clackmannanshire and Fife","90","80","33730","32710"
"In post","2022","Undeclared","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Eastern Scotland","Falkirk","80","70","28830","27570"
"In post","2022","Undeclared","Eastern Scotland","Perth and Kinross, and Stirling","50","50","34870","27570"
"In post","2022","Undeclared","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Essex","Essex Haven Gateway","100","90","32810","29290"
"In post","2022","Undeclared","Essex","Essex Thames Gateway","70","60","26620","25110"
"In post","2022","Undeclared","Essex","Heart of Essex","90","90","30770","28700"
"In post","2022","Undeclared","Essex","Southend-on-Sea","120","110","34110","33370"
"In post","2022","Undeclared","Essex","Thurrock","50","40","[c]","[c]"
"In post","2022","Undeclared","Essex","West Essex","70","60","30660","27750"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","1440","1360","40410","39650"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","600","560","35520","32180"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","170","150","31180","27570"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","50","40","[c]","[c]"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","600","570","37660","34710"
"In post","2022","Undeclared","Greater Manchester","Greater Manchester North East","120","110","27820","27570"
"In post","2022","Undeclared","Greater Manchester","Greater Manchester North West","150","130","25350","24340"
"In post","2022","Undeclared","Greater Manchester","Greater Manchester South East","100","90","25370","24800"
"In post","2022","Undeclared","Greater Manchester","Greater Manchester South West","490","460","32970","30360"
"In post","2022","Undeclared","Greater Manchester","Manchester","790","750","34250","30780"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Central Hampshire","340","330","34950","33300"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Isle of Wight","80","70","28070","27380"
"In post","2022","Undeclared","Hampshire and Isle of Wight","North Hampshire","140","130","35260","29330"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Portsmouth","450","420","33370","30820"
"In post","2022","Undeclared","Hampshire and Isle of Wight","South Hampshire","270","240","32310","30760"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Southampton","150","140","33450","28070"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","40","30","[c]","[c]"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","130","120","27150","25830"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","210","200","30710","27570"
"In post","2022","Undeclared","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","80","80","31580","27570"
"In post","2022","Undeclared","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inner London - East","Hackney and Newham","560","530","40330","37610"
"In post","2022","Undeclared","Inner London - East","Haringey and Islington","110","110","32170","31060"
"In post","2022","Undeclared","Inner London - East","Lambeth","290","280","42730","37000"
"In post","2022","Undeclared","Inner London - East","Lewisham and Southwark","160","150","35280","31060"
"In post","2022","Undeclared","Inner London - East","Tower Hamlets","520","500","50750","47980"
"In post","2022","Undeclared","Inner London - West","Camden and City of London","240","220","38090","31070"
"In post","2022","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","50","50","33550","31980"
"In post","2022","Undeclared","Inner London - West","Wandsworth","70","70","33270","31060"
"In post","2022","Undeclared","Inner London - West","Westminster","5230","5100","48560","45200"
"In post","2022","Undeclared","Kent","East Kent","540","500","29470","27370"
"In post","2022","Undeclared","Kent","Kent Thames Gateway","100","90","32020","31650"
