"Status","Year","Sexual_orientation","Disability","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Heterosexual / straight","Declared disabled","Psychology","90","90","33050","29750"
"In post","2022","Heterosexual / straight","Declared disabled","Science and Engineering","700","670","36800","34550"
"In post","2022","Heterosexual / straight","Declared disabled","Security","550","530","31950","29120"
"In post","2022","Heterosexual / straight","Declared disabled","Social Research","90","80","41430","39300"
"In post","2022","Heterosexual / straight","Declared disabled","Statistics","170","160","43700","39100"
"In post","2022","Heterosexual / straight","Declared disabled","Tax","1150","1070","36780","33370"
"In post","2022","Heterosexual / straight","Declared disabled","Unknown","1800","1720","40220","34600"
"In post","2022","Heterosexual / straight","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Declared non-disabled","Commercial","3310","3190","40540","37400"
"In post","2022","Heterosexual / straight","Declared non-disabled","Communications","2160","2070","43040","39650"
"In post","2022","Heterosexual / straight","Declared non-disabled","Corporate Finance","60","60","54890","47570"
"In post","2022","Heterosexual / straight","Declared non-disabled","Counter Fraud","3430","3130","29260","27570"
"In post","2022","Heterosexual / straight","Declared non-disabled","Digital, Data and Technology","10410","10130","42690","39650"
"In post","2022","Heterosexual / straight","Declared non-disabled","Economics","1150","1120","49190","51210"
"In post","2022","Heterosexual / straight","Declared non-disabled","Finance","7210","6930","40960","36610"
"In post","2022","Heterosexual / straight","Declared non-disabled","Geography","260","250","31950","33290"
"In post","2022","Heterosexual / straight","Declared non-disabled","Human Resources","5540","5240","39600","35310"
"In post","2022","Heterosexual / straight","Declared non-disabled","Inspector of Education and Training","710","690","66050","70500"
"In post","2022","Heterosexual / straight","Declared non-disabled","Intelligence Analysis","1950","1860","33560","30810"
"In post","2022","Heterosexual / straight","Declared non-disabled","Internal Audit","490","460","46300","43430"
"In post","2022","Heterosexual / straight","Declared non-disabled","International Trade","710","700","48120","48220"
"In post","2022","Heterosexual / straight","Declared non-disabled","Knowledge and Information Management","1270","1220","35540","32770"
"In post","2022","Heterosexual / straight","Declared non-disabled","Legal","6680","6260","49360","50500"
"In post","2022","Heterosexual / straight","Declared non-disabled","Medicine","1320","1170","52730","40780"
"In post","2022","Heterosexual / straight","Declared non-disabled","Operational Delivery","130330","120110","29010","27570"
"In post","2022","Heterosexual / straight","Declared non-disabled","Operational Research","440","420","46990","47010"
"In post","2022","Heterosexual / straight","Declared non-disabled","Other","16200","15360","30290","26930"
"In post","2022","Heterosexual / straight","Declared non-disabled","Planning","150","140","46570","41980"
"In post","2022","Heterosexual / straight","Declared non-disabled","Planning Inspectors","240","220","56300","58810"
"In post","2022","Heterosexual / straight","Declared non-disabled","Policy","18450","17880","48220","45650"
"In post","2022","Heterosexual / straight","Declared non-disabled","Project Delivery","9350","9010","44080","40520"
"In post","2022","Heterosexual / straight","Declared non-disabled","Property","4360","4190","38820","34000"
"In post","2022","Heterosexual / straight","Declared non-disabled","Psychology","960","920","36200","31140"
"In post","2022","Heterosexual / straight","Declared non-disabled","Science and Engineering","6910","6670","38760","37400"
"In post","2022","Heterosexual / straight","Declared non-disabled","Security","4980","4870","31770","28080"
"In post","2022","Heterosexual / straight","Declared non-disabled","Social Research","690","650","44400","41160"
"In post","2022","Heterosexual / straight","Declared non-disabled","Statistics","1330","1270","45370","41750"
"In post","2022","Heterosexual / straight","Declared non-disabled","Tax","9690","9230","36730","33370"
"In post","2022","Heterosexual / straight","Declared non-disabled","Unknown","13670","13270","42910","37300"
"In post","2022","Heterosexual / straight","Declared non-disabled","Veterinarian","240","230","43700","39910"
"In post","2022","Heterosexual / straight","Undeclared","Commercial","170","170","42210","37580"
"In post","2022","Heterosexual / straight","Undeclared","Communications","80","80","40470","36970"
"In post","2022","Heterosexual / straight","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Undeclared","Counter Fraud","170","160","30150","27570"
"In post","2022","Heterosexual / straight","Undeclared","Digital, Data and Technology","450","440","40720","37910"
"In post","2022","Heterosexual / straight","Undeclared","Economics","50","50","[c]","[c]"
"In post","2022","Heterosexual / straight","Undeclared","Finance","310","300","39620","35550"
"In post","2022","Heterosexual / straight","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Undeclared","Human Resources","270","260","38250","36090"
"In post","2022","Heterosexual / straight","Undeclared","Intelligence Analysis","110","100","33390","31180"
"In post","2022","Heterosexual / straight","Undeclared","Internal Audit","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Undeclared","Knowledge and Information Management","60","60","35280","30450"
"In post","2022","Heterosexual / straight","Undeclared","Legal","190","180","48780","47590"
"In post","2022","Heterosexual / straight","Undeclared","Medicine","50","50","49400","39780"
"In post","2022","Heterosexual / straight","Undeclared","Operational Delivery","6940","6350","28880","27570"
"In post","2022","Heterosexual / straight","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Undeclared","Other","880","830","27670","25630"
"In post","2022","Heterosexual / straight","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Undeclared","Policy","780","760","45170","40220"
"In post","2022","Heterosexual / straight","Undeclared","Project Delivery","330","320","42400","40520"
"In post","2022","Heterosexual / straight","Undeclared","Property","210","210","38150","34260"
"In post","2022","Heterosexual / straight","Undeclared","Psychology","70","70","37560","31180"
"In post","2022","Heterosexual / straight","Undeclared","Science and Engineering","230","220","36850","33740"
"In post","2022","Heterosexual / straight","Undeclared","Security","360","350","31700","28080"
"In post","2022","Heterosexual / straight","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Undeclared","Statistics","40","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Undeclared","Tax","280","270","36820","33370"
"In post","2022","Heterosexual / straight","Undeclared","Unknown","430","410","40270","35070"
"In post","2022","Heterosexual / straight","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","Commercial","520","510","39020","36810"
"In post","2022","Heterosexual / straight","Unknown","Communications","290","290","41380","38160"
"In post","2022","Heterosexual / straight","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","Counter Fraud","60","50","34780","31000"
"In post","2022","Heterosexual / straight","Unknown","Digital, Data and Technology","1090","1070","41730","38360"
"In post","2022","Heterosexual / straight","Unknown","Economics","140","140","43950","39840"
"In post","2022","Heterosexual / straight","Unknown","Finance","690","680","39630","36500"
"In post","2022","Heterosexual / straight","Unknown","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","Human Resources","530","510","36030","32260"
"In post","2022","Heterosexual / straight","Unknown","Inspector of Education and Training","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","Intelligence Analysis","90","90","36460","33300"
"In post","2022","Heterosexual / straight","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","International Trade","160","160","47310","44030"
"In post","2022","Heterosexual / straight","Unknown","Knowledge and Information Management","70","70","34580","30280"
"In post","2022","Heterosexual / straight","Unknown","Legal","690","660","46870","48080"
"In post","2022","Heterosexual / straight","Unknown","Medicine","260","240","59370","45840"
"In post","2022","Heterosexual / straight","Unknown","Operational Delivery","8640","8100","32390","30210"
"In post","2022","Heterosexual / straight","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","Other","1480","1420","31510","26900"
"In post","2022","Heterosexual / straight","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","Policy","1680","1640","44720","40230"
"In post","2022","Heterosexual / straight","Unknown","Project Delivery","630","610","44670","40580"
"In post","2022","Heterosexual / straight","Unknown","Property","320","310","36230","33300"
"In post","2022","Heterosexual / straight","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Unknown","Science and Engineering","570","550","41670","40450"
"In post","2022","Heterosexual / straight","Unknown","Security","720","700","31480","29140"
"In post","2022","Heterosexual / straight","Unknown","Social Research","150","150","37200","38340"
"In post","2022","Heterosexual / straight","Unknown","Statistics","170","160","41670","38340"
"In post","2022","Heterosexual / straight","Unknown","Tax","390","370","36670","33370"
"In post","2022","Heterosexual / straight","Unknown","Unknown","1890","1810","43920","39660"
"In post","2022","Heterosexual / straight","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Commercial","50","50","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Communications","40","40","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Counter Fraud","70","60","28560","27570"
"In post","2022","LGBO","Declared disabled","Digital, Data and Technology","190","180","39960","36510"
"In post","2022","LGBO","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Finance","70","60","37500","32790"
"In post","2022","LGBO","Declared disabled","Geography","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Human Resources","140","140","38900","34110"
"In post","2022","LGBO","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Legal","90","90","49900","51830"
"In post","2022","LGBO","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Operational Delivery","2460","2350","28200","27570"
"In post","2022","LGBO","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Other","250","240","27370","27570"
"In post","2022","LGBO","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Policy","470","450","44710","40050"
"In post","2022","LGBO","Declared disabled","Project Delivery","120","110","41810","37460"
"In post","2022","LGBO","Declared disabled","Property","40","30","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Science and Engineering","80","80","35650","32000"
"In post","2022","LGBO","Declared disabled","Security","40","30","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Statistics","40","40","[c]","[c]"
"In post","2022","LGBO","Declared disabled","Tax","170","160","34330","33080"
"In post","2022","LGBO","Declared disabled","Unknown","420","410","38530","33720"
"In post","2022","LGBO","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared non-disabled","Commercial","150","150","37990","34000"
"In post","2022","LGBO","Declared non-disabled","Communications","150","150","43120","40650"
"In post","2022","LGBO","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared non-disabled","Counter Fraud","140","140","29050","27570"
"In post","2022","LGBO","Declared non-disabled","Digital, Data and Technology","520","520","41280","37100"
"In post","2022","LGBO","Declared non-disabled","Economics","100","100","46410","43370"
"In post","2022","LGBO","Declared non-disabled","Finance","270","270","42960","37510"
"In post","2022","LGBO","Declared non-disabled","Geography","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared non-disabled","Human Resources","300","290","41950","37620"
"In post","2022","LGBO","Declared non-disabled","Inspector of Education and Training","50","50","[c]","[c]"
"In post","2022","LGBO","Declared non-disabled","Intelligence Analysis","90","90","34600","30760"
"In post","2022","LGBO","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared non-disabled","International Trade","60","60","50920","50540"
"In post","2022","LGBO","Declared non-disabled","Knowledge and Information Management","80","80","35180","31920"
"In post","2022","LGBO","Declared non-disabled","Legal","350","340","51300","51470"
"In post","2022","LGBO","Declared non-disabled","Medicine","50","40","[c]","[c]"
"In post","2022","LGBO","Declared non-disabled","Operational Delivery","6760","6520","28780","27370"
"In post","2022","LGBO","Declared non-disabled","Operational Research","50","50","39610","37910"
"In post","2022","LGBO","Declared non-disabled","Other","660","650","31370","27570"
"In post","2022","LGBO","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared non-disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Declared non-disabled","Policy","1610","1590","47730","45200"
"In post","2022","LGBO","Declared non-disabled","Project Delivery","430","430","43230","40170"
"In post","2022","LGBO","Declared non-disabled","Property","160","150","37770","33300"
"In post","2022","LGBO","Declared non-disabled","Psychology","50","50","31920","29060"
"In post","2022","LGBO","Declared non-disabled","Science and Engineering","350","340","35720","32330"
"In post","2022","LGBO","Declared non-disabled","Security","200","200","33610","31990"
"In post","2022","LGBO","Declared non-disabled","Social Research","70","70","42140","38050"
"In post","2022","LGBO","Declared non-disabled","Statistics","110","110","41980","38340"
"In post","2022","LGBO","Declared non-disabled","Tax","650","630","34170","33080"
"In post","2022","LGBO","Declared non-disabled","Unknown","1060","1050","40340","34600"
"In post","2022","LGBO","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2022","LGBO","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Operational Delivery","590","560","28510","27570"
"In post","2022","LGBO","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Other","50","50","26060","26350"
"In post","2022","LGBO","Undeclared","Policy","120","120","44230","39850"
"In post","2022","LGBO","Undeclared","Project Delivery","30","30","[c]","[c]"
"In post","2022","LGBO","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Security","30","30","[c]","[c]"
"In post","2022","LGBO","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Undeclared","Tax","40","40","[c]","[c]"
"In post","2022","LGBO","Undeclared","Unknown","70","70","39810","34590"
"In post","2022","LGBO","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Commercial","40","40","[c]","[c]"
"In post","2022","LGBO","Unknown","Communications","40","40","[c]","[c]"
"In post","2022","LGBO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Digital, Data and Technology","90","90","39670","36500"
"In post","2022","LGBO","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Finance","40","40","[c]","[c]"
"In post","2022","LGBO","Unknown","Geography","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Human Resources","50","50","[c]","[c]"
"In post","2022","LGBO","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Legal","30","30","[c]","[c]"
"In post","2022","LGBO","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Operational Delivery","570","560","30890","27640"
"In post","2022","LGBO","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Other","50","50","32590","26930"
"In post","2022","LGBO","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Policy","180","180","43520","40050"
"In post","2022","LGBO","Unknown","Project Delivery","30","30","[c]","[c]"
"In post","2022","LGBO","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Security","40","40","[c]","[c]"
"In post","2022","LGBO","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Tax","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Unknown","150","140","41930","36130"
"In post","2022","Undeclared","Declared disabled","Commercial","60","60","38210","37400"
"In post","2022","Undeclared","Declared disabled","Communications","30","30","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Counter Fraud","120","100","27190","27570"
"In post","2022","Undeclared","Declared disabled","Digital, Data and Technology","200","190","40990","37880"
"In post","2022","Undeclared","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Finance","120","110","36510","33150"
"In post","2022","Undeclared","Declared disabled","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Human Resources","100","90","36740","33550"
"In post","2022","Undeclared","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Intelligence Analysis","40","40","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Knowledge and Information Management","50","40","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Legal","100","90","50180","50150"
"In post","2022","Undeclared","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Operational Delivery","3230","2840","27490","27130"
"In post","2022","Undeclared","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Other","350","320","28090","25970"
"In post","2022","Undeclared","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Policy","310","300","44450","40100"
"In post","2022","Undeclared","Declared disabled","Project Delivery","160","150","41390","39990"
"In post","2022","Undeclared","Declared disabled","Property","60","50","36940","33300"
"In post","2022","Undeclared","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Science and Engineering","120","120","36780","35670"
"In post","2022","Undeclared","Declared disabled","Security","70","70","35790","38440"
"In post","2022","Undeclared","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared disabled","Tax","150","130","36810","33370"
"In post","2022","Undeclared","Declared disabled","Unknown","200","190","41770","36760"
"In post","2022","Undeclared","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared non-disabled","Commercial","280","270","39430","36970"
"In post","2022","Undeclared","Declared non-disabled","Communications","170","160","41290","38160"
"In post","2022","Undeclared","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared non-disabled","Counter Fraud","370","320","28550","27570"
"In post","2022","Undeclared","Declared non-disabled","Digital, Data and Technology","1030","1000","41790","38650"
"In post","2022","Undeclared","Declared non-disabled","Economics","100","100","47890","47880"
"In post","2022","Undeclared","Declared non-disabled","Finance","620","590","40700","37650"
"In post","2022","Undeclared","Declared non-disabled","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared non-disabled","Human Resources","330","320","37010","33300"
"In post","2022","Undeclared","Declared non-disabled","Inspector of Education and Training","30","30","[c]","[c]"
"In post","2022","Undeclared","Declared non-disabled","Intelligence Analysis","210","200","33720","30500"
"In post","2022","Undeclared","Declared non-disabled","Internal Audit","60","50","46390","43160"
"In post","2022","Undeclared","Declared non-disabled","International Trade","50","50","[c]","[c]"
"In post","2022","Undeclared","Declared non-disabled","Knowledge and Information Management","160","160","34250","32670"
"In post","2022","Undeclared","Declared non-disabled","Legal","500","460","49950","48450"
"In post","2022","Undeclared","Declared non-disabled","Medicine","110","100","62300","50810"
"In post","2022","Undeclared","Declared non-disabled","Operational Delivery","12070","10780","28520","27130"
"In post","2022","Undeclared","Declared non-disabled","Operational Research","30","30","[c]","[c]"
"In post","2022","Undeclared","Declared non-disabled","Other","1430","1350","30360","26950"
"In post","2022","Undeclared","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared non-disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Declared non-disabled","Policy","1590","1540","47500","43900"
"In post","2022","Undeclared","Declared non-disabled","Project Delivery","730","700","44190","40540"
"In post","2022","Undeclared","Declared non-disabled","Property","380","360","39430","34770"
"In post","2022","Undeclared","Declared non-disabled","Psychology","40","40","[c]","[c]"
"In post","2022","Undeclared","Declared non-disabled","Science and Engineering","850","800","39390","38280"
"In post","2022","Undeclared","Declared non-disabled","Security","430","410","34210","34580"
"In post","2022","Undeclared","Declared non-disabled","Social Research","40","40","[c]","[c]"
"In post","2022","Undeclared","Declared non-disabled","Statistics","90","90","43000","39850"
"In post","2022","Undeclared","Declared non-disabled","Tax","580","540","38310","33430"
"In post","2022","Undeclared","Declared non-disabled","Unknown","860","840","45300","40600"
"In post","2022","Undeclared","Declared non-disabled","Veterinarian","50","40","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Commercial","130","130","42240","40520"
"In post","2022","Undeclared","Undeclared","Communications","70","60","40950","40460"
"In post","2022","Undeclared","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Counter Fraud","100","90","28780","27570"
"In post","2022","Undeclared","Undeclared","Digital, Data and Technology","550","540","41790","38720"
"In post","2022","Undeclared","Undeclared","Economics","40","40","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Finance","310","300","40550","36120"
"In post","2022","Undeclared","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Human Resources","180","170","37360","33440"
"In post","2022","Undeclared","Undeclared","Intelligence Analysis","150","140","35630","33000"
"In post","2022","Undeclared","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Knowledge and Information Management","80","80","36410","33300"
"In post","2022","Undeclared","Undeclared","Legal","290","270","45070","40520"
"In post","2022","Undeclared","Undeclared","Medicine","40","30","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Operational Delivery","4840","4450","29890","27570"
"In post","2022","Undeclared","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Other","640","620","29830","26930"
"In post","2022","Undeclared","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Policy","750","730","48480","47470"
"In post","2022","Undeclared","Undeclared","Project Delivery","370","350","45210","41000"
"In post","2022","Undeclared","Undeclared","Property","230","220","39450","36330"
"In post","2022","Undeclared","Undeclared","Psychology","30","30","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Science and Engineering","400","380","38670","36460"
"In post","2022","Undeclared","Undeclared","Security","350","340","36510","39070"
"In post","2022","Undeclared","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Statistics","30","30","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Tax","560","520","41410","37930"
"In post","2022","Undeclared","Undeclared","Unknown","280","280","43090","38290"
"In post","2022","Undeclared","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Commercial","170","170","44520","40650"
"In post","2022","Undeclared","Unknown","Communications","190","180","45160","40650"
"In post","2022","Undeclared","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Digital, Data and Technology","210","200","43120","39300"
"In post","2022","Undeclared","Unknown","Economics","30","30","[c]","[c]"
"In post","2022","Undeclared","Unknown","Finance","260","250","41870","36820"
"In post","2022","Undeclared","Unknown","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Human Resources","130","120","33740","30620"
"In post","2022","Undeclared","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Legal","80","70","48260","48080"
"In post","2022","Undeclared","Unknown","Medicine","90","80","74720","78190"
"In post","2022","Undeclared","Unknown","Operational Delivery","1210","1130","37150","33350"
"In post","2022","Undeclared","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Other","280","270","35960","29470"
"In post","2022","Undeclared","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Policy","500","490","45560","40650"
"In post","2022","Undeclared","Unknown","Project Delivery","110","100","46650","41840"
"In post","2022","Undeclared","Unknown","Property","40","40","[c]","[c]"
"In post","2022","Undeclared","Unknown","Science and Engineering","180","170","45820","42150"
"In post","2022","Undeclared","Unknown","Security","110","100","35080","39070"
"In post","2022","Undeclared","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Statistics","[c]","[c]","[c]","[c]"
