"Status","Year","Parent_department","Region_ITL3","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Justice","Cheshire West and Chester","North West (England)","140","120","27300","23840"
"In post","2021","Ministry of Justice","Chorley and West Lancashire","North West (England)","1140","1050","29450","27380"
"In post","2021","Ministry of Justice","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Conwy and Denbighshire","Wales","100","90","28820","24800"
"In post","2021","Ministry of Justice","Cornwall and Isles of Scilly","South West (England)","120","100","26320","22260"
"In post","2021","Ministry of Justice","Coventry","West Midlands (England)","120","110","26300","22920"
"In post","2021","Ministry of Justice","Croydon","London","990","950","36410","31180"
"In post","2021","Ministry of Justice","Darlington","North East (England)","110","100","25920","22920"
"In post","2021","Ministry of Justice","Derby","East Midlands (England)","260","230","25900","22260"
"In post","2021","Ministry of Justice","Devon CC","South West (England)","1150","1060","28540","26010"
"In post","2021","Ministry of Justice","Dorset CC","South West (England)","970","910","28610","27120"
"In post","2021","Ministry of Justice","Dudley","West Midlands (England)","90","70","27410","22920"
"In post","2021","Ministry of Justice","Durham CC","North East (England)","2250","2090","29530","27770"
"In post","2021","Ministry of Justice","Ealing","London","50","40","[c]","[c]"
"In post","2021","Ministry of Justice","East Cumbria","North West (England)","120","100","28040","23840"
"In post","2021","Ministry of Justice","East Derbyshire","East Midlands (England)","70","60","28780","27260"
"In post","2021","Ministry of Justice","East Kent","South East (England)","200","180","26280","23970"
"In post","2021","Ministry of Justice","East Lancashire","North West (England)","130","110","25690","22920"
"In post","2021","Ministry of Justice","East Merseyside","North West (England)","230","210","29000","23840"
"In post","2021","Ministry of Justice","East Riding of Yorkshire","Yorkshire and The Humber","1190","1110","28660","26810"
"In post","2021","Ministry of Justice","East Surrey","South East (England)","760","730","33380","33590"
"In post","2021","Ministry of Justice","East Sussex CC","South East (England)","490","460","28640","27700"
"In post","2021","Ministry of Justice","Enfield","London","60","60","27970","23530"
"In post","2021","Ministry of Justice","Essex Haven Gateway","East of England","50","40","[c]","[c]"
"In post","2021","Ministry of Justice","Essex Thames Gateway","East of England","180","160","25620","22920"
"In post","2021","Ministry of Justice","Flintshire and Wrexham","Wales","880","860","26830","24860"
"In post","2021","Ministry of Justice","Glasgow City","Scotland","540","500","25170","22570"
"In post","2021","Ministry of Justice","Gloucestershire","South West (England)","190","170","27800","22920"
"In post","2021","Ministry of Justice","Greater Manchester North East","North West (England)","370","350","29420","27680"
"In post","2021","Ministry of Justice","Greater Manchester North West","North West (England)","540","500","27710","24920"
"In post","2021","Ministry of Justice","Greater Manchester South East","North West (England)","180","160","27650","23840"
"In post","2021","Ministry of Justice","Greater Manchester South West","North West (England)","600","560","26630","22570"
"In post","2021","Ministry of Justice","Gwent Valleys","Wales","150","140","24880","22180"
"In post","2021","Ministry of Justice","Gwynedd","Wales","100","90","25880","23150"
"In post","2021","Ministry of Justice","Hackney and Newham","London","160","150","28570","26810"
"In post","2021","Ministry of Justice","Haringey and Islington","London","1020","980","31230","30220"
"In post","2021","Ministry of Justice","Harrow and Hillingdon","London","120","120","28370","26150"
"In post","2021","Ministry of Justice","Hartlepool and Stockton-on-Tees","North East (England)","740","700","29270","27380"
"In post","2021","Ministry of Justice","Heart of Essex","East of England","610","570","28850","28200"
"In post","2021","Ministry of Justice","Herefordshire, County of","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Hertfordshire","East of England","720","680","29160","27850"
"In post","2021","Ministry of Justice","Hounslow and Richmond upon Thames","London","920","880","31560","33050"
"In post","2021","Ministry of Justice","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Isle of Wight","South East (England)","670","630","28320","26580"
"In post","2021","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","590","560","33600","33260"
"In post","2021","Ministry of Justice","Kent Thames Gateway","South East (England)","1290","1230","30180","30770"
"In post","2021","Ministry of Justice","Kingston upon Hull, City of","Yorkshire and The Humber","740","680","28090","26700"
"In post","2021","Ministry of Justice","Lambeth","London","390","380","33010","33260"
"In post","2021","Ministry of Justice","Lancaster and Wyre","North West (England)","350","330","28330","26300"
"In post","2021","Ministry of Justice","Leeds","Yorkshire and The Humber","2410","2270","28690","25790"
"In post","2021","Ministry of Justice","Leicester","East Midlands (England)","790","730","26220","22850"
"In post","2021","Ministry of Justice","Leicestershire CC and Rutland","East Midlands (England)","1120","1040","28310","26330"
"In post","2021","Ministry of Justice","Lewisham and Southwark","London","490","470","33040","28690"
"In post","2021","Ministry of Justice","Lincolnshire","East Midlands (England)","930","880","28270","26300"
"In post","2021","Ministry of Justice","Liverpool","North West (England)","1340","1240","27230","24920"
"In post","2021","Ministry of Justice","Luton","East of England","200","180","24060","22510"
"In post","2021","Ministry of Justice","Manchester","North West (England)","1680","1570","27620","24440"
"In post","2021","Ministry of Justice","Medway","South East (England)","850","810","30420","29810"
"In post","2021","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","210","190","27580","24440"
"In post","2021","Ministry of Justice","Mid Kent","South East (England)","520","490","28800","27150"
"In post","2021","Ministry of Justice","Mid Lancashire","North West (England)","960","880","29670","27380"
"In post","2021","Ministry of Justice","Milton Keynes","South East (England)","660","640","30010","30400"
"In post","2021","Ministry of Justice","Monmouthshire and Newport","Wales","510","470","28870","27380"
"In post","2021","Ministry of Justice","North and North East Lincolnshire","Yorkshire and The Humber","130","110","26980","22920"
"In post","2021","Ministry of Justice","North and West Norfolk","East of England","380","350","28800","27470"
"In post","2021","Ministry of Justice","North Hampshire","South East (England)","130","110","26680","22920"
"In post","2021","Ministry of Justice","North Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Nottinghamshire","East Midlands (England)","660","630","28760","26810"
"In post","2021","Ministry of Justice","North Yorkshire CC","Yorkshire and The Humber","140","120","28280","23840"
"In post","2021","Ministry of Justice","Northumberland","North East (England)","60","60","30500","30710"
"In post","2021","Ministry of Justice","Norwich and East Norfolk","East of England","650","610","27160","24020"
"In post","2021","Ministry of Justice","Nottingham","East Midlands (England)","1570","1450","25450","22430"
"In post","2021","Ministry of Justice","Oxfordshire","South East (England)","960","900","30140","30400"
"In post","2021","Ministry of Justice","Peterborough","East of England","240","220","31440","27700"
"In post","2021","Ministry of Justice","Plymouth","South West (England)","170","150","27190","22920"
"In post","2021","Ministry of Justice","Portsmouth","South East (England)","180","150","26920","22570"
"In post","2021","Ministry of Justice","Powys","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Redbridge and Waltham Forest","London","190","170","27420","26410"
"In post","2021","Ministry of Justice","Sandwell","West Midlands (England)","60","60","26430","23840"
"In post","2021","Ministry of Justice","Sefton","North West (England)","80","70","29220","28200"
"In post","2021","Ministry of Justice","Sheffield","Yorkshire and The Humber","450","410","30900","23840"
"In post","2021","Ministry of Justice","Shropshire CC","West Midlands (England)","400","380","29020","26810"
"In post","2021","Ministry of Justice","Somerset","South West (England)","160","140","25060","22260"
"In post","2021","Ministry of Justice","South and West Derbyshire","East Midlands (England)","470","440","30020","27380"
"In post","2021","Ministry of Justice","South Ayrshire","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Hampshire","South East (England)","80","70","26340","22920"
"In post","2021","Ministry of Justice","South Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Nottinghamshire","East Midlands (England)","430","400","29480","27380"
"In post","2021","Ministry of Justice","South Teesside","North East (England)","290","250","25720","22260"
"In post","2021","Ministry of Justice","South West Wales","Wales","120","110","27080","22920"
"In post","2021","Ministry of Justice","Southampton","South East (England)","200","180","25300","21180"
"In post","2021","Ministry of Justice","Southend-on-Sea","East of England","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","Staffordshire CC","West Midlands (England)","2370","2240","28990","26580"
"In post","2021","Ministry of Justice","Stoke-on-Trent","West Midlands (England)","580","530","21680","18880"
"In post","2021","Ministry of Justice","Suffolk","East of England","1290","1220","29040","28200"
"In post","2021","Ministry of Justice","Sunderland","North East (England)","80","70","27510","23130"
"In post","2021","Ministry of Justice","Swansea","Wales","630","560","28070","26810"
"In post","2021","Ministry of Justice","Swindon","South West (England)","120","110","24210","20260"
"In post","2021","Ministry of Justice","Telford and Wrekin","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","Torbay","South West (England)","60","50","29610","23840"
"In post","2021","Ministry of Justice","Tower Hamlets","London","1330","1290","40900","36800"
"In post","2021","Ministry of Justice","Tyneside","North East (England)","920","840","25580","22010"
"In post","2021","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Wakefield","Yorkshire and The Humber","1100","1010","29690","28200"
"In post","2021","Ministry of Justice","Walsall","West Midlands (England)","110","100","27210","23840"
"In post","2021","Ministry of Justice","Wandsworth","London","780","750","32960","33260"
"In post","2021","Ministry of Justice","Warrington","North West (England)","730","680","28830","26630"
"In post","2021","Ministry of Justice","Warwickshire","West Midlands (England)","380","350","31670","30120"
"In post","2021","Ministry of Justice","West Cumbria","North West (England)","280","260","27470","25790"
"In post","2021","Ministry of Justice","West Essex","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Northamptonshire","East Midlands (England)","810","750","25450","22850"
"In post","2021","Ministry of Justice","West Surrey","South East (England)","680","630","30530","29920"
"In post","2021","Ministry of Justice","West Sussex (North East)","South East (England)","40","30","[c]","[c]"
"In post","2021","Ministry of Justice","West Sussex (South West)","South East (England)","240","230","28630","27380"
"In post","2021","Ministry of Justice","Westminster","London","4560","4430","42450","36800"
"In post","2021","Ministry of Justice","Wiltshire","South West (England)","370","350","28020","27700"
"In post","2021","Ministry of Justice","Wirral","North West (England)","120","110","27600","23630"
"In post","2021","Ministry of Justice","Wolverhampton","West Midlands (England)","200","180","24120","20730"
"In post","2021","Ministry of Justice","Worcestershire","West Midlands (England)","1410","1360","28220","25400"
"In post","2021","Ministry of Justice","York","Yorkshire and The Humber","250","220","29940","26980"
"In post","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","410","400","35940","34140"
"In post","2021","National Crime Agency","Bedford","East of England","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Belfast","Northern Ireland","110","110","39890","39200"
"In post","2021","National Crime Agency","Berkshire","South East (England)","110","110","39480","39570"
"In post","2021","National Crime Agency","Birmingham","West Midlands (England)","410","400","37700","36410"
"In post","2021","National Crime Agency","Bridgend and Neath Port Talbot","Wales","60","60","37280","36410"
"In post","2021","National Crime Agency","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Central Hampshire","South East (England)","70","70","36710","36410"
"In post","2021","National Crime Agency","Chorley and West Lancashire","North West (England)","80","70","36160","36410"
"In post","2021","National Crime Agency","Coventry","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","National Crime Agency","Darlington","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Devon CC","South West (England)","50","50","[c]","[c]"
"In post","2021","National Crime Agency","East Kent","South East (England)","80","80","35260","34540"
"In post","2021","National Crime Agency","Gloucestershire","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Heart of Essex","East of England","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Hertfordshire","East of England","90","80","40390","40130"
"In post","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","60","60","37540","36410"
"In post","2021","National Crime Agency","Lambeth","London","1570","1530","43970","40170"
"In post","2021","National Crime Agency","Leicestershire CC and Rutland","East Midlands (England)","80","80","36460","37590"
"In post","2021","National Crime Agency","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Liverpool","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Manchester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Medway","South East (England)","120","120","43930","43510"
"In post","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","80","80","41800","40400"
"In post","2021","National Crime Agency","North Yorkshire CC","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Norwich and East Norfolk","East of England","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Nottingham","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","Overseas","130","130","66390","64330"
"In post","2021","National Crime Agency","Sheffield","Yorkshire and The Humber","90","90","35150","34140"
"In post","2021","National Crime Agency","South Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Staffordshire CC","West Midlands (England)","50","50","[c]","[c]"
"In post","2021","National Crime Agency","Suffolk","East of England","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Sunderland","North East (England)","100","100","35440","36410"
"In post","2021","National Crime Agency","Swindon","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","Unknown","100","100","45080","44910"
"In post","2021","National Crime Agency","Wakefield","Yorkshire and The Humber","160","160","37380","36630"
"In post","2021","National Crime Agency","Warrington","North West (England)","1190","1170","36300","36410"
"In post","2021","National Crime Agency","West Sussex (North East)","South East (England)","80","70","41420","40060"
"In post","2021","Northern Ireland Office","Belfast","Northern Ireland","90","80","38110","34990"
"In post","2021","Northern Ireland Office","Westminster","London","80","80","50360","47630"
"In post","2021","Office for Standards in Education","Birmingham","West Midlands (England)","150","150","55180","51360"
"In post","2021","Office for Standards in Education","Bristol, City of","South West (England)","280","270","43010","35010"
"In post","2021","Office for Standards in Education","Cambridgeshire CC","East of England","100","100","62230","64500"
"In post","2021","Office for Standards in Education","Manchester","North West (England)","500","480","39650","32010"
"In post","2021","Office for Standards in Education","Nottingham","East Midlands (England)","170","160","44560","39850"
"In post","2021","Office for Standards in Education","Westminster","London","450","440","56860","51360"
"In post","2021","Office for Standards in Education","York","Yorkshire and The Humber","130","120","64100","70500"
"In post","2021","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Glasgow City","Scotland","510","500","36370","31720"
"In post","2021","Office of Gas and Electricity Markets","Tower Hamlets","London","670","660","51150","47180"
"In post","2021","Office of Qualifications and Examinations Regulation","Coventry","West Midlands (England)","260","250","45520","40580"
"In post","2021","Office of Rail and Road","Birmingham","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Bristol, City of","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Glasgow City","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Manchester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Tower Hamlets","London","210","200","55460","55430"
"In post","2021","Office of Rail and Road","York","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Birmingham","West Midlands (England)","70","70","38380","34800"
"In post","2021","Other Cabinet Office Agencies","Bristol, City of","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Greater Manchester South West","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Leeds","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Liverpool","North West (England)","400","390","38230","34800"
"In post","2021","Other Cabinet Office Agencies","Manchester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Monmouthshire and Newport","Wales","110","110","33670","31680"
"In post","2021","Other Cabinet Office Agencies","Norwich and East Norfolk","East of England","170","160","35200","33340"
"In post","2021","Other Cabinet Office Agencies","Nottingham","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Sheffield","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South and West Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Swansea","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Tower Hamlets","London","70","70","50350","49300"
"In post","2021","Other Cabinet Office Agencies","Tyneside","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Wakefield","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Westminster","London","80","80","50750","54180"
"In post","2021","Scotland Office","City of Edinburgh","Scotland","80","80","47970","46600"
"In post","2021","Scotland Office","Westminster","London","40","30","[c]","[c]"
"In post","2021","Scottish Government","Aberdeen City and Aberdeenshire","Scotland","1120","1060","33530","30650"
"In post","2021","Scottish Government","Angus and Dundee City","Scotland","580","550","31870","27150"
"In post","2021","Scottish Government","Caithness and Sutherland and Ross and Cromarty","Scotland","130","120","28890","28170"
"In post","2021","Scottish Government","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","City of Edinburgh","Scotland","9650","9210","39950","35110"
"In post","2021","Scottish Government","Clackmannanshire and Fife","Scotland","550","510","30530","30930"
"In post","2021","Scottish Government","Dumfries and Galloway","Scotland","460","430","29970","28410"
"In post","2021","Scottish Government","East Ayrshire and North Ayrshire mainland","Scotland","220","200","30580","29190"
"In post","2021","Scottish Government","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","450","430","29790","29350"
"In post","2021","Scottish Government","East Lothian and Midlothian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Falkirk","Scotland","670","620","32680","33650"
"In post","2021","Scottish Government","Glasgow City","Scotland","4580","4370","37700","33650"
"In post","2021","Scottish Government","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","400","360","31710","29350"
"In post","2021","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","510","490","31920","29350"
"In post","2021","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","260","240","29000","26840"
"In post","2021","Scottish Government","Na h-Eileanan Siar","Scotland","40","40","[c]","[c]"
"In post","2021","Scottish Government","North Lanarkshire","Scotland","510","470","32260","33650"
"In post","2021","Scottish Government","Orkney Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Perth and Kinross and Stirling","Scotland","1010","950","31450","30160"
"In post","2021","Scottish Government","Scottish Borders","Scotland","390","350","29780","27150"
"In post","2021","Scottish Government","Shetland Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","South Ayrshire","Scotland","120","110","29190","26340"
"In post","2021","Scottish Government","South Lanarkshire","Scotland","270","240","33550","29140"
"In post","2021","Scottish Government","West Lothian","Scotland","240","220","39100","31060"
"In post","2021","The National Archives","Hounslow and Richmond upon Thames","London","540","520","35580","33330"
"In post","2021","UK Export Finance","Westminster","London","400","390","53500","48830"
"In post","2021","UK Supreme Court","Westminster","London","60","50","38600","35150"
"In post","2021","United Kingdom Statistics Authority","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Dorset CC","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Monmouthshire and Newport","Wales","2710","2570","34510","31090"
"In post","2021","United Kingdom Statistics Authority","South Hampshire","South East (England)","2430","1990","28660","23520"
"In post","2021","United Kingdom Statistics Authority","South Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Westminster","London","390","380","42630","32540"
"In post","2021","Wales Office","Cardiff and Vale of Glamorgan","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Birmingham","West Midlands (England)","180","170","50470","47200"
"In post","2021","Water Services Regulation Authority","Camden and City of London","London","70","70","69430","66360"
"In post","2021","Water Services Regulation Authority","Cardiff and Vale of Glamorgan","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Bridgend and Neath Port Talbot","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Cardiff and Vale of Glamorgan","Wales","2920","2760","43400","37410"
"In post","2021","Welsh Government","Central Valleys","Wales","910","870","41390","37410"
"In post","2021","Welsh Government","Conwy and Denbighshire","Wales","420","400","39790","37410"
"In post","2021","Welsh Government","Flintshire and Wrexham","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Gwent Valleys","Wales","230","210","38110","37410"
"In post","2021","Welsh Government","Gwynedd","Wales","110","100","29970","28850"
"In post","2021","Welsh Government","Isle of Anglesey","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Monmouthshire and Newport","Wales","70","60","35140","28850"
"In post","2021","Welsh Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Powys","Wales","190","180","34610","28850"
"In post","2021","Welsh Government","South West Wales","Wales","590","560","35510","34490"
"In post","2021","Welsh Government","Swansea","Wales","290","280","41290","37410"
"In post","2021","Welsh Government","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","30","30","[c]","[c]"
"In post","2022","Attorney General's Departments","Berkshire","South East (England)","130","120","42610","39750"
"In post","2022","Attorney General's Departments","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Birmingham","West Midlands (England)","500","470","40340","38000"
"In post","2022","Attorney General's Departments","Blackburn with Darwen","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Bradford","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Bridgend and Neath Port Talbot","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Brighton and Hove","South East (England)","120","120","41250","31560"
"In post","2022","Attorney General's Departments","Bristol, City of","South West (England)","180","170","42390","48080"
"In post","2022","Attorney General's Departments","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Buckinghamshire","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Calderdale and Kirklees","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cambridgeshire CC","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cardiff and Vale of Glamorgan","Wales","230","210","40350","38180"
"In post","2022","Attorney General's Departments","Central Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cheshire East","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Conwy and Denbighshire","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","South West (England)","30","30","[c]","[c]"
"In post","2022","Attorney General's Departments","Croydon","London","60","50","36280","31180"
"In post","2022","Attorney General's Departments","Derby","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon CC","South West (England)","110","100","39890","38000"
"In post","2022","Attorney General's Departments","Dorset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Cumbria","North West (England)","30","30","[c]","[c]"
"In post","2022","Attorney General's Departments","East Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Kent","South East (England)","130","120","39440","30110"
"In post","2022","Attorney General's Departments","East Lothian and Midlothian","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Surrey","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex Haven Gateway","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex Thames Gateway","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Flintshire and Wrexham","Wales","80","70","40300","38180"
"In post","2022","Attorney General's Departments","Gloucestershire CC","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester North East","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester North West","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester South East","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester South West","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gwent Valleys","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hartlepool and Stockton-on-Tees","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Heart of Essex","East of England","200","190","42070","39880"
"In post","2022","Attorney General's Departments","Herefordshire, County of","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hertfordshire CC","East of England","180","160","43430","40000"
"In post","2022","Attorney General's Departments","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent Thames Gateway","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kingston upon Hull, City of","Yorkshire and The Humber","80","70","39670","38270"
"In post","2022","Attorney General's Departments","Lancaster and Wyre","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leeds","Yorkshire and The Humber","460","430","42870","48080"
"In post","2022","Attorney General's Departments","Leicester","East Midlands (England)","140","120","39460","38000"
"In post","2022","Attorney General's Departments","Leicestershire CC and Rutland","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire CC","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Liverpool","North West (England)","380","360","37230","30130"
"In post","2022","Attorney General's Departments","Luton","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Manchester","North West (England)","370","340","40470","38000"
"In post","2022","Attorney General's Departments","Medway","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Mid Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Mid Lancashire","North West (England)","180","170","39820","38000"
"In post","2022","Attorney General's Departments","Monmouthshire and Newport","Wales","[c]","[c]","[c]","[c]"
