"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Internal Audit","London","120","110","56270","53320"
"In post","2022","White","Internal Audit","North East (England)","40","30","[c]","[c]"
"In post","2022","White","Internal Audit","North West (England)","50","50","[c]","[c]"
"In post","2022","White","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Scotland","50","50","[c]","[c]"
"In post","2022","White","Internal Audit","South East (England)","60","50","36740","36460"
"In post","2022","White","Internal Audit","South West (England)","100","90","43960","42510"
"In post","2022","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","West Midlands (England)","40","30","[c]","[c]"
"In post","2022","White","Internal Audit","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2022","White","Legal","East Midlands (England)","400","360","40020","38000"
"In post","2022","White","Legal","East of England","400","360","40770","33840"
"In post","2022","White","Legal","London","2830","2650","55680","54760"
"In post","2022","White","Legal","North East (England)","370","340","39520","33490"
"In post","2022","White","Legal","North West (England)","1040","960","40290","34020"
"In post","2022","White","Legal","Northern Ireland","30","30","[c]","[c]"
"In post","2022","White","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","Scotland","770","730","53230","53490"
"In post","2022","White","Legal","South East (England)","630","570","43310","40000"
"In post","2022","White","Legal","South West (England)","410","380","44160","48080"
"In post","2022","White","Legal","Wales","390","360","40950","40520"
"In post","2022","White","Legal","West Midlands (England)","430","400","42310","40690"
"In post","2022","White","Legal","Yorkshire and The Humber","710","650","41490","35980"
"In post","2022","White","No function","East Midlands (England)","11160","10290","30030","27570"
"In post","2022","White","No function","East of England","10180","9380","30570","28200"
"In post","2022","White","No function","London","26450","25490","45930","40320"
"In post","2022","White","No function","North East (England)","16550","14690","27640","26310"
"In post","2022","White","No function","North West (England)","29260","26790","28920","27570"
"In post","2022","White","No function","Northern Ireland","1440","1350","32210","28920"
"In post","2022","White","No function","Overseas","1310","1300","53800","54470"
"In post","2022","White","No function","Scotland","15000","13650","29190","27570"
"In post","2022","White","No function","South East (England)","16760","15310","31070","28140"
"In post","2022","White","No function","South West (England)","15120","13850","31770","27570"
"In post","2022","White","No function","Unknown","370","360","31470","27570"
"In post","2022","White","No function","Wales","17110","15470","27640","26120"
"In post","2022","White","No function","West Midlands (England)","13580","12460","30390","27570"
"In post","2022","White","No function","Yorkshire and The Humber","15630","14240","30890","27570"
"In post","2022","White","Project Delivery","East Midlands (England)","470","450","39310","37320"
"In post","2022","White","Project Delivery","East of England","530","500","40200","38550"
"In post","2022","White","Project Delivery","London","2350","2250","57470","55820"
"In post","2022","White","Project Delivery","North East (England)","1010","960","42010","40520"
"In post","2022","White","Project Delivery","North West (England)","1730","1640","40200","37910"
"In post","2022","White","Project Delivery","Northern Ireland","70","70","41590","40180"
"In post","2022","White","Project Delivery","Overseas","370","360","55720","55620"
"In post","2022","White","Project Delivery","Scotland","1220","1170","38790","33930"
"In post","2022","White","Project Delivery","South East (England)","1670","1580","38120","36190"
"In post","2022","White","Project Delivery","South West (England)","8950","8620","39750","38070"
"In post","2022","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Wales","530","500","43870","38000"
"In post","2022","White","Project Delivery","West Midlands (England)","630","610","38800","36570"
"In post","2022","White","Project Delivery","Yorkshire and The Humber","550","510","41210","36970"
"In post","2022","White","Property","East Midlands (England)","380","360","38040","33500"
"In post","2022","White","Property","East of England","470","450","34670","33300"
"In post","2022","White","Property","London","890","860","46610","43300"
"In post","2022","White","Property","North East (England)","520","490","32560","27000"
"In post","2022","White","Property","North West (England)","520","500","39200","35310"
"In post","2022","White","Property","Northern Ireland","80","70","29540","27680"
"In post","2022","White","Property","Overseas","140","140","39920","39700"
"In post","2022","White","Property","Scotland","360","350","33240","33000"
"In post","2022","White","Property","South East (England)","800","770","37130","33370"
"In post","2022","White","Property","South West (England)","970","930","34410","33000"
"In post","2022","White","Property","Unknown","30","30","[c]","[c]"
"In post","2022","White","Property","Wales","410","390","34730","31900"
"In post","2022","White","Property","West Midlands (England)","480","450","37880","33370"
"In post","2022","White","Property","Yorkshire and The Humber","660","630","38690","35200"
"In post","2022","White","Security","East Midlands (England)","200","190","30400","28670"
"In post","2022","White","Security","East of England","710","700","34300","33300"
"In post","2022","White","Security","London","1250","1220","42450","39420"
"In post","2022","White","Security","North East (England)","100","100","34160","31820"
"In post","2022","White","Security","North West (England)","280","270","30690","28430"
"In post","2022","White","Security","Northern Ireland","350","350","21890","20560"
"In post","2022","White","Security","Overseas","130","130","40130","34450"
"In post","2022","White","Security","Scotland","1160","1120","30910","26750"
"In post","2022","White","Security","South East (England)","1510","1480","32260","30200"
"In post","2022","White","Security","South West (England)","1060","1030","29040","26030"
"In post","2022","White","Security","Unknown","80","80","30420","27370"
"In post","2022","White","Security","Wales","260","250","27440","24720"
"In post","2022","White","Security","West Midlands (England)","310","300","31220","28890"
"In post","2022","White","Security","Yorkshire and The Humber","720","690","32050","32000"
"In post","2022","White","Unknown","East Midlands (England)","1110","1060","27850","22750"
"In post","2022","White","Unknown","East of England","2550","2400","28090","25310"
"In post","2022","White","Unknown","London","7630","7310","45470","41950"
"In post","2022","White","Unknown","North East (England)","1390","1250","26510","24880"
"In post","2022","White","Unknown","North West (England)","6700","6250","28280","25040"
"In post","2022","White","Unknown","Northern Ireland","810","760","26160","22890"
"In post","2022","White","Unknown","Overseas","440","430","41890","33900"
"In post","2022","White","Unknown","Scotland","13450","12880","39350","34600"
"In post","2022","White","Unknown","South East (England)","6160","5800","30390","26930"
"In post","2022","White","Unknown","South West (England)","3450","3280","31220","26670"
"In post","2022","White","Unknown","Unknown","130","130","35290","33000"
"In post","2022","White","Unknown","Wales","6360","6000","39740","38160"
"In post","2022","White","Unknown","West Midlands (England)","1700","1620","30070","26670"
"In post","2022","White","Unknown","Yorkshire and The Humber","4150","3900","29640","26160"
"Leaver CS","2021","Asian","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","London","160","150","32680","27680"
"Leaver CS","2021","Asian","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2021","Asian","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","London","330","280","31140","29080"
"Leaver CS","2021","Asian","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","North West (England)","70","60","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","West Midlands (England)","80","70","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Yorkshire and The Humber","60","60","[c]","[c]"
"Leaver CS","2021","Black","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
