"Status","Year","Region_ITL2","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","North Yorkshire","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","No function","Yorkshire and The Humber","230","230","31550","26370"
"New entrant CS","2021","North Yorkshire","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Security","Yorkshire and The Humber","60","60","25090","20800"
"New entrant CS","2021","North Yorkshire","Unknown","Yorkshire and The Humber","180","170","27160","27570"
"New entrant CS","2021","Northern Ireland","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","No function","Northern Ireland","240","230","23100","20140"
"New entrant CS","2021","Northern Ireland","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Northern Ireland","70","60","24420","24880"
"New entrant CS","2021","Northumberland and Tyne and Wear","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Communications","North East (England)","330","330","26420","25560"
"New entrant CS","2021","Northumberland and Tyne and Wear","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Debt","North East (England)","320","310","20380","20140"
"New entrant CS","2021","Northumberland and Tyne and Wear","Digital, Data & Technology","North East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Human Resources","North East (England)","40","30","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","No function","North East (England)","450","430","24470","20140"
"New entrant CS","2021","Northumberland and Tyne and Wear","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","North East (England)","1250","1230","24480","21010"
"New entrant CS","2021","Outer London - East and North East","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","No function","London","230","220","26320","26810"
"New entrant CS","2021","Outer London - East and North East","Unknown","London","690","680","29900","31060"
"New entrant CS","2021","Outer London - South","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Debt","London","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - South","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","No function","London","280","270","27650","25850"
"New entrant CS","2021","Outer London - South","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","London","660","650","35110","31060"
"New entrant CS","2021","Outer London - West and North West","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","No function","London","460","440","29820","26880"
"New entrant CS","2021","Outer London - West and North West","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","London","870","860","30270","31060"
"New entrant CS","2021","Overseas","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Digital, Data & Technology","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","No function","West Midlands (England)","540","510","21720","21590"
"New entrant CS","2021","Shropshire and Staffordshire","Project Delivery","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","West Midlands (England)","370","350","27610","27570"
"New entrant CS","2021","South Yorkshire","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Digital, Data & Technology","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","No function","Yorkshire and The Humber","260","250","25180","22920"
"New entrant CS","2021","South Yorkshire","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Yorkshire and The Humber","640","630","25930","21430"
"New entrant CS","2021","Southern Scotland","Debt","Scotland","110","110","20140","20140"
"New entrant CS","2021","Southern Scotland","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","No function","Scotland","120","120","21590","20140"
"New entrant CS","2021","Southern Scotland","Project Delivery","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Unknown","Scotland","190","190","26840","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Legal","South East (England)","30","30","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","No function","South East (England)","490","470","25610","24370"
"New entrant CS","2021","Surrey, East and West Sussex","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","South East (England)","780","760","26570","27570"
"New entrant CS","2021","Tees Valley and Durham","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","No function","North East (England)","310","310","22830","22350"
"New entrant CS","2021","Tees Valley and Durham","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Property","North East (England)","80","80","22680","20880"
"New entrant CS","2021","Tees Valley and Durham","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Unknown","North East (England)","270","260","22830","21010"
"New entrant CS","2021","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Unknown","140","130","31530","28000"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","660","650","29920","27570"
"New entrant CS","2021","West Central Scotland","Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Debt","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","No function","Scotland","380","380","24760","23150"
"New entrant CS","2021","West Central Scotland","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Security","Scotland","60","60","22670","23540"
"New entrant CS","2021","West Central Scotland","Unknown","Scotland","930","910","27410","26160"
"New entrant CS","2021","West Midlands","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Debt","West Midlands (England)","100","90","20140","20140"
"New entrant CS","2021","West Midlands","Digital, Data & Technology","West Midlands (England)","80","80","39310","36500"
"New entrant CS","2021","West Midlands","Finance","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Legal","West Midlands (England)","80","80","34960","30560"
"New entrant CS","2021","West Midlands","No function","West Midlands (England)","920","880","28280","22920"
"New entrant CS","2021","West Midlands","Project Delivery","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","West Midlands","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Unknown","West Midlands (England)","640","620","26200","27570"
"New entrant CS","2021","West Wales and The Valleys","Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Digital, Data & Technology","Wales","60","60","33700","26130"
"New entrant CS","2021","West Wales and The Valleys","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Grants Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","No function","Wales","460","420","22080","21590"
"New entrant CS","2021","West Wales and The Valleys","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Wales","430","420","24540","21010"
"New entrant CS","2021","West Yorkshire","Analysis","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Commercial","Yorkshire and The Humber","60","60","39720","36500"
"New entrant CS","2021","West Yorkshire","Communications","Yorkshire and The Humber","90","90","29800","25560"
"New entrant CS","2021","West Yorkshire","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Debt","Yorkshire and The Humber","60","50","20140","20140"
"New entrant CS","2021","West Yorkshire","Digital, Data & Technology","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Finance","Yorkshire and The Humber","70","70","32450","28970"
"New entrant CS","2021","West Yorkshire","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Legal","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2021","West Yorkshire","No function","Yorkshire and The Humber","890","860","26950","22850"
"New entrant CS","2021","West Yorkshire","Project Delivery","Yorkshire and The Humber","60","60","32640","29040"
"New entrant CS","2021","West Yorkshire","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Unknown","Yorkshire and The Humber","1050","1040","27030","27570"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Debt","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","No function","East of England","570","550","28650","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","East of England","90","80","29260","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","No function","South East (England)","860","830","28210","27700"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Security","South East (England)","80","80","26430","25540"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","South East (England)","160","160","29150","26350"
"New entrant CS","2022","Cheshire","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Digital, Data & Technology","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Cheshire","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Grants Management","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Cheshire","Human Resources","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Cheshire","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","No function","North West (England)","430","410","27180","24800"
"New entrant CS","2022","Cheshire","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","No function","South West (England)","190","180","25040","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Cumbria","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Grants Management","North West (England)","130","120","21590","21300"
"New entrant CS","2022","Cumbria","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","No function","North West (England)","170","150","27570","26220"
"New entrant CS","2022","Cumbria","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Communications","East Midlands (England)","220","220","26570","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Counter Fraud","East Midlands (England)","60","60","29550","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Debt","East Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Digital, Data & Technology","East Midlands (England)","60","60","35540","33080"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Grants Management","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Human Resources","East Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Legal","East Midlands (England)","50","50","30980","25480"
"New entrant CS","2022","Derbyshire and Nottinghamshire","No function","East Midlands (England)","1400","1330","26240","24430"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Project Delivery","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Property","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","East Midlands (England)","80","80","26360","21260"
"New entrant CS","2022","Devon","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Digital, Data & Technology","South West (England)","190","190","26000","24370"
"New entrant CS","2022","Devon","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","No function","South West (England)","490","460","26270","23140"
"New entrant CS","2022","Devon","Project Delivery","South West (England)","70","70","31450","27530"
"New entrant CS","2022","Devon","Property","South West (England)","90","90","24200","21750"
"New entrant CS","2022","Devon","Security","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","South West (England)","60","50","27550","24150"
"New entrant CS","2022","Dorset and Somerset","Analysis","South West (England)","[c]","[c]","[c]","[c]"
