"Status","Year","Region_ITL3","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Bexley and Greenwich","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Female","West Midlands","150","140","26730","22570"
"Leaver Dept.","2021","Birmingham","Male","West Midlands","130","130","28870","23900"
"Leaver Dept.","2021","Blackburn with Darwen","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Female","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","34770","30210"
"Leaver Dept.","2021","Bristol, City of","Male","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","35430","30440"
"Leaver Dept.","2021","Bromley","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Female","Inner London - West","60","60","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Male","Inner London - West","60","60","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Female","East Wales","130","130","29510","27570"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Male","East Wales","110","110","36880","30970"
"Leaver Dept.","2021","Causeway Coast and Glens","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Female","Eastern Scotland","70","70","34330","29190"
"Leaver Dept.","2021","City of Edinburgh","Male","Eastern Scotland","50","50","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Female","Outer London - South","120","120","39590","34840"
"Leaver Dept.","2021","Croydon","Male","Outer London - South","110","100","39630","34250"
"Leaver Dept.","2021","Darlington","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Female","Devon","30","30","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Female","Tees Valley and Durham","60","60","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Male","Tees Valley and Durham","40","40","[c]","[c]"
"Leaver Dept.","2021","Ealing","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Female","West Central Scotland","140","130","27690","26210"
"Leaver Dept.","2021","Glasgow City","Male","West Central Scotland","110","100","28190","26890"
"Leaver Dept.","2021","Gloucestershire","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Female","Greater Manchester","80","80","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Male","Greater Manchester","90","90","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Female","Inner London - East","50","50","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Male","Inner London - East","40","40","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Female","West Yorkshire","150","130","32910","27570"
"Leaver Dept.","2021","Leeds","Male","West Yorkshire","120","100","34830","31860"
"Leaver Dept.","2021","Leicester","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Female","Merseyside","110","100","29470","24890"
"Leaver Dept.","2021","Liverpool","Male","Merseyside","80","80","27090","24310"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Female","Greater Manchester","120","110","32320","29700"
"Leaver Dept.","2021","Manchester","Male","Greater Manchester","90","90","31930","27570"
"Leaver Dept.","2021","Medway","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Female","Lancashire","50","50","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Male","Lancashire","60","60","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Female","East Wales","70","60","36010","30790"
"Leaver Dept.","2021","Monmouthshire and Newport","Male","East Wales","70","70","37750","36360"
"Leaver Dept.","2021","Monmouthshire and Newport","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Female","Derbyshire and Nottinghamshire","90","80","26270","23470"
"Leaver Dept.","2021","Nottingham","Male","Derbyshire and Nottinghamshire","70","70","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Overseas","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Overseas","70","40","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Female","Merseyside","70","60","[c]","[c]"
"Leaver Dept.","2021","Sefton","Male","Merseyside","60","50","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Female","South Yorkshire","80","80","34110","31090"
"Leaver Dept.","2021","Sheffield","Male","South Yorkshire","60","60","35440","32520"
"Leaver Dept.","2021","Shetland Islands","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Female","Hampshire and Isle of Wight","30","30","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Male","Hampshire and Isle of Wight","40","30","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Female","Southern Scotland","50","50","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Male","Southern Scotland","30","30","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
