"Status","Year","Responsibility_level","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SEO/HEO","HM Treasury","Mixed","50","50","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Undeclared","60","50","35050","32960"
"In post","2021","SEO/HEO","HM Treasury","Unknown","50","50","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","White","720","700","36100","34070"
"In post","2021","SEO/HEO","Home Office","Asian","1090","1050","37700","35320"
"In post","2021","SEO/HEO","Home Office","Black","550","540","38180","36370"
"In post","2021","SEO/HEO","Home Office","Chinese","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Home Office","Mixed","190","190","37800","36620"
"In post","2021","SEO/HEO","Home Office","Other ethnicity","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Home Office","Undeclared","620","590","36700","35680"
"In post","2021","SEO/HEO","Home Office","Unknown","360","350","37920","36950"
"In post","2021","SEO/HEO","Home Office","White","5890","5680","36160","35200"
"In post","2021","SEO/HEO","Ministry of Defence","Asian","550","540","37880","37640"
"In post","2021","SEO/HEO","Ministry of Defence","Black","360","360","36920","37000"
"In post","2021","SEO/HEO","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Defence","Mixed","270","260","35780","34800"
"In post","2021","SEO/HEO","Ministry of Defence","Other ethnicity","70","70","37900","37640"
"In post","2021","SEO/HEO","Ministry of Defence","Undeclared","1430","1390","37470","37320"
"In post","2021","SEO/HEO","Ministry of Defence","Unknown","1410","1380","37790","37640"
"In post","2021","SEO/HEO","Ministry of Defence","White","16200","15680","36870","36460"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Asian","100","100","35710","34760"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Black","70","70","36600","35780"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Mixed","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Undeclared","40","30","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Unknown","100","100","36160","34680"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","White","860","840","36320","35500"
"In post","2021","SEO/HEO","Ministry of Justice","Asian","810","760","36980","36480"
"In post","2021","SEO/HEO","Ministry of Justice","Black","530","520","37820","36800"
"In post","2021","SEO/HEO","Ministry of Justice","Chinese","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Justice","Mixed","270","260","37750","36800"
"In post","2021","SEO/HEO","Ministry of Justice","Other ethnicity","80","80","39500","37720"
"In post","2021","SEO/HEO","Ministry of Justice","Undeclared","370","360","38090","37390"
"In post","2021","SEO/HEO","Ministry of Justice","Unknown","1070","1020","35650","34810"
"In post","2021","SEO/HEO","Ministry of Justice","White","9240","8860","38630","37280"
"In post","2021","SEO/HEO","National Crime Agency","Asian","80","80","43640","41910"
"In post","2021","SEO/HEO","National Crime Agency","Black","30","30","[c]","[c]"
"In post","2021","SEO/HEO","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Crime Agency","Mixed","40","40","[c]","[c]"
"In post","2021","SEO/HEO","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Crime Agency","Undeclared","70","70","43990","43710"
"In post","2021","SEO/HEO","National Crime Agency","Unknown","290","290","44830","43710"
"In post","2021","SEO/HEO","National Crime Agency","White","1750","1710","44730","43710"
"In post","2021","SEO/HEO","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Unknown","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","White","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education","Asian","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education","Black","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education","White","610","590","43330","42850"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Asian","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","White","250","250","36010","35450"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","White","90","80","36330","36540"
"In post","2021","SEO/HEO","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","White","60","60","40090","41640"
"In post","2021","SEO/HEO","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Other Cabinet Office Agencies","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Other Cabinet Office Agencies","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Other Cabinet Office Agencies","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Other Cabinet Office Agencies","Undeclared","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Other Cabinet Office Agencies","Unknown","70","70","30780","28340"
"In post","2021","SEO/HEO","Other Cabinet Office Agencies","White","360","350","33780","34800"
"In post","2021","SEO/HEO","Scotland Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scotland Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scotland Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scotland Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scotland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scotland Office","White","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scottish Government","Asian","80","80","39420","38540"
"In post","2021","SEO/HEO","Scottish Government","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scottish Government","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scottish Government","Mixed","50","50","38760","37580"
"In post","2021","SEO/HEO","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Scottish Government","Undeclared","180","160","40600","39500"
"In post","2021","SEO/HEO","Scottish Government","Unknown","1380","1300","38420","38540"
"In post","2021","SEO/HEO","Scottish Government","White","5360","5100","39570","38540"
"In post","2021","SEO/HEO","The National Archives","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","The National Archives","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","The National Archives","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","The National Archives","Unknown","60","60","35460","34770"
"In post","2021","SEO/HEO","The National Archives","White","180","170","35880","34770"
"In post","2021","SEO/HEO","UK Export Finance","Asian","30","30","[c]","[c]"
"In post","2021","SEO/HEO","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","UK Export Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","UK Export Finance","White","130","130","42960","42770"
"In post","2021","SEO/HEO","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","UK Supreme Court","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","United Kingdom Statistics Authority","Asian","50","50","33260","32540"
"In post","2021","SEO/HEO","United Kingdom Statistics Authority","Black","40","40","[c]","[c]"
"In post","2021","SEO/HEO","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","United Kingdom Statistics Authority","Mixed","40","40","[c]","[c]"
"In post","2021","SEO/HEO","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","United Kingdom Statistics Authority","Unknown","440","430","32940","32140"
"In post","2021","SEO/HEO","United Kingdom Statistics Authority","White","1700","1630","33640","33020"
"In post","2021","SEO/HEO","Wales Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wales Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Wales Office","White","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Water Services Regulation Authority","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Water Services Regulation Authority","White","90","80","47680","47620"
"In post","2021","SEO/HEO","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Welsh Government","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Welsh Government","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Welsh Government","Undeclared","110","110","41560","38990"
"In post","2021","SEO/HEO","Welsh Government","Unknown","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Welsh Government","White","2340","2220","40810","37410"
"In post","2021","Unknown","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","White","40","40","[c]","[c]"
"In post","2021","Unknown","Home Office","Asian","30","30","[c]","[c]"
"In post","2021","Unknown","Home Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","White","170","160","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Asian","50","50","36620","33200"
"In post","2021","Unknown","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Undeclared","160","150","44420","41680"
"In post","2021","Unknown","Ministry of Defence","Unknown","2000","2000","37640","34460"
"In post","2021","Unknown","Ministry of Defence","White","1840","1800","41400","39860"
"In post","2021","Unknown","Ministry of Justice","Asian","520","480","29300","28200"
"In post","2021","Unknown","Ministry of Justice","Black","790","770","31090","28200"
"In post","2021","Unknown","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","Mixed","360","330","30530","30210"
"In post","2021","Unknown","Ministry of Justice","Other ethnicity","60","60","30260","30210"
"In post","2021","Unknown","Ministry of Justice","Undeclared","360","340","31340","31420"
"In post","2021","Unknown","Ministry of Justice","Unknown","1090","970","27420","24800"
"In post","2021","Unknown","Ministry of Justice","White","8950","8260","30180","30210"
"In post","2021","Unknown","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Attorney General's Departments","Asian","190","170","22940","23770"
"In post","2022","AA/AO","Attorney General's Departments","Black","120","110","23320","23770"
"In post","2022","AA/AO","Attorney General's Departments","Mixed","40","30","[c]","[c]"
"In post","2022","AA/AO","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Attorney General's Departments","Unknown","150","130","23010","23720"
"In post","2022","AA/AO","Attorney General's Departments","White","1000","930","22550","22200"
"In post","2022","AA/AO","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Cabinet Office","Unknown","110","100","21710","21170"
"In post","2022","AA/AO","Cabinet Office","White","310","290","21600","21050"
"In post","2022","AA/AO","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Charity Commission","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Charity Commission","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Asian","110","100","21830","21130"
"In post","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Black","40","40","[c]","[c]"
"In post","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Undeclared","40","40","[c]","[c]"
"In post","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Unknown","370","350","21240","21130"
"In post","2022","AA/AO","Department for Business, Energy and Industrial Strategy","White","900","820","21570","21430"
"In post","2022","AA/AO","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Education","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Education","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Education","White","70","70","21630","21250"
"In post","2022","AA/AO","Department for Environment, Food and Rural Affairs","Asian","80","70","22430","21300"
"In post","2022","AA/AO","Department for Environment, Food and Rural Affairs","Black","40","40","[c]","[c]"
"In post","2022","AA/AO","Department for Environment, Food and Rural Affairs","Mixed","30","30","[c]","[c]"
"In post","2022","AA/AO","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Environment, Food and Rural Affairs","Undeclared","60","60","21610","21300"
"In post","2022","AA/AO","Department for Environment, Food and Rural Affairs","Unknown","700","660","21430","21300"
"In post","2022","AA/AO","Department for Environment, Food and Rural Affairs","White","1480","1340","21760","21300"
"In post","2022","AA/AO","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for International Trade","White","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Levelling Up, Housing and Communities","Asian","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Levelling Up, Housing and Communities","Black","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Levelling Up, Housing and Communities","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Levelling Up, Housing and Communities","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Levelling Up, Housing and Communities","Unknown","40","40","[c]","[c]"
"In post","2022","AA/AO","Department for Levelling Up, Housing and Communities","White","140","130","22630","22560"
"In post","2022","AA/AO","Department for Transport","Asian","120","110","23040","21840"
"In post","2022","AA/AO","Department for Transport","Black","40","30","[c]","[c]"
"In post","2022","AA/AO","Department for Transport","Mixed","50","40","[c]","[c]"
"In post","2022","AA/AO","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department for Transport","Undeclared","300","270","23780","21840"
"In post","2022","AA/AO","Department for Transport","Unknown","920","840","22250","21840"
"In post","2022","AA/AO","Department for Transport","White","4290","3680","21770","21840"
"In post","2022","AA/AO","Department for Work and Pensions","Asian","2420","2050","21950","21260"
"In post","2022","AA/AO","Department for Work and Pensions","Black","870","790","22820","21790"
"In post","2022","AA/AO","Department for Work and Pensions","Mixed","480","430","21820","21260"
"In post","2022","AA/AO","Department for Work and Pensions","Other ethnicity","130","110","22100","21260"
"In post","2022","AA/AO","Department for Work and Pensions","Undeclared","1490","1260","21510","21260"
"In post","2022","AA/AO","Department for Work and Pensions","Unknown","1940","1710","21440","21260"
"In post","2022","AA/AO","Department for Work and Pensions","White","22000","18920","21270","21260"
"In post","2022","AA/AO","Department of Health and Social Care","Asian","140","120","22230","22350"
"In post","2022","AA/AO","Department of Health and Social Care","Black","70","60","22690","23570"
"In post","2022","AA/AO","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department of Health and Social Care","Undeclared","40","30","[c]","[c]"
"In post","2022","AA/AO","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Department of Health and Social Care","White","520","460","21230","20400"
"In post","2022","AA/AO","Estyn","Asian","[c]","[c]","[c]","[c]"
