"Status","Year","Profession_of_post","Disability","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Declared non-disabled","AA/AO","600","560","20480","21170"
"In post","2022","Property","Declared non-disabled","EO","990","920","27430","26950"
"In post","2022","Property","Declared non-disabled","G6/G7","1110","1080","58680","57600"
"In post","2022","Property","Declared non-disabled","SCS","70","70","88430","80190"
"In post","2022","Property","Declared non-disabled","SEO/HEO","2430","2330","37820","36500"
"In post","2022","Property","Declared non-disabled","Unknown","40","40","[c]","[c]"
"In post","2022","Property","Undeclared","AA/AO","70","60","20500","21170"
"In post","2022","Property","Undeclared","EO","120","110","27660","27000"
"In post","2022","Property","Undeclared","G6/G7","90","90","59580","58250"
"In post","2022","Property","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","SEO/HEO","250","240","39050","38000"
"In post","2022","Property","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","AA/AO","240","220","19240","19010"
"In post","2022","Property","Unknown","EO","310","300","26710","26350"
"In post","2022","Property","Unknown","G6/G7","200","190","56660","54850"
"In post","2022","Property","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","SEO/HEO","480","470","37150","36500"
"In post","2022","Psychology","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Declared disabled","EO","40","40","[c]","[c]"
"In post","2022","Psychology","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Declared disabled","SEO/HEO","70","70","35830","31180"
"In post","2022","Psychology","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Declared non-disabled","AA/AO","50","40","[c]","[c]"
"In post","2022","Psychology","Declared non-disabled","EO","280","280","26480","26590"
"In post","2022","Psychology","Declared non-disabled","G6/G7","100","90","65650","65520"
"In post","2022","Psychology","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Declared non-disabled","SEO/HEO","680","650","37170","33900"
"In post","2022","Psychology","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Undeclared","EO","30","30","[c]","[c]"
"In post","2022","Psychology","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Undeclared","SEO/HEO","80","80","39640","39670"
"In post","2022","Psychology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Unknown","EO","60","60","30310","31700"
"In post","2022","Psychology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Unknown","SEO/HEO","60","60","34330","30460"
"In post","2022","Science and Engineering","Declared disabled","AA/AO","110","100","22240","22450"
"In post","2022","Science and Engineering","Declared disabled","EO","180","170","26270","26370"
"In post","2022","Science and Engineering","Declared disabled","G6/G7","150","140","54700","53750"
"In post","2022","Science and Engineering","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Declared disabled","SEO/HEO","500","470","37280","37730"
"In post","2022","Science and Engineering","Declared disabled","Unknown","80","80","39840","37400"
"In post","2022","Science and Engineering","Declared non-disabled","AA/AO","790","770","21630","21800"
"In post","2022","Science and Engineering","Declared non-disabled","EO","1400","1360","26170","26370"
"In post","2022","Science and Engineering","Declared non-disabled","G6/G7","2420","2310","55470","54410"
"In post","2022","Science and Engineering","Declared non-disabled","SCS","60","60","93530","89300"
"In post","2022","Science and Engineering","Declared non-disabled","SEO/HEO","5230","5030","36920","38070"
"In post","2022","Science and Engineering","Declared non-disabled","Unknown","560","560","40900","38450"
"In post","2022","Science and Engineering","Undeclared","AA/AO","60","60","22530","22750"
"In post","2022","Science and Engineering","Undeclared","EO","120","120","28190","28150"
"In post","2022","Science and Engineering","Undeclared","G6/G7","90","80","58320","57230"
"In post","2022","Science and Engineering","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Undeclared","SEO/HEO","330","320","38090","38250"
"In post","2022","Science and Engineering","Undeclared","Unknown","60","60","44170","43800"
"In post","2022","Science and Engineering","Unknown","AA/AO","140","130","22130","22310"
"In post","2022","Science and Engineering","Unknown","EO","280","270","25090","26020"
"In post","2022","Science and Engineering","Unknown","G6/G7","480","450","58600","55420"
"In post","2022","Science and Engineering","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","SEO/HEO","780","740","38340","40060"
"In post","2022","Science and Engineering","Unknown","Unknown","110","110","39630","33000"
"In post","2022","Security","Declared disabled","AA/AO","340","320","26770","22410"
"In post","2022","Security","Declared disabled","EO","120","120","31890","28240"
"In post","2022","Security","Declared disabled","G6/G7","40","40","[c]","[c]"
"In post","2022","Security","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Security","Declared disabled","SEO/HEO","180","170","38270","36480"
"In post","2022","Security","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Declared non-disabled","AA/AO","3400","3320","26140","21960"
"In post","2022","Security","Declared non-disabled","EO","710","690","33230","29200"
"In post","2022","Security","Declared non-disabled","G6/G7","350","350","59540","58240"
"In post","2022","Security","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Security","Declared non-disabled","SEO/HEO","1320","1290","39270","37590"
"In post","2022","Security","Declared non-disabled","Unknown","130","130","32970","29640"
"In post","2022","Security","Undeclared","AA/AO","420","410","27980","22710"
"In post","2022","Security","Undeclared","EO","110","100","36710","40190"
"In post","2022","Security","Undeclared","G6/G7","40","40","[c]","[c]"
"In post","2022","Security","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Security","Undeclared","SEO/HEO","200","190","41970","39720"
"In post","2022","Security","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","AA/AO","1430","1410","28860","25540"
"In post","2022","Security","Unknown","EO","120","110","35730","32260"
"In post","2022","Security","Unknown","G6/G7","90","90","57860","55210"
"In post","2022","Security","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","SEO/HEO","220","220","38650","37450"
"In post","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Declared disabled","EO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Declared disabled","G6/G7","30","30","[c]","[c]"
"In post","2022","Social Research","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Declared disabled","SEO/HEO","90","90","36760","37880"
"In post","2022","Social Research","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Declared non-disabled","G6/G7","280","260","58130","57460"
"In post","2022","Social Research","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Declared non-disabled","SEO/HEO","510","490","36790","37610"
"In post","2022","Social Research","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Unknown","EO","40","40","[c]","[c]"
"In post","2022","Social Research","Unknown","G6/G7","50","50","55830","54290"
"In post","2022","Social Research","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Unknown","SEO/HEO","240","230","35710","37930"
"In post","2022","Statistics","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Declared disabled","EO","30","30","[c]","[c]"
"In post","2022","Statistics","Declared disabled","G6/G7","70","60","59500","59770"
"In post","2022","Statistics","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Declared disabled","SEO/HEO","140","140","37010","37610"
"In post","2022","Statistics","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Declared non-disabled","EO","160","160","28160","28310"
"In post","2022","Statistics","Declared non-disabled","G6/G7","570","550","58490","59100"
"In post","2022","Statistics","Declared non-disabled","SCS","40","40","[c]","[c]"
"In post","2022","Statistics","Declared non-disabled","SEO/HEO","810","780","37630","37860"
"In post","2022","Statistics","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Undeclared","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Statistics","Unknown","AA/AO","40","40","[c]","[c]"
"In post","2022","Statistics","Unknown","EO","50","50","27800","28310"
"In post","2022","Statistics","Unknown","G6/G7","110","110","55090","53360"
"In post","2022","Statistics","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","SEO/HEO","260","250","36660","37280"
"In post","2022","Tax","Declared disabled","AA/AO","200","180","21590","21250"
"In post","2022","Tax","Declared disabled","EO","350","320","27760","26820"
"In post","2022","Tax","Declared disabled","G6/G7","260","250","58950","55210"
"In post","2022","Tax","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Declared disabled","SEO/HEO","750","710","36410","33430"
"In post","2022","Tax","Declared non-disabled","AA/AO","1550","1450","21380","21250"
"In post","2022","Tax","Declared non-disabled","EO","2650","2500","27360","26820"
"In post","2022","Tax","Declared non-disabled","G6/G7","2100","2010","59570","55210"
"In post","2022","Tax","Declared non-disabled","SCS","70","70","82160","78810"
"In post","2022","Tax","Declared non-disabled","SEO/HEO","5210","4980","36200","33370"
"In post","2022","Tax","Undeclared","AA/AO","70","70","21350","21250"
"In post","2022","Tax","Undeclared","EO","190","180","28050","26820"
"In post","2022","Tax","Undeclared","G6/G7","230","220","59550","55210"
"In post","2022","Tax","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Undeclared","SEO/HEO","430","400","36600","33730"
"In post","2022","Tax","Unknown","AA/AO","1580","1470","21310","21250"
"In post","2022","Tax","Unknown","EO","1610","1540","27290","26820"
"In post","2022","Tax","Unknown","G6/G7","410","390","59120","55210"
"In post","2022","Tax","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Unknown","SEO/HEO","1920","1850","35590","33370"
"In post","2022","Unknown","Declared disabled","AA/AO","450","410","22900","22140"
"In post","2022","Unknown","Declared disabled","EO","510","480","28030","27500"
"In post","2022","Unknown","Declared disabled","G6/G7","580","570","59950","57570"
"In post","2022","Unknown","Declared disabled","SCS","80","70","88380","78970"
"In post","2022","Unknown","Declared disabled","SEO/HEO","970","950","37560","36130"
"In post","2022","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","AA/AO","2530","2400","23250","22810"
"In post","2022","Unknown","Declared non-disabled","EO","3080","2990","28240","27500"
"In post","2022","Unknown","Declared non-disabled","G6/G7","4440","4310","61200","60640"
"In post","2022","Unknown","Declared non-disabled","SCS","760","740","95960","84740"
"In post","2022","Unknown","Declared non-disabled","SEO/HEO","6420","6240","38020","37300"
"In post","2022","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","AA/AO","110","100","22300","21260"
"In post","2022","Unknown","Undeclared","EO","120","120","27660","27230"
"In post","2022","Unknown","Undeclared","G6/G7","200","190","60330","58600"
"In post","2022","Unknown","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","SEO/HEO","340","330","37320","36130"
"In post","2022","Unknown","Unknown","AA/AO","1750","1640","22980","22140"
"In post","2022","Unknown","Unknown","EO","1720","1670","27930","27230"
"In post","2022","Unknown","Unknown","G6/G7","2880","2820","62940","62170"
"In post","2022","Unknown","Unknown","SCS","360","350","101550","94000"
"In post","2022","Unknown","Unknown","SEO/HEO","4910","4810","35310","33250"
"In post","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Declared disabled","EO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Declared non-disabled","G6/G7","100","100","54910","54340"
"In post","2022","Veterinarian","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Declared non-disabled","SEO/HEO","200","190","40170","37910"
"In post","2022","Veterinarian","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Unknown","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Commercial","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","G6/G7","30","30","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Declared non-disabled","SEO/HEO","60","60","37560","37400"
"Leaver CS","2021","Commercial","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Declared non-disabled","SEO/HEO","70","60","36680","35860"
"Leaver CS","2021","Communications","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Declared non-disabled","EO","40","40","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Declared non-disabled","G6/G7","60","50","60580","59740"
"Leaver CS","2021","Digital, Data and Technology","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Declared non-disabled","SEO/HEO","100","100","38450","38450"
"Leaver CS","2021","Digital, Data and Technology","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Unknown","EO","30","30","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Unknown","G6/G7","50","50","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Unknown","SEO/HEO","60","60","37740","37770"
"Leaver CS","2021","Economics","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Unknown","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Declared non-disabled","G6/G7","50","40","[c]","[c]"
"Leaver CS","2021","Finance","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Declared non-disabled","SEO/HEO","70","70","39800","39520"
"Leaver CS","2021","Finance","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Declared non-disabled","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Human Resources","Declared non-disabled","EO","30","30","[c]","[c]"
"Leaver CS","2021","Human Resources","Declared non-disabled","G6/G7","30","30","[c]","[c]"
"Leaver CS","2021","Human Resources","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Declared non-disabled","SEO/HEO","80","70","38390","38260"
"Leaver CS","2021","Human Resources","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Declared non-disabled","G6/G7","40","30","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
