"Status","Year","Region_ITL1","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","South West (England)","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Digital, Data & Technology","Devon","1650","1560","38700","38450"
"In post","2022","South West (England)","Digital, Data & Technology","Dorset and Somerset","310","300","37430","34570"
"In post","2022","South West (England)","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","1740","1690","38750","36250"
"In post","2022","South West (England)","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Finance","Devon","130","120","39060","35310"
"In post","2022","South West (England)","Finance","Dorset and Somerset","50","40","[c]","[c]"
"In post","2022","South West (England)","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","1070","1020","39150","34540"
"In post","2022","South West (England)","Grants Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Grants Management","Devon","180","170","26410","25190"
"In post","2022","South West (England)","Grants Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","27520","24920"
"In post","2022","South West (England)","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Human Resources","Devon","150","140","36960","33130"
"In post","2022","South West (England)","Human Resources","Dorset and Somerset","80","80","33900","31740"
"In post","2022","South West (England)","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","880","820","36190","33220"
"In post","2022","South West (England)","Internal Audit","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","43630","41600"
"In post","2022","South West (England)","Legal","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"In post","2022","South West (England)","Legal","Devon","120","120","41370","38790"
"In post","2022","South West (England)","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","350","330","45480","48080"
"In post","2022","South West (England)","No function","Cornwall and Isles of Scilly","1120","1020","27360","27570"
"In post","2022","South West (England)","No function","Devon","4240","3770","28500","27130"
"In post","2022","South West (England)","No function","Dorset and Somerset","3100","2840","29420","27570"
"In post","2022","South West (England)","No function","Gloucestershire, Wiltshire and Bath/Bristol area","10360","9670","33700","29230"
"In post","2022","South West (England)","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Project Delivery","Devon","640","610","38560","38550"
"In post","2022","South West (England)","Project Delivery","Dorset and Somerset","400","380","35110","33850"
"In post","2022","South West (England)","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","9910","9570","39610","38070"
"In post","2022","South West (England)","Property","Cornwall and Isles of Scilly","60","60","32000","31900"
"In post","2022","South West (England)","Property","Devon","580","540","29420","25000"
"In post","2022","South West (England)","Property","Dorset and Somerset","90","90","35520","33300"
"In post","2022","South West (England)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","540","520","37640","33370"
"In post","2022","South West (England)","Security","Cornwall and Isles of Scilly","50","50","22900","19810"
"In post","2022","South West (England)","Security","Devon","440","430","28570","25000"
"In post","2022","South West (England)","Security","Dorset and Somerset","160","160","25080","21170"
"In post","2022","South West (England)","Security","Gloucestershire, Wiltshire and Bath/Bristol area","650","640","31050","29210"
"In post","2022","South West (England)","Unknown","Cornwall and Isles of Scilly","330","310","26220","22200"
"In post","2022","South West (England)","Unknown","Devon","760","710","30470","26350"
"In post","2022","South West (England)","Unknown","Dorset and Somerset","720","690","28480","26350"
"In post","2022","South West (England)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","2340","2230","33110","29200"
"In post","2022","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","70","70","52900","49700"
"In post","2022","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Unknown","70","60","25610","25110"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","60","60","40530","37300"
"In post","2022","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","40","40","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","890","850","31540","29250"
"In post","2022","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","40","40","[c]","[c]"
"In post","2022","Unknown","Security","Unknown","110","110","30230","27370"
"In post","2022","Unknown","Unknown","Unknown","1940","1930","37440","34020"
"In post","2022","Wales","Analysis","East Wales","1300","1250","37260","36840"
"In post","2022","Wales","Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Commercial","East Wales","160","160","38310","32890"
"In post","2022","Wales","Commercial","West Wales and The Valleys","200","180","32950","30730"
"In post","2022","Wales","Communications","East Wales","860","820","31200","26820"
"In post","2022","Wales","Communications","West Wales and The Valleys","80","70","31270","26780"
"In post","2022","Wales","Counter Fraud","East Wales","640","580","30870","27570"
"In post","2022","Wales","Counter Fraud","West Wales and The Valleys","410","370","26640","27570"
"In post","2022","Wales","Debt","East Wales","390","370","24030","21250"
"In post","2022","Wales","Debt","West Wales and The Valleys","70","60","22100","21260"
"In post","2022","Wales","Digital, Data & Technology","East Wales","1110","1080","41290","38000"
"In post","2022","Wales","Digital, Data & Technology","West Wales and The Valleys","990","970","39260","37800"
"In post","2022","Wales","Finance","East Wales","220","210","35900","31990"
"In post","2022","Wales","Finance","West Wales and The Valleys","230","220","35160","31990"
"In post","2022","Wales","Grants Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Human Resources","East Wales","480","450","36490","32000"
"In post","2022","Wales","Human Resources","West Wales and The Valleys","290","280","32580","30730"
"In post","2022","Wales","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Legal","East Wales","390","370","41090","41420"
"In post","2022","Wales","Legal","West Wales and The Valleys","100","90","44710","48080"
"In post","2022","Wales","No function","East Wales","10040","9350","29830","26820"
"In post","2022","Wales","No function","West Wales and The Valleys","11310","10060","25420","21840"
"In post","2022","Wales","Project Delivery","East Wales","440","420","44850","40180"
"In post","2022","Wales","Project Delivery","West Wales and The Valleys","200","190","41170","33840"
"In post","2022","Wales","Property","East Wales","330","310","34930","31900"
"In post","2022","Wales","Property","West Wales and The Valleys","180","170","33400","30730"
"In post","2022","Wales","Security","East Wales","190","190","29800","25640"
"In post","2022","Wales","Security","West Wales and The Valleys","120","120","25150","24720"
"In post","2022","Wales","Unknown","East Wales","4290","4050","40150","38160"
"In post","2022","Wales","Unknown","West Wales and The Valleys","2820","2670","38470","38160"
"In post","2022","West Midlands (England)","Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Analysis","West Midlands","80","70","40630","38000"
"In post","2022","West Midlands (England)","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Commercial","Shropshire and Staffordshire","170","160","38190","33300"
"In post","2022","West Midlands (England)","Commercial","West Midlands","130","120","51840","42290"
"In post","2022","West Midlands (England)","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Communications","Shropshire and Staffordshire","50","50","[c]","[c]"
"In post","2022","West Midlands (England)","Communications","West Midlands","560","550","30230","26820"
"In post","2022","West Midlands (England)","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","60","50","28590","27570"
"In post","2022","West Midlands (England)","Counter Fraud","Shropshire and Staffordshire","110","100","28880","27570"
"In post","2022","West Midlands (England)","Counter Fraud","West Midlands","1130","1030","31600","27570"
"In post","2022","West Midlands (England)","Debt","Herefordshire, Worcestershire and Warwickshire","220","180","22130","21260"
"In post","2022","West Midlands (England)","Debt","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Debt","West Midlands","620","560","22690","21250"
"In post","2022","West Midlands (England)","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","140","140","30860","26670"
"In post","2022","West Midlands (England)","Digital, Data & Technology","Shropshire and Staffordshire","570","550","41060","40180"
"In post","2022","West Midlands (England)","Digital, Data & Technology","West Midlands","600","590","40190","36500"
"In post","2022","West Midlands (England)","Finance","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"In post","2022","West Midlands (England)","Finance","Shropshire and Staffordshire","160","160","40860","40180"
"In post","2022","West Midlands (England)","Finance","West Midlands","650","630","37910","36500"
"In post","2022","West Midlands (England)","Grants Management","Herefordshire, Worcestershire and Warwickshire","160","150","25080","21300"
"In post","2022","West Midlands (England)","Grants Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Grants Management","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Human Resources","Herefordshire, Worcestershire and Warwickshire","110","100","36100","31740"
"In post","2022","West Midlands (England)","Human Resources","Shropshire and Staffordshire","140","130","36190","33300"
"In post","2022","West Midlands (England)","Human Resources","West Midlands","300","290","39780","34290"
"In post","2022","West Midlands (England)","Internal Audit","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Legal","Shropshire and Staffordshire","80","70","44120","48080"
"In post","2022","West Midlands (England)","Legal","West Midlands","600","560","41090","38180"
"In post","2022","West Midlands (England)","No function","Herefordshire, Worcestershire and Warwickshire","2690","2520","29470","27570"
"In post","2022","West Midlands (England)","No function","Shropshire and Staffordshire","5750","5280","28300","27120"
"In post","2022","West Midlands (England)","No function","West Midlands","13390","12320","29920","27570"
"In post","2022","West Midlands (England)","Project Delivery","Herefordshire, Worcestershire and Warwickshire","170","160","26680","24920"
"In post","2022","West Midlands (England)","Project Delivery","Shropshire and Staffordshire","330","320","41250","40180"
"In post","2022","West Midlands (England)","Project Delivery","West Midlands","410","400","41110","39580"
"In post","2022","West Midlands (England)","Property","Herefordshire, Worcestershire and Warwickshire","50","50","[c]","[c]"
"In post","2022","West Midlands (England)","Property","Shropshire and Staffordshire","280","270","36640","33300"
"In post","2022","West Midlands (England)","Property","West Midlands","370","350","39090","33370"
"In post","2022","West Midlands (England)","Security","Herefordshire, Worcestershire and Warwickshire","150","150","32100","32860"
"In post","2022","West Midlands (England)","Security","Shropshire and Staffordshire","180","180","30580","26820"
"In post","2022","West Midlands (England)","Security","West Midlands","70","70","32410","30130"
"In post","2022","West Midlands (England)","Unknown","Herefordshire, Worcestershire and Warwickshire","330","310","26270","21830"
"In post","2022","West Midlands (England)","Unknown","Shropshire and Staffordshire","1030","980","31660","29350"
"In post","2022","West Midlands (England)","Unknown","West Midlands","1140","1070","28490","25310"
"In post","2022","Yorkshire and The Humber","Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Analysis","South Yorkshire","210","200","45350","42420"
"In post","2022","Yorkshire and The Humber","Analysis","West Yorkshire","260","250","40150","36820"
"In post","2022","Yorkshire and The Humber","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Commercial","North Yorkshire","80","80","42660","38180"
"In post","2022","Yorkshire and The Humber","Commercial","South Yorkshire","120","120","43740","36780"
"In post","2022","Yorkshire and The Humber","Commercial","West Yorkshire","300","290","48070","42240"
"In post","2022","Yorkshire and The Humber","Communications","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Communications","South Yorkshire","60","50","40770","38950"
"In post","2022","Yorkshire and The Humber","Communications","West Yorkshire","660","650","32430","26820"
"In post","2022","Yorkshire and The Humber","Counter Fraud","East Yorkshire and Northern Lincolnshire","90","80","28150","27570"
"In post","2022","Yorkshire and The Humber","Counter Fraud","North Yorkshire","80","70","31030","30810"
"In post","2022","Yorkshire and The Humber","Counter Fraud","South Yorkshire","140","120","28450","27570"
"In post","2022","Yorkshire and The Humber","Counter Fraud","West Yorkshire","1110","1040","32690","28920"
"In post","2022","Yorkshire and The Humber","Debt","South Yorkshire","260","220","22630","21260"
"In post","2022","Yorkshire and The Humber","Debt","West Yorkshire","710","620","23900","21260"
"In post","2022","Yorkshire and The Humber","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Digital, Data & Technology","North Yorkshire","200","200","38420","36810"
"In post","2022","Yorkshire and The Humber","Digital, Data & Technology","South Yorkshire","490","470","43520","40160"
"In post","2022","Yorkshire and The Humber","Digital, Data & Technology","West Yorkshire","830","800","42080","38500"
"In post","2022","Yorkshire and The Humber","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Finance","North Yorkshire","120","120","38840","36790"
"In post","2022","Yorkshire and The Humber","Finance","South Yorkshire","530","500","38120","35310"
"In post","2022","Yorkshire and The Humber","Finance","West Yorkshire","1100","1000","34390","29720"
"In post","2022","Yorkshire and The Humber","Grants Management","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Grants Management","North Yorkshire","170","160","26340","24920"
"In post","2022","Yorkshire and The Humber","Grants Management","West Yorkshire","70","70","24850","21300"
"In post","2022","Yorkshire and The Humber","Human Resources","East Yorkshire and Northern Lincolnshire","40","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Human Resources","North Yorkshire","130","130","39180","34610"
"In post","2022","Yorkshire and The Humber","Human Resources","South Yorkshire","230","210","37970","33300"
"In post","2022","Yorkshire and The Humber","Human Resources","West Yorkshire","480","450","40220","36050"
"In post","2022","Yorkshire and The Humber","Internal Audit","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Internal Audit","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Internal Audit","West Yorkshire","30","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Legal","East Yorkshire and Northern Lincolnshire","90","80","42160","48080"
"In post","2022","Yorkshire and The Humber","Legal","North Yorkshire","70","70","48130","53780"
"In post","2022","Yorkshire and The Humber","Legal","South Yorkshire","140","130","35900","28430"
"In post","2022","Yorkshire and The Humber","Legal","West Yorkshire","640","600","41230","37750"
"In post","2022","Yorkshire and The Humber","No function","East Yorkshire and Northern Lincolnshire","3770","3410","28000","27130"
"In post","2022","Yorkshire and The Humber","No function","North Yorkshire","1840","1710","33850","29180"
"In post","2022","Yorkshire and The Humber","No function","South Yorkshire","4960","4480","30570","27570"
"In post","2022","Yorkshire and The Humber","No function","West Yorkshire","10870","10070","30530","27570"
"In post","2022","Yorkshire and The Humber","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Project Delivery","North Yorkshire","100","90","38870","37630"
"In post","2022","Yorkshire and The Humber","Project Delivery","South Yorkshire","140","120","40200","35440"
"In post","2022","Yorkshire and The Humber","Project Delivery","West Yorkshire","450","430","41150","36630"
"In post","2022","Yorkshire and The Humber","Property","East Yorkshire and Northern Lincolnshire","110","110","35950","31900"
"In post","2022","Yorkshire and The Humber","Property","North Yorkshire","180","170","35650","33300"
"In post","2022","Yorkshire and The Humber","Property","South Yorkshire","180","170","40160","36500"
"In post","2022","Yorkshire and The Humber","Property","West Yorkshire","400","370","38290","33740"
"In post","2022","Yorkshire and The Humber","Security","East Yorkshire and Northern Lincolnshire","60","60","36520","39070"
"In post","2022","Yorkshire and The Humber","Security","North Yorkshire","740","710","30200","26670"
"In post","2022","Yorkshire and The Humber","Security","South Yorkshire","120","120","37110","38750"
"In post","2022","Yorkshire and The Humber","Security","West Yorkshire","80","70","37770","34310"
"In post","2022","Yorkshire and The Humber","Unknown","East Yorkshire and Northern Lincolnshire","720","700","26420","26670"
"In post","2022","Yorkshire and The Humber","Unknown","North Yorkshire","870","840","27880","22330"
"In post","2022","Yorkshire and The Humber","Unknown","South Yorkshire","2900","2680","29610","25040"
"In post","2022","Yorkshire and The Humber","Unknown","West Yorkshire","1160","1100","31240","27370"
"Leaver CS","2021","East Midlands (England)","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Debt","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Grants Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","No function","Derbyshire and Nottinghamshire","300","270","24930","21170"
"Leaver CS","2021","East Midlands (England)","No function","Leicestershire, Rutland and Northamptonshire","270","240","23800","20100"
"Leaver CS","2021","East Midlands (England)","No function","Lincolnshire","100","90","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Derbyshire and Nottinghamshire","250","220","26590","25480"
"Leaver CS","2021","East Midlands (England)","Unknown","Leicestershire, Rutland and Northamptonshire","320","280","25900","26890"
"Leaver CS","2021","East Midlands (England)","Unknown","Lincolnshire","190","170","29080","29930"
"Leaver CS","2021","East of England","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Communications","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Finance","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Grants Management","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Grants Management","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Human Resources","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Internal Audit","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","No function","Bedfordshire and Hertfordshire","150","140","[c]","[c]"
"Leaver CS","2021","East of England","No function","East Anglia","500","450","33720","26370"
"Leaver CS","2021","East of England","No function","Essex","110","100","28420","21720"
"Leaver CS","2021","East of England","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Property","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Bedfordshire and Hertfordshire","280","240","29420","26910"
"Leaver CS","2021","East of England","Unknown","East Anglia","370","310","25830","26670"
"Leaver CS","2021","East of England","Unknown","Essex","190","160","27550","27240"
"Leaver CS","2021","London","Analysis","Inner London - East","30","30","[c]","[c]"
"Leaver CS","2021","London","Analysis","Inner London - West","110","110","34240","26340"
"Leaver CS","2021","London","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Commercial","Inner London - West","50","50","[c]","[c]"
"Leaver CS","2021","London","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Communications","Inner London - West","100","100","43050","39250"
"Leaver CS","2021","London","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Debt","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Digital, Data & Technology","Inner London - East","70","70","45070","43890"
"Leaver CS","2021","London","Digital, Data & Technology","Inner London - West","80","70","49700","52850"
"Leaver CS","2021","London","Digital, Data & Technology","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Finance","Inner London - West","40","40","[c]","[c]"
"Leaver CS","2021","London","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Human Resources","Inner London - East","30","30","[c]","[c]"
"Leaver CS","2021","London","Human Resources","Inner London - West","80","70","51600","47730"
"Leaver CS","2021","London","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Legal","Inner London - West","220","200","50000","50720"
"Leaver CS","2021","London","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","No function","Inner London - East","430","400","43340","37380"
"Leaver CS","2021","London","No function","Inner London - West","1020","980","41260","32830"
"Leaver CS","2021","London","No function","Outer London - East and North East","120","110","[c]","[c]"
"Leaver CS","2021","London","No function","Outer London - South","70","70","27760","24440"
"Leaver CS","2021","London","No function","Outer London - West and North West","210","190","35320","28520"
"Leaver CS","2021","London","Project Delivery","Inner London - East","30","30","[c]","[c]"
"Leaver CS","2021","London","Project Delivery","Inner London - West","80","70","50910","52070"
"Leaver CS","2021","London","Project Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Property","Inner London - East","30","30","[c]","[c]"
"Leaver CS","2021","London","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Security","Inner London - West","[c]","[c]","[c]","[c]"
