"Status","Year","Region_ITL2","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Outer London - West and North West","Ministry of Justice","Female","810","750","29420","26810"
"In post","2021","Outer London - West and North West","Ministry of Justice","Male","580","560","32440","33590"
"In post","2021","Outer London - West and North West","The National Archives","Female","290","270","35110","32290"
"In post","2021","Outer London - West and North West","The National Archives","Male","250","250","36130","34260"
"In post","2021","Overseas","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for International Trade","Female","40","40","[c]","[c]"
"In post","2021","Overseas","Department for International Trade","Male","110","110","57190","53750"
"In post","2021","Overseas","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Foreign, Commonwealth and Development Office","Female","940","940","52310","53470"
"In post","2021","Overseas","Foreign, Commonwealth and Development Office","Male","1340","1340","51830","53030"
"In post","2021","Overseas","Home Office","Female","130","130","[c]","[c]"
"In post","2021","Overseas","Home Office","Male","200","200","28500","27370"
"In post","2021","Overseas","Ministry of Defence","Female","340","340","41410","40580"
"In post","2021","Overseas","Ministry of Defence","Male","450","450","43330","40580"
"In post","2021","Overseas","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","National Crime Agency","Male","110","110","67570","64330"
"In post","2021","Overseas","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Attorney General's Departments","Female","50","50","39470","38760"
"In post","2021","Shropshire and Staffordshire","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","Female","90","80","30340","26410"
"In post","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","Male","60","60","33400","30430"
"In post","2021","Shropshire and Staffordshire","Department for Transport","Female","40","40","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Transport","Male","150","140","29160","26780"
"In post","2021","Shropshire and Staffordshire","Department for Work and Pensions","Female","1020","860","26450","27570"
"In post","2021","Shropshire and Staffordshire","Department for Work and Pensions","Male","500","470","26730","27570"
"In post","2021","Shropshire and Staffordshire","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","HM Land Registry","Female","220","190","28690","27130"
"In post","2021","Shropshire and Staffordshire","HM Land Registry","Male","120","120","28980","27130"
"In post","2021","Shropshire and Staffordshire","HM Revenue and Customs","Female","470","420","36450","33980"
"In post","2021","Shropshire and Staffordshire","HM Revenue and Customs","Male","410","390","42020","38630"
"In post","2021","Shropshire and Staffordshire","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Ministry of Defence","Female","810","760","31150","26670"
"In post","2021","Shropshire and Staffordshire","Ministry of Defence","Male","860","850","31850","29670"
"In post","2021","Shropshire and Staffordshire","Ministry of Justice","Female","1780","1640","26740","23240"
"In post","2021","Shropshire and Staffordshire","Ministry of Justice","Male","1590","1540","28850","26810"
"In post","2021","Shropshire and Staffordshire","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Attorney General's Departments","Female","100","80","34320","28430"
"In post","2021","South Yorkshire","Attorney General's Departments","Male","40","40","[c]","[c]"
"In post","2021","South Yorkshire","Cabinet Office","Female","60","50","46160","40160"
"In post","2021","South Yorkshire","Cabinet Office","Male","40","40","[c]","[c]"
"In post","2021","South Yorkshire","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Department for Education","Female","770","720","39760","36780"
"In post","2021","South Yorkshire","Department for Education","Male","620","620","41320","36960"
"In post","2021","South Yorkshire","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Department for Transport","Male","70","70","28810","26780"
"In post","2021","South Yorkshire","Department for Work and Pensions","Female","2190","1840","29190","27570"
"In post","2021","South Yorkshire","Department for Work and Pensions","Male","1160","1110","33120","27570"
"In post","2021","South Yorkshire","Department of Health and Social Care","Female","50","50","36010","31470"
"In post","2021","South Yorkshire","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","HM Revenue and Customs","Female","50","40","[c]","[c]"
"In post","2021","South Yorkshire","HM Revenue and Customs","Male","50","50","37700","34120"
"In post","2021","South Yorkshire","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Home Office","Female","1320","1160","27470","24890"
"In post","2021","South Yorkshire","Home Office","Male","1230","1190","27970","24890"
"In post","2021","South Yorkshire","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Ministry of Justice","Female","1070","970","27370","23970"
"In post","2021","South Yorkshire","Ministry of Justice","Male","880","840","31530","27680"
"In post","2021","South Yorkshire","National Crime Agency","Female","50","50","34400","32870"
"In post","2021","South Yorkshire","National Crime Agency","Male","40","40","[c]","[c]"
"In post","2021","South Yorkshire","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Department for Environment, Food and Rural Affairs","Female","40","30","[c]","[c]"
"In post","2021","Southern Scotland","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Department for Transport","Male","40","30","[c]","[c]"
"In post","2021","Southern Scotland","Department for Work and Pensions","Female","630","530","26090","27570"
"In post","2021","Southern Scotland","Department for Work and Pensions","Male","240","230","26880","27570"
"In post","2021","Southern Scotland","Foreign, Commonwealth and Development Office","Female","550","520","39850","33930"
"In post","2021","Southern Scotland","Foreign, Commonwealth and Development Office","Male","420","410","41510","38500"
"In post","2021","Southern Scotland","HM Revenue and Customs","Female","1370","1140","24780","21440"
"In post","2021","Southern Scotland","HM Revenue and Customs","Male","860","800","26090","21440"
"In post","2021","Southern Scotland","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Ministry of Defence","Female","60","60","24120","21830"
"In post","2021","Southern Scotland","Ministry of Defence","Male","280","270","25470","23780"
"In post","2021","Southern Scotland","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Scottish Government","Female","820","720","29630","26570"
"In post","2021","Southern Scotland","Scottish Government","Male","630","610","31870","29190"
"In post","2021","Southern Scotland","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Attorney General's Departments","Female","120","110","41010","33960"
"In post","2021","Surrey, East and West Sussex","Attorney General's Departments","Male","50","50","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs","Female","510","470","34050","29560"
"In post","2021","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs","Male","370","360","39770","34330"
"In post","2021","Surrey, East and West Sussex","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Department for Transport","Female","110","90","32040","27010"
"In post","2021","Surrey, East and West Sussex","Department for Transport","Male","200","190","32810","30780"
"In post","2021","Surrey, East and West Sussex","Department for Work and Pensions","Female","1620","1400","26660","27570"
"In post","2021","Surrey, East and West Sussex","Department for Work and Pensions","Male","840","800","26870","27570"
"In post","2021","Surrey, East and West Sussex","Department of Health and Social Care","Female","60","50","48910","46210"
"In post","2021","Surrey, East and West Sussex","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Foreign, Commonwealth and Development Office","Female","60","50","33030","28640"
"In post","2021","Surrey, East and West Sussex","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","HM Revenue and Customs","Female","360","310","31100","28130"
"In post","2021","Surrey, East and West Sussex","HM Revenue and Customs","Male","340","320","33930","31810"
"In post","2021","Surrey, East and West Sussex","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Home Office","Female","350","300","28010","26620"
"In post","2021","Surrey, East and West Sussex","Home Office","Male","440","390","29120","27760"
"In post","2021","Surrey, East and West Sussex","Ministry of Defence","Female","160","150","27280","21580"
"In post","2021","Surrey, East and West Sussex","Ministry of Defence","Male","120","120","25550","21130"
"In post","2021","Surrey, East and West Sussex","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Ministry of Justice","Female","1310","1200","29910","28200"
"In post","2021","Surrey, East and West Sussex","Ministry of Justice","Male","1150","1100","31490","31220"
"In post","2021","Surrey, East and West Sussex","National Crime Agency","Female","30","30","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","National Crime Agency","Male","50","40","[c]","[c]"
"In post","2021","Tees Valley and Durham","Attorney General's Departments","Female","70","60","36990","28430"
"In post","2021","Tees Valley and Durham","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Department for Education","Female","440","410","36870","36500"
"In post","2021","Tees Valley and Durham","Department for Education","Male","270","260","40140","37100"
"In post","2021","Tees Valley and Durham","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Department for Transport","Male","50","40","[c]","[c]"
"In post","2021","Tees Valley and Durham","Department for Work and Pensions","Female","1610","1350","25080","27570"
"In post","2021","Tees Valley and Durham","Department for Work and Pensions","Male","730","700","25030","27570"
"In post","2021","Tees Valley and Durham","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","HM Land Registry","Female","460","410","27810","27130"
"In post","2021","Tees Valley and Durham","HM Land Registry","Male","250","230","29410","27130"
"In post","2021","Tees Valley and Durham","HM Revenue and Customs","Female","510","450","23380","21100"
"In post","2021","Tees Valley and Durham","HM Revenue and Customs","Male","300","280","24770","21100"
"In post","2021","Tees Valley and Durham","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Home Office","Female","610","490","24030","21430"
"In post","2021","Tees Valley and Durham","Home Office","Male","420","390","25200","21430"
"In post","2021","Tees Valley and Durham","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Ministry of Justice","Female","1620","1480","28040","25400"
"In post","2021","Tees Valley and Durham","Ministry of Justice","Male","1770","1670","29930","29060"
"In post","2021","Tees Valley and Durham","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Female","330","320","36050","32000"
"In post","2021","Unknown","Cabinet Office","Male","280","280","36480","32000"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Female","570","520","30000","27570"
"In post","2021","Unknown","Department for Work and Pensions","Male","320","310","31130","27570"
"In post","2021","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Female","230","220","33740","32700"
"In post","2021","Unknown","Ministry of Defence","Male","1830","1830","37620","34160"
"In post","2021","Unknown","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Female","40","40","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Male","60","60","47110","46340"
"In post","2021","Unknown","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Department for Business, Energy and Industrial Strategy","Female","50","50","28900","28660"
"In post","2021","West Central Scotland","Department for Business, Energy and Industrial Strategy","Male","60","50","32380","30950"
"In post","2021","West Central Scotland","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Department for Transport","Male","110","110","35520","29420"
"In post","2021","West Central Scotland","Department for Work and Pensions","Female","2630","2210","25080","26120"
"In post","2021","West Central Scotland","Department for Work and Pensions","Male","1410","1320","25500","27570"
"In post","2021","West Central Scotland","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","HM Revenue and Customs","Female","1780","1510","26970","25560"
"In post","2021","West Central Scotland","HM Revenue and Customs","Male","1380","1310","28690","25560"
"In post","2021","West Central Scotland","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Home Office","Female","460","410","26830","24890"
"In post","2021","West Central Scotland","Home Office","Male","360","340","27010","24890"
"In post","2021","West Central Scotland","Ministry of Defence","Female","890","830","26940","22080"
"In post","2021","West Central Scotland","Ministry of Defence","Male","1640","1600","31570","28890"
"In post","2021","West Central Scotland","Ministry of Justice","Female","300","270","24760","21490"
"In post","2021","West Central Scotland","Ministry of Justice","Male","240","230","25680","22570"
"In post","2021","West Central Scotland","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","National Crime Agency","Male","40","40","[c]","[c]"
"In post","2021","West Central Scotland","Office of Gas and Electricity Markets","Female","240","240","34900","31720"
"In post","2021","West Central Scotland","Office of Gas and Electricity Markets","Male","270","270","37700","32480"
"In post","2021","West Central Scotland","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Scottish Government","Female","3060","2860","36040","31720"
"In post","2021","West Central Scotland","Scottish Government","Male","2890","2780","36420","33650"
"In post","2021","West Midlands","Attorney General's Departments","Female","330","300","38140","32170"
"In post","2021","West Midlands","Attorney General's Departments","Male","160","160","43130","40420"
"In post","2021","West Midlands","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Department for Business, Energy and Industrial Strategy","Female","370","350","32440","30360"
"In post","2021","West Midlands","Department for Business, Energy and Industrial Strategy","Male","290","280","34370","31000"
"In post","2021","West Midlands","Department for Education","Female","740","710","39870","36780"
"In post","2021","West Midlands","Department for Education","Male","540","540","41850","37100"
"In post","2021","West Midlands","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Department for Transport","Female","70","70","30370","26780"
"In post","2021","West Midlands","Department for Transport","Male","140","140","29830","26780"
"In post","2021","West Midlands","Department for Work and Pensions","Female","3470","2920","26030","27570"
"In post","2021","West Midlands","Department for Work and Pensions","Male","1780","1690","26630","27570"
"In post","2021","West Midlands","Department of Health and Social Care","Female","350","300","40260","33850"
"In post","2021","West Midlands","Department of Health and Social Care","Male","110","110","46690","36330"
"In post","2021","West Midlands","Food Standards Agency","Female","40","30","[c]","[c]"
"In post","2021","West Midlands","Food Standards Agency","Male","50","40","[c]","[c]"
"In post","2021","West Midlands","HM Land Registry","Female","170","150","29860","27130"
"In post","2021","West Midlands","HM Land Registry","Male","100","90","32670","27130"
"In post","2021","West Midlands","HM Revenue and Customs","Female","1620","1460","29990","26000"
"In post","2021","West Midlands","HM Revenue and Customs","Male","1600","1550","32470","31810"
"In post","2021","West Midlands","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Home Office","Female","510","450","27880","25310"
"In post","2021","West Midlands","Home Office","Male","390","380","28640","25530"
"In post","2021","West Midlands","Ministry of Defence","Female","160","150","31990","26670"
"In post","2021","West Midlands","Ministry of Defence","Male","140","140","32770","26670"
"In post","2021","West Midlands","Ministry of Housing, Communities and Local Government","Female","70","70","40190","36340"
"In post","2021","West Midlands","Ministry of Housing, Communities and Local Government","Male","60","60","37100","36340"
"In post","2021","West Midlands","Ministry of Justice","Female","2300","2070","25410","22570"
"In post","2021","West Midlands","Ministry of Justice","Male","1420","1370","26890","22570"
"In post","2021","West Midlands","National Crime Agency","Female","190","180","34970","34140"
"In post","2021","West Midlands","National Crime Agency","Male","260","260","39770","37580"
"In post","2021","West Midlands","Office for Standards in Education","Female","100","100","52200","51360"
"In post","2021","West Midlands","Office for Standards in Education","Male","50","50","61070","74280"
"In post","2021","West Midlands","Office of Qualifications and Examinations Regulation","Female","150","150","43160","39250"
"In post","2021","West Midlands","Office of Qualifications and Examinations Regulation","Male","110","100","48970","46660"
"In post","2021","West Midlands","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Other Cabinet Office Agencies","Female","30","30","[c]","[c]"
"In post","2021","West Midlands","Other Cabinet Office Agencies","Male","40","40","[c]","[c]"
"In post","2021","West Midlands","Water Services Regulation Authority","Female","90","90","49210","43240"
"In post","2021","West Midlands","Water Services Regulation Authority","Male","80","80","51890","50220"
"In post","2021","West Wales and The Valleys","Attorney General's Departments","Female","50","50","38900","33310"
"In post","2021","West Wales and The Valleys","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Department for Environment, Food and Rural Affairs","Female","150","130","27020","24920"
"In post","2021","West Wales and The Valleys","Department for Environment, Food and Rural Affairs","Male","80","80","28820","25540"
"In post","2021","West Wales and The Valleys","Department for Transport","Female","3990","3320","24460","21590"
"In post","2021","West Wales and The Valleys","Department for Transport","Male","2770","2680","29240","25910"
"In post","2021","West Wales and The Valleys","Department for Work and Pensions","Female","2330","2000","25410","27570"
"In post","2021","West Wales and The Valleys","Department for Work and Pensions","Male","1080","1030","25720","27570"
"In post","2021","West Wales and The Valleys","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","HM Land Registry","Female","430","380","28240","27130"
"In post","2021","West Wales and The Valleys","HM Land Registry","Male","290","270","30310","27130"
"In post","2021","West Wales and The Valleys","HM Revenue and Customs","Female","50","50","27240","23700"
"In post","2021","West Wales and The Valleys","HM Revenue and Customs","Male","70","70","34390","28130"
"In post","2021","West Wales and The Valleys","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Home Office","Female","40","40","[c]","[c]"
"In post","2021","West Wales and The Valleys","Home Office","Male","60","60","26890","25240"
"In post","2021","West Wales and The Valleys","Ministry of Defence","Female","70","70","24780","21130"
"In post","2021","West Wales and The Valleys","Ministry of Defence","Male","120","120","25430","21130"
"In post","2021","West Wales and The Valleys","Ministry of Justice","Female","960","870","26720","23840"
"In post","2021","West Wales and The Valleys","Ministry of Justice","Male","470","430","28680","27150"
"In post","2021","West Wales and The Valleys","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","National Crime Agency","Male","30","30","[c]","[c]"
"In post","2021","West Wales and The Valleys","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Welsh Government","Female","1560","1460","37440","37410"
"In post","2021","West Wales and The Valleys","Welsh Government","Male","1000","980","41220","37410"
"In post","2021","West Yorkshire","Attorney General's Departments","Female","290","260","39000","34480"
"In post","2021","West Yorkshire","Attorney General's Departments","Male","160","160","44820","48080"
"In post","2021","West Yorkshire","Cabinet Office","Female","100","100","47700","40250"
"In post","2021","West Yorkshire","Cabinet Office","Male","80","80","46190","39810"
"In post","2021","West Yorkshire","Department for Business, Energy and Industrial Strategy","Female","110","100","31070","30950"
"In post","2021","West Yorkshire","Department for Business, Energy and Industrial Strategy","Male","80","80","33640","30950"
"In post","2021","West Yorkshire","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
