"Status","Year","Ethnicity","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Defence Electronics and Components Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Equipment and Support","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Equipment and Support","Scotland","40","40","[c]","[c]"
"In post","2022","Unknown","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Equipment and Support","South West (England)","510","500","33170","31000"
"In post","2022","Unknown","Defence Equipment and Support","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Science and Technology Laboratory","South East (England)","160","160","35730","33900"
"In post","2022","Unknown","Defence Science and Technology Laboratory","South West (England)","270","260","34860","29230"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","420","410","46800","41500"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","40","40","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","London","120","120","45830","41970"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education (excl. agencies)","London","290","280","47750","45250"
"In post","2022","Unknown","Department for Education (excl. agencies)","North East (England)","40","40","[c]","[c]"
"In post","2022","Unknown","Department for Education (excl. agencies)","North West (England)","90","90","37820","36500"
"In post","2022","Unknown","Department for Education (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education (excl. agencies)","West Midlands (England)","80","80","37760","36500"
"In post","2022","Unknown","Department for Education (excl. agencies)","Yorkshire and The Humber","90","80","37560","32300"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","London","460","450","43830","38750"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","40","40","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","40","40","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","50","40","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","140","130","39890","36970"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","90","80","37990","35900"
"In post","2022","Unknown","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","London","730","720","44810","38660"
"In post","2022","Unknown","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","London","340","330","48540","42910"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport (excl. agencies)","London","550","540","44710","42470"
"In post","2022","Unknown","Department for Transport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport (excl. agencies)","South East (England)","30","30","[c]","[c]"
"In post","2022","Unknown","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","East Midlands (England)","250","220","25130","27570"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","East of England","190","170","27030","27570"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","London","740","720","36290","31060"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","North East (England)","710","660","30260","27570"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","North West (England)","1250","1160","27510","27570"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","Scotland","400","350","24400","21260"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","South East (England)","310","280","27280","27570"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","South West (England)","350","310","24610","23570"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","60","50","34930","29810"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","Wales","330","310","24950","27570"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","West Midlands (England)","400","370","26440","27570"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","590","550","31070","27570"
"In post","2022","Unknown","Department of Health and Social Care (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care (excl. agencies)","London","890","870","47180","43720"
"In post","2022","Unknown","Department of Health and Social Care (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care (excl. agencies)","North West (England)","30","30","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care (excl. agencies)","South West (England)","40","30","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","200","200","41960","36820"
"In post","2022","Unknown","Disclosure Scotland","Scotland","100","90","25390","23230"
"In post","2022","Unknown","Driver and Vehicle Licensing Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Driver and Vehicle Licensing Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Driver and Vehicle Licensing Agency","Wales","740","660","25050","21840"
"In post","2022","Unknown","Driver and Vehicle Licensing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Driver and Vehicle Standards Agency","East Midlands (England)","110","110","30350","26700"
"In post","2022","Unknown","Driver and Vehicle Standards Agency","East of England","50","50","26580","26470"
"In post","2022","Unknown","Driver and Vehicle Standards Agency","London","60","60","30930","30470"
"In post","2022","Unknown","Driver and Vehicle Standards Agency","North East (England)","60","60","25510","26130"
"In post","2022","Unknown","Driver and Vehicle Standards Agency","North West (England)","80","70","26670","26470"
"In post","2022","Unknown","Driver and Vehicle Standards Agency","Scotland","50","50","26660","26580"
"In post","2022","Unknown","Driver and Vehicle Standards Agency","South East (England)","100","100","27890","26470"
"In post","2022","Unknown","Driver and Vehicle Standards Agency","South West (England)","80","70","27860","26700"
"In post","2022","Unknown","Driver and Vehicle Standards Agency","Wales","130","120","27270","26130"
"In post","2022","Unknown","Driver and Vehicle Standards Agency","West Midlands (England)","70","70","25980","26470"
"In post","2022","Unknown","Driver and Vehicle Standards Agency","Yorkshire and The Humber","100","90","25340","26130"
"In post","2022","Unknown","Education and Skills Funding Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Education and Skills Funding Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Education and Skills Funding Agency","West Midlands (England)","60","60","39820","36960"
"In post","2022","Unknown","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Education Scotland","Scotland","100","100","53380","49860"
"In post","2022","Unknown","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","FCDO Services","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Scotland","Scotland","110","110","35220","31540"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","610","590","48480","51500"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","250","250","53400","53700"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","220","220","38970","33930"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Forestry and Land Scotland","Scotland","60","60","29180","27360"
"In post","2022","Unknown","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Actuary's Department","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Legal Department","London","300","280","58770","64340"
"In post","2022","Unknown","Government Legal Department","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Legal Department","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Legal Department","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","East Midlands (England)","50","40","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","North West (England)","120","110","35380","31710"
"In post","2022","Unknown","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Courts and Tribunals Service","East Midlands (England)","150","130","22880","20970"
"In post","2022","Unknown","HM Courts and Tribunals Service","East of England","90","80","24710","20970"
"In post","2022","Unknown","HM Courts and Tribunals Service","London","680","660","28840","23720"
"In post","2022","Unknown","HM Courts and Tribunals Service","North East (England)","40","40","[c]","[c]"
"In post","2022","Unknown","HM Courts and Tribunals Service","North West (England)","210","190","23490","20970"
"In post","2022","Unknown","HM Courts and Tribunals Service","Scotland","40","40","[c]","[c]"
"In post","2022","Unknown","HM Courts and Tribunals Service","South East (England)","100","90","24220","20970"
"In post","2022","Unknown","HM Courts and Tribunals Service","South West (England)","100","90","21450","20970"
"In post","2022","Unknown","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Courts and Tribunals Service","Wales","120","110","22870","20970"
"In post","2022","Unknown","HM Courts and Tribunals Service","West Midlands (England)","230","220","23360","20970"
"In post","2022","Unknown","HM Courts and Tribunals Service","Yorkshire and The Humber","90","90","23340","20970"
"In post","2022","Unknown","HM Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","East Midlands (England)","130","120","26080","22600"
"In post","2022","Unknown","HM Land Registry","East of England","40","30","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","London","80","70","40540","30600"
"In post","2022","Unknown","HM Land Registry","North East (England)","120","110","25680","22600"
"In post","2022","Unknown","HM Land Registry","North West (England)","170","160","25960","22600"
"In post","2022","Unknown","HM Land Registry","South West (England)","280","270","29090","27130"
"In post","2022","Unknown","HM Land Registry","Wales","90","90","27660","24870"
"In post","2022","Unknown","HM Land Registry","West Midlands (England)","90","90","26390","22600"
"In post","2022","Unknown","HM Land Registry","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2022","Unknown","HM Prison and Probation Service","East Midlands (England)","690","640","26730","25210"
"In post","2022","Unknown","HM Prison and Probation Service","East of England","850","800","26900","26140"
"In post","2022","Unknown","HM Prison and Probation Service","London","1270","1220","32310","31020"
"In post","2022","Unknown","HM Prison and Probation Service","North East (England)","450","420","26550","25610"
"In post","2022","Unknown","HM Prison and Probation Service","North West (England)","1370","1280","26370","24800"
"In post","2022","Unknown","HM Prison and Probation Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Prison and Probation Service","South East (England)","1250","1180","28520","28140"
"In post","2022","Unknown","HM Prison and Probation Service","South West (England)","550","520","25720","24090"
"In post","2022","Unknown","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Prison and Probation Service","Wales","480","460","27120","25210"
"In post","2022","Unknown","HM Prison and Probation Service","West Midlands (England)","870","790","26630","24800"
"In post","2022","Unknown","HM Prison and Probation Service","Yorkshire and The Humber","1020","960","26260","24730"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","East Midlands (England)","910","870","29660","26820"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","East of England","230","220","32120","28570"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","London","1780","1710","42790","37930"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","North East (England)","2370","2140","27190","22080"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","North West (England)","3140","2950","28410","26590"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","590","570","27070","22080"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Scotland","1750","1610","25950","21250"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","South East (England)","420","380","29500","26820"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","South West (England)","230","220","34150","33080"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Wales","990","930","27690","26820"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands (England)","990","950","30600","26820"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","1350","1280","27690","26590"
"In post","2022","Unknown","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury (excl. agencies)","London","40","40","[c]","[c]"
"In post","2022","Unknown","HM Treasury (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","East Midlands (England)","40","40","[c]","[c]"
"In post","2022","Unknown","Home Office","East of England","180","160","26260","24880"
"In post","2022","Unknown","Home Office","London","1670","1640","39990","35050"
"In post","2022","Unknown","Home Office","North East (England)","130","130","26510","24880"
"In post","2022","Unknown","Home Office","North West (England)","650","630","28810","24880"
"In post","2022","Unknown","Home Office","Northern Ireland","90","90","26570","24880"
"In post","2022","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Scotland","190","180","25790","24880"
"In post","2022","Unknown","Home Office","South East (England)","480","450","25960","24880"
"In post","2022","Unknown","Home Office","South West (England)","40","40","[c]","[c]"
"In post","2022","Unknown","Home Office","Wales","90","90","29470","24880"
"In post","2022","Unknown","Home Office","West Midlands (England)","150","140","26860","24880"
"In post","2022","Unknown","Home Office","Yorkshire and The Humber","500","480","28310","24880"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intellectual Property Office","Wales","400","380","35720","30410"
"In post","2022","Unknown","Legal Aid Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Maritime and Coastguard Agency","South East (England)","70","70","31300","26840"
"In post","2022","Unknown","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","South West (England)","100","90","38610","38200"
"In post","2022","Unknown","Met Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","East Midlands (England)","130","130","28620","23640"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","East of England","310","300","31540","26670"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","London","460","450","42510","40920"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","North West (England)","110","110","28690","24610"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","50","50","24880","20560"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Overseas","210","200","43690","41600"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Scotland","360","350","30400","26350"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","South East (England)","660","640","33640","30890"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","South West (England)","650","620","32150","26670"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Wales","40","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","180","170","30300","26350"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","170","170","29360","26670"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","London","720","710","43610","41750"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","North West (England)","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
