"Status","Year","Profession_of_post","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","Highlands and Islands","Scotland","30","30","[c]","[c]"
"In post","2022","Legal","Inner London - East","London","1170","1130","48570","40910"
"In post","2022","Legal","Inner London - West","London","3190","2980","59580","60370"
"In post","2022","Legal","Kent","South East (England)","200","180","40800","36050"
"In post","2022","Legal","Lancashire","North West (England)","150","140","48990","48080"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","130","110","49000","49480"
"In post","2022","Legal","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Merseyside","North West (England)","290","270","46770","48080"
"In post","2022","Legal","North Eastern Scotland","Scotland","40","40","[c]","[c]"
"In post","2022","Legal","North Yorkshire","Yorkshire and The Humber","50","50","[c]","[c]"
"In post","2022","Legal","Northern Ireland","Northern Ireland","170","160","31800","28920"
"In post","2022","Legal","Northumberland, and Tyne and Wear","North East (England)","330","320","39630","34480"
"In post","2022","Legal","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - South","London","470","450","42890","37930"
"In post","2022","Legal","Outer London - West and North West","London","60","50","50090","48560"
"In post","2022","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shropshire and Staffordshire","West Midlands (England)","70","70","50560","51470"
"In post","2022","Legal","South Yorkshire","Yorkshire and The Humber","90","90","45100","48080"
"In post","2022","Legal","Southern Scotland","Scotland","110","100","52760","52520"
"In post","2022","Legal","Surrey, East and West Sussex","South East (England)","140","130","52710","53050"
"In post","2022","Legal","Tees Valley and Durham","North East (England)","130","120","48060","48080"
"In post","2022","Legal","West Central Scotland","Scotland","530","500","46310","41750"
"In post","2022","Legal","West Midlands","West Midlands (England)","580","550","44920","47100"
"In post","2022","Legal","West Wales and The Valleys","Wales","120","110","48350","48080"
"In post","2022","Legal","West Yorkshire","Yorkshire and The Humber","600","560","43850","43920"
"In post","2022","Medicine","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","120","100","54700","40660"
"In post","2022","Medicine","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Derbyshire and Nottinghamshire","East Midlands (England)","120","110","45920","40060"
"In post","2022","Medicine","Devon","South West (England)","140","120","37740","31530"
"In post","2022","Medicine","Dorset and Somerset","South West (England)","50","40","[c]","[c]"
"In post","2022","Medicine","East Anglia","East of England","80","70","60970","45840"
"In post","2022","Medicine","East Wales","Wales","210","190","46320","41040"
"In post","2022","Medicine","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Eastern Scotland","Scotland","50","40","[c]","[c]"
"In post","2022","Medicine","Essex","East of England","60","50","56480","41900"
"In post","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","200","170","52310","39030"
"In post","2022","Medicine","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Hampshire and Isle of Wight","South East (England)","200","170","52740","40660"
"In post","2022","Medicine","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Inner London - East","London","200","180","72090","70400"
"In post","2022","Medicine","Inner London - West","London","90","90","70210","64490"
"In post","2022","Medicine","Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Lancashire","North West (England)","40","40","[c]","[c]"
"In post","2022","Medicine","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Lincolnshire","East Midlands (England)","50","50","46980","39030"
"In post","2022","Medicine","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North Yorkshire","Yorkshire and The Humber","130","120","48270","39030"
"In post","2022","Medicine","Northern Ireland","Northern Ireland","40","30","[c]","[c]"
"In post","2022","Medicine","Northumberland, and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Outer London - West and North West","London","70","60","95130","96950"
"In post","2022","Medicine","Overseas","Overseas","60","60","56210","53480"
"In post","2022","Medicine","Shropshire and Staffordshire","West Midlands (England)","100","90","50980","42120"
"In post","2022","Medicine","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Surrey, East and West Sussex","South East (England)","50","50","47920","39030"
"In post","2022","Medicine","Unknown","Unknown","40","30","[c]","[c]"
"In post","2022","Medicine","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Wales and The Valleys","Wales","90","80","63250","61440"
"In post","2022","Medicine","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Bedfordshire and Hertfordshire","East of England","3000","2800","30080","29290"
"In post","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","4470","4190","29730","28140"
"In post","2022","Operational Delivery","Cheshire","North West (England)","3290","3090","30700","28840"
"In post","2022","Operational Delivery","Cornwall and Isles of Scilly","South West (England)","1060","960","26410","26840"
"In post","2022","Operational Delivery","Cumbria","North West (England)","1670","1500","26060","24800"
"In post","2022","Operational Delivery","Derbyshire and Nottinghamshire","East Midlands (England)","8180","7510","28140","26820"
"In post","2022","Operational Delivery","Devon","South West (England)","4750","4240","27710","26310"
"In post","2022","Operational Delivery","Dorset and Somerset","South West (England)","2580","2340","28090","27570"
"In post","2022","Operational Delivery","East Anglia","East of England","7530","6900","28070","27380"
"In post","2022","Operational Delivery","East Wales","Wales","9940","9200","28720","26120"
"In post","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","3880","3520","27620","27120"
"In post","2022","Operational Delivery","Eastern Scotland","Scotland","7730","7110","28340","27230"
"In post","2022","Operational Delivery","Essex","East of England","3850","3520","28920","28200"
"In post","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","7080","6500","29740","27570"
"In post","2022","Operational Delivery","Greater Manchester","North West (England)","11730","10870","27490","26590"
"In post","2022","Operational Delivery","Hampshire and Isle of Wight","South East (England)","6120","5330","27730","26310"
"In post","2022","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","2750","2570","27930","26700"
"In post","2022","Operational Delivery","Highlands and Islands","Scotland","630","570","28460","27570"
"In post","2022","Operational Delivery","Inner London - East","London","8740","8300","35370","31530"
"In post","2022","Operational Delivery","Inner London - West","London","9940","9570","38320","33210"
"In post","2022","Operational Delivery","Kent","South East (England)","6950","6500","29070","27570"
"In post","2022","Operational Delivery","Lancashire","North West (England)","10590","9570","26390","26330"
"In post","2022","Operational Delivery","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","4940","4530","26930","25700"
"In post","2022","Operational Delivery","Lincolnshire","East Midlands (England)","1630","1510","27810","27520"
"In post","2022","Operational Delivery","Merseyside","North West (England)","14500","13180","26780","24890"
"In post","2022","Operational Delivery","North Eastern Scotland","Scotland","940","880","36760","27570"
"In post","2022","Operational Delivery","North Yorkshire","Yorkshire and The Humber","1280","1170","29370","27570"
"In post","2022","Operational Delivery","Northern Ireland","Northern Ireland","1790","1660","27700","25310"
"In post","2022","Operational Delivery","Northumberland, and Tyne and Wear","North East (England)","13450","11790","25840","22080"
"In post","2022","Operational Delivery","Outer London - East and North East","London","3110","2910","31200","31060"
"In post","2022","Operational Delivery","Outer London - South","London","5840","5470","33150","30110"
"In post","2022","Operational Delivery","Outer London - West and North West","London","6170","5700","31490","30780"
"In post","2022","Operational Delivery","Overseas","Overseas","300","290","46520","45420"
"In post","2022","Operational Delivery","Shropshire and Staffordshire","West Midlands (England)","5420","4980","27800","26880"
"In post","2022","Operational Delivery","South Yorkshire","Yorkshire and The Humber","6240","5630","27550","25700"
"In post","2022","Operational Delivery","Southern Scotland","Scotland","3250","2870","26460","26120"
"In post","2022","Operational Delivery","Surrey, East and West Sussex","South East (England)","6290","5720","29250","27570"
"In post","2022","Operational Delivery","Tees Valley and Durham","North East (England)","7820","7070","27070","26030"
"In post","2022","Operational Delivery","Unknown","Unknown","550","510","29810","27570"
"In post","2022","Operational Delivery","West Central Scotland","Scotland","9370","8450","27220","26480"
"In post","2022","Operational Delivery","West Midlands","West Midlands (England)","12850","11750","27840","26590"
"In post","2022","Operational Delivery","West Wales and The Valleys","Wales","11860","10580","25740","22600"
"In post","2022","Operational Delivery","West Yorkshire","Yorkshire and The Humber","10960","10080","28620","27380"
"In post","2022","Operational Research","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Devon","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Anglia","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","100","100","43300","43520"
"In post","2022","Operational Research","Greater Manchester","North West (England)","60","60","44590","40520"
"In post","2022","Operational Research","Hampshire and Isle of Wight","South East (England)","430","410","43550","47010"
"In post","2022","Operational Research","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Inner London - East","London","120","110","49180","44220"
"In post","2022","Operational Research","Inner London - West","London","190","190","52230","53600"
"In post","2022","Operational Research","Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Northumberland, and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Outer London - South","London","50","50","46440","41990"
"In post","2022","Operational Research","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Yorkshire","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2022","Other","Bedfordshire and Hertfordshire","East of England","310","290","28440","26670"
"In post","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","860","830","28330","26350"
"In post","2022","Other","Cheshire","North West (England)","170","150","25910","26350"
"In post","2022","Other","Cornwall and Isles of Scilly","South West (England)","250","240","24140","21380"
"In post","2022","Other","Cumbria","North West (England)","100","100","23780","21820"
"In post","2022","Other","Derbyshire and Nottinghamshire","East Midlands (England)","340","320","27200","25550"
"In post","2022","Other","Devon","South West (England)","500","480","26360","22330"
"In post","2022","Other","Dorset and Somerset","South West (England)","770","720","26060","21680"
"In post","2022","Other","East Anglia","East of England","1020","980","24710","21830"
"In post","2022","Other","East Wales","Wales","680","650","31300","27570"
"In post","2022","Other","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","480","460","26120","26670"
"In post","2022","Other","Eastern Scotland","Scotland","980","930","31340","27570"
"In post","2022","Other","Essex","East of England","200","190","26740","25110"
"In post","2022","Other","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","3670","3490","32990","29630"
"In post","2022","Other","Greater Manchester","North West (England)","820","760","27200","25880"
"In post","2022","Other","Hampshire and Isle of Wight","South East (England)","1620","1560","27870","26350"
"In post","2022","Other","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","520","480","23000","21260"
"In post","2022","Other","Highlands and Islands","Scotland","350","320","23280","21260"
"In post","2022","Other","Inner London - East","London","850","830","44130","34930"
"In post","2022","Other","Inner London - West","London","2190","2130","43390","35000"
"In post","2022","Other","Kent","South East (England)","300","290","27490","28980"
"In post","2022","Other","Lancashire","North West (England)","540","500","26840","27570"
"In post","2022","Other","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","410","360","23880","21260"
"In post","2022","Other","Lincolnshire","East Midlands (England)","550","530","24270","21170"
"In post","2022","Other","Merseyside","North West (England)","590","550","28190","27570"
"In post","2022","Other","North Eastern Scotland","Scotland","100","90","27820","27570"
"In post","2022","Other","North Yorkshire","Yorkshire and The Humber","640","610","24110","21280"
"In post","2022","Other","Northern Ireland","Northern Ireland","340","320","24920","22130"
"In post","2022","Other","Northumberland, and Tyne and Wear","North East (England)","900","810","25150","21260"
"In post","2022","Other","Outer London - East and North East","London","170","160","29980","31060"
"In post","2022","Other","Outer London - South","London","650","620","37790","35050"
"In post","2022","Other","Outer London - West and North West","London","490","480","29700","28040"
"In post","2022","Other","Overseas","Overseas","560","550","48940","46600"
"In post","2022","Other","Shropshire and Staffordshire","West Midlands (England)","840","800","27450","27570"
"In post","2022","Other","South Yorkshire","Yorkshire and The Humber","500","440","26930","21830"
"In post","2022","Other","Southern Scotland","Scotland","320","310","29420","26110"
"In post","2022","Other","Surrey, East and West Sussex","South East (England)","330","300","26920","27570"
"In post","2022","Other","Tees Valley and Durham","North East (England)","170","160","25380","22330"
"In post","2022","Other","Unknown","Unknown","1940","1930","36690","33430"
"In post","2022","Other","West Central Scotland","Scotland","1150","1080","29030","26670"
"In post","2022","Other","West Midlands","West Midlands (England)","650","590","26010","21830"
"In post","2022","Other","West Wales and The Valleys","Wales","960","900","34440","29430"
"In post","2022","Other","West Yorkshire","Yorkshire and The Humber","580","520","27740","25120"
"In post","2022","Planning","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning","East Wales","Wales","50","50","40680","38160"
"In post","2022","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","40","40","[c]","[c]"
"In post","2022","Planning","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Inner London - West","London","90","90","47000","42980"
"In post","2022","Planning","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Northumberland, and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Planning","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Devon","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Anglia","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Essex","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Northumberland, and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Bedfordshire and Hertfordshire","East of England","60","50","45840","44500"
"In post","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","90","90","41890","36740"
"In post","2022","Policy","Cheshire","North West (England)","80","80","40470","35900"
"In post","2022","Policy","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Cumbria","North West (England)","40","40","[c]","[c]"
"In post","2022","Policy","Derbyshire and Nottinghamshire","East Midlands (England)","290","280","40010","36500"
"In post","2022","Policy","Devon","South West (England)","90","90","42050","37240"
"In post","2022","Policy","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Anglia","East of England","140","140","41810","37330"
"In post","2022","Policy","East Wales","Wales","1360","1300","44400","39820"
"In post","2022","Policy","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Eastern Scotland","Scotland","110","110","43080","37500"
"In post","2022","Policy","Essex","East of England","70","60","44680","40520"
"In post","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","960","920","41160","36970"
"In post","2022","Policy","Greater Manchester","North West (England)","980","960","41250","36740"
"In post","2022","Policy","Hampshire and Isle of Wight","South East (England)","340","330","38770","36910"
"In post","2022","Policy","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","60","60","43880","40680"
"In post","2022","Policy","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Inner London - East","London","540","520","52910","48680"
"In post","2022","Policy","Inner London - West","London","20290","19800","49570","51730"
"In post","2022","Policy","Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Lancashire","North West (England)","120","110","39640","36640"
"In post","2022","Policy","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Merseyside","North West (England)","270","260","42850","39500"
"In post","2022","Policy","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Policy","North Yorkshire","Yorkshire and The Humber","430","420","38610","35900"
"In post","2022","Policy","Northern Ireland","Northern Ireland","100","100","40560","37350"
"In post","2022","Policy","Northumberland, and Tyne and Wear","North East (England)","310","290","42100","38240"
"In post","2022","Policy","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Outer London - South","London","330","320","53040","57430"
"In post","2022","Policy","Outer London - West and North West","London","90","80","43460","40050"
"In post","2022","Policy","Overseas","Overseas","1700","1690","52460","53470"
"In post","2022","Policy","Shropshire and Staffordshire","West Midlands (England)","80","70","36210","33630"
"In post","2022","Policy","South Yorkshire","Yorkshire and The Humber","940","890","42810","37100"
"In post","2022","Policy","Southern Scotland","Scotland","130","120","48500","49920"
"In post","2022","Policy","Surrey, East and West Sussex","South East (England)","70","60","42570","38700"
"In post","2022","Policy","Tees Valley and Durham","North East (England)","330","320","39830","36500"
"In post","2022","Policy","Unknown","Unknown","40","40","[c]","[c]"
"In post","2022","Policy","West Central Scotland","Scotland","160","150","37110","30950"
"In post","2022","Policy","West Midlands","West Midlands (England)","810","790","40320","36500"
"In post","2022","Policy","West Wales and The Valleys","Wales","750","710","38570","38160"
"In post","2022","Policy","West Yorkshire","Yorkshire and The Humber","680","650","42030","37700"
"In post","2022","Project Delivery","Bedfordshire and Hertfordshire","East of England","130","120","44730","44280"
"In post","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","260","250","40200","36130"
"In post","2022","Project Delivery","Cheshire","North West (England)","40","30","[c]","[c]"
"In post","2022","Project Delivery","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cumbria","North West (England)","100","100","42150","37870"
"In post","2022","Project Delivery","Derbyshire and Nottinghamshire","East Midlands (England)","230","220","42900","40520"
"In post","2022","Project Delivery","Devon","South West (England)","350","340","40910","39650"
"In post","2022","Project Delivery","Dorset and Somerset","South West (England)","110","110","38170","37820"
"In post","2022","Project Delivery","East Anglia","East of England","280","260","38810","37450"
"In post","2022","Project Delivery","East Wales","Wales","410","380","44630","40520"
"In post","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Eastern Scotland","Scotland","200","190","46120","43110"
"In post","2022","Project Delivery","Essex","East of England","90","80","41890","40520"
"In post","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","3820","3690","41920","40000"
"In post","2022","Project Delivery","Greater Manchester","North West (England)","400","390","42790","40350"
"In post","2022","Project Delivery","Hampshire and Isle of Wight","South East (England)","1080","1020","39650","40000"
"In post","2022","Project Delivery","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Project Delivery","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Inner London - East","London","840","790","50810","43810"
"In post","2022","Project Delivery","Inner London - West","London","2060","2020","50400","47240"
"In post","2022","Project Delivery","Kent","South East (England)","30","30","[c]","[c]"
"In post","2022","Project Delivery","Lancashire","North West (England)","570","530","37420","34290"
"In post","2022","Project Delivery","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","30","30","[c]","[c]"
"In post","2022","Project Delivery","Lincolnshire","East Midlands (England)","50","40","[c]","[c]"
"In post","2022","Project Delivery","Merseyside","North West (England)","660","640","42220","40180"
"In post","2022","Project Delivery","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","North Yorkshire","Yorkshire and The Humber","80","80","40190","39390"
"In post","2022","Project Delivery","Northern Ireland","Northern Ireland","60","60","45520","40520"
"In post","2022","Project Delivery","Northumberland, and Tyne and Wear","North East (England)","940","890","43090","40520"
"In post","2022","Project Delivery","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Outer London - South","London","690","680","48150","42410"
"In post","2022","Project Delivery","Outer London - West and North West","London","40","40","[c]","[c]"
"In post","2022","Project Delivery","Overseas","Overseas","130","130","50230","51500"
"In post","2022","Project Delivery","Shropshire and Staffordshire","West Midlands (England)","280","270","42970","40520"
"In post","2022","Project Delivery","South Yorkshire","Yorkshire and The Humber","230","210","40210","37450"
"In post","2022","Project Delivery","Southern Scotland","Scotland","180","170","40690","38500"
"In post","2022","Project Delivery","Surrey, East and West Sussex","South East (England)","80","70","39780","38830"
"In post","2022","Project Delivery","Tees Valley and Durham","North East (England)","100","90","37150","34430"
"In post","2022","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","West Central Scotland","Scotland","240","230","41800","40180"
"In post","2022","Project Delivery","West Midlands","West Midlands (England)","360","350","40920","39660"
"In post","2022","Project Delivery","West Wales and The Valleys","Wales","250","230","38340","35390"
"In post","2022","Project Delivery","West Yorkshire","Yorkshire and The Humber","420","400","41870","37460"
"In post","2022","Property","Bedfordshire and Hertfordshire","East of England","40","40","[c]","[c]"
"In post","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","350","340","36050","33390"
"In post","2022","Property","Cheshire","North West (England)","40","40","[c]","[c]"
"In post","2022","Property","Cornwall and Isles of Scilly","South West (England)","50","50","32220","32890"
"In post","2022","Property","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","East Midlands (England)","320","300","39720","34000"
"In post","2022","Property","Devon","South West (England)","230","220","36520","33300"
"In post","2022","Property","Dorset and Somerset","South West (England)","80","80","35480","33300"
"In post","2022","Property","East Anglia","East of England","420","400","35020","33300"
